,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-21-22 705,0,0,0.12,0.96,-0.086838,0,1.256348,0,0.112183,0,0,1.264332298,-1.907265,1.498609,-0.603975
02-21-22 763,0,0,0.12,0.72,-0.131454,0.044616,1.019241,0.237107,-0.177078,0.289261,0.376672594,1.042827401,-1.907265,1.498609,-0.603975
02-21-22 812,0,0,0.08,0.48,-0.131454,0,1.019241,0,-0.177078,0,0,1.042827401,-1.907265,1.498609,-0.603975
02-21-22 861,0,0,0.08,0.36,-0.131454,0,1.019241,0,-0.177078,0,0,1.042827401,0.160464,-0.974925,-0.426225
02-21-22 910,0,0,0,0.28,-0.131454,0,1.019241,0,-0.177078,0,0,1.042827401,0.160464,-0.974925,-0.426225
02-21-23 011,0,0,0,0.04,-0.089493,0.041961,0.941742,0.077499,0.302673,0.479751,0.487778477,0.993226025,0.160464,-0.974925,-0.426225
02-21-23 016,0.52,0,0,0,-0.089493,0,0.941742,0,0.302673,0,0,0.993226025,0.160464,-0.974925,-0.426225
02-21-23 066,0.84,0,0,0,-0.089493,0,0.941742,0,0.302673,0,0,0.993226025,0.514153,-0.265671,-0.069586
02-21-23 125,0,0,0,0,-0.089493,0,0.941742,0,0.302673,0,0,0.993226025,0.514153,-0.265671,-0.069586
02-21-23 173,0,0,0,0,0.188431,0.277924,1.6922,0.750458,0.210663,0.09201,0.805540067,1.715641566,0.514153,-0.265671,-0.069586
02-21-23 222,0,0,0,0,0.188431,0,1.6922,0,0.210663,0,0,1.715641566,0.514153,-0.265671,-0.069586
02-21-23 271,0,0,0,0,0.188431,0,1.6922,0,0.210663,0,0,1.715641566,0.497778,0.66199,0.354219
02-21-23 329,0,0,0,0,-0.066895,0.255326,1.054321,0.637879,-0.191879,0.402542,0.796317177,1.073724947,0.497778,0.66199,0.354219
02-21-23 380,0,0,0,0,-0.066895,0,1.054321,0,-0.191879,0,0,1.073724947,0.497778,0.66199,0.354219
02-21-23 427,0,0,0,0,-0.066895,0,1.054321,0,-0.191879,0,0,1.073724947,0.497778,0.66199,0.354219
02-21-23 476,0,0,0,0,-0.066895,0,1.054321,0,-0.191879,0,0,1.073724947,-0.055587,0.586275,-0.085016
02-21-23 535,0,0,0,0,-0.094879,0.027984,0.988785,0.065536,-0.197571,0.005692,0.071487554,1.012784331,-0.055587,0.586275,-0.085016
02-21-23 584,0,0,0,0,-0.094879,0,0.988785,0,-0.197571,0,0,1.012784331,-0.055587,0.586275,-0.085016
02-21-23 632,0,0,0,0,-0.094879,0,0.988785,0,-0.197571,0,0,1.012784331,-0.055587,0.586275,-0.085016
02-21-23 691,0,0,0,0,-0.094879,0,0.988785,0,-0.197571,0,0,1.012784331,0.057468,0.614695,0.291274
02-21-23 740,0,0,0,0,-0.128174,0.033295,1.011551,0.022766,-0.138702,0.058869,0.071361102,1.029029759,0.057468,0.614695,0.291274
02-21-23 790,0,0,0,0,-0.128174,0,1.011551,0,-0.138702,0,0,1.029029759,0.057468,0.614695,0.291274
02-21-23 839,0,0,0,0,-0.128174,0,1.011551,0,-0.138702,0,0,1.029029759,0.057468,0.614695,0.291274
02-21-23 905,0,0,0.04,0.04,-0.128174,0,1.011551,0,-0.138702,0,0,1.029029759,-0.524573,1.428009,0.061226
02-21-23 946,0,0,0.16,0.12,0.282562,0.410736,1.122345,0.110794,0.071121,0.209823,0.474346986,1.15955068,-0.524573,1.428009,0.061226
02-21-23 998,0,0,0.24,0.04,0.282562,0,1.122345,0,0.071121,0,0,1.15955068,-0.524573,1.428009,0.061226
02-21-24 044,0,0,0.28,0,0.282562,0,1.122345,0,0.071121,0,0,1.15955068,-0.732398,2.19696,0.068738
02-21-24 104,0,0,0.32,0,0.282562,0,1.122345,0,0.071121,0,0,1.15955068,-0.732398,2.19696,0.068738
02-21-24 150,0,0,0.24,0.04,0.022888,0.259674,0.856659,0.265686,-0.028122,0.099243,0.384537137,0.857426002,-0.732398,2.19696,0.068738
02-21-24 208,0,0,0.2,0,0.022888,0,0.856659,0,-0.028122,0,0,0.857426002,-0.732398,2.19696,0.068738
02-21-24 248,0,0,0.2,0.04,0.022888,0,0.856659,0,-0.028122,0,0,0.857426002,0.846706,1.871881,-0.339633
02-21-24 308,0,0,0.04,0.04,0.022888,0,0.856659,0,-0.028122,0,0,0.857426002,0.846706,1.871881,-0.339633
02-21-24 356,0,0,0,0,0.202469,0.179581,0.844025,0.012634,0.285233,0.313355,0.361386648,0.913635464,0.846706,1.871881,-0.339633
02-21-24 406,0,0,0,0,0.202469,0,0.844025,0,0.285233,0,0,0.913635464,0.846706,1.871881,-0.339633
02-21-24 465,0,0,0,0,0.202469,0,0.844025,0,0.285233,0,0,0.913635464,0.331172,1.249968,-0.361958
02-21-24 511,0,0,0,0,0.202469,0,0.844025,0,0.285233,0,0,0.913635464,0.331172,1.249968,-0.361958
02-21-24 561,0,0,0,0,-0.081207,0.283676,0.955078,0.111053,-0.445724,0.730957,0.791898338,1.057089612,0.331172,1.249968,-0.361958
02-21-24 609,0,0,0,0,-0.081207,0,0.955078,0,-0.445724,0,0,1.057089612,0.331172,1.249968,-0.361958
02-21-24 667,0,0,0,0,-0.081207,0,0.955078,0,-0.445724,0,0,1.057089612,0.074792,1.070886,-0.109096
02-21-24 716,0,0,0,0,-0.081207,0,0.955078,0,-0.445724,0,0,1.057089612,0.074792,1.070886,-0.109096
02-21-24 765,0,0,0,0,-0.102066,0.020859,1.024994,0.069916,-0.100815,0.344909,0.352541577,1.034984943,0.074792,1.070886,-0.109096
02-21-24 824,0,0.12,0,0,-0.102066,0,1.024994,0,-0.100815,0,0,1.034984943,0.074792,1.070886,-0.109096
02-21-24 874,0,0,0,0,-0.102066,0,1.024994,0,-0.100815,0,0,1.034984943,-0.148737,1.06342,-0.101771
02-21-24 924,0,0,0.04,0.04,-0.102066,0,1.024994,0,-0.100815,0,0,1.034984943,-0.148737,1.06342,-0.101771
02-21-24 972,0,0,0,0,-0.059052,0.043014,0.950607,0.074387,-0.085022,0.015793,0.087367321,0.956226724,-0.148737,1.06342,-0.101771
02-21-25 029,0,0,0,0,-0.059052,0,0.950607,0,-0.085022,0,0,0.956226724,-0.148737,1.06342,-0.101771
02-21-25 078,0,0,0.04,0,-0.059052,0,0.950607,0,-0.085022,0,0,0.956226724,-0.261229,0.623167,0.307166
02-21-25 129,0,0,0.68,0.04,-0.059052,0,0.950607,0,-0.085022,0,0,0.956226724,-0.261229,0.623167,0.307166
02-21-25 186,0,0,1.04,0.04,0.334396,0.393448,1.412964,0.462357,0.274094,0.359116,0.705364888,1.477638478,-0.261229,0.623167,0.307166
02-21-25 236,0,0,1.24,0,0.334396,0,1.412964,0,0.274094,0,0,1.477638478,-0.261229,0.623167,0.307166
02-21-25 283,0,0,1.2,0,0.334396,0,1.412964,0,0.274094,0,0,1.477638478,-1.631479,0.919658,-0.464741
02-21-25 335,0,0,0.88,0,0.334396,0,1.412964,0,0.274094,0,0,1.477638478,-1.631479,0.919658,-0.464741
02-21-25 391,0,0,0.4,0.04,0.04567,0.288726,0.951736,0.461228,0.10936,0.164734,0.56853431,0.959086426,-1.631479,0.919658,-0.464741
02-21-25 439,0,0,0.2,0.04,0.04567,0,0.951736,0,0.10936,0,0,0.959086426,-1.631479,0.919658,-0.464741
02-21-25 490,0,0,0.04,0.04,0.04567,0,0.951736,0,0.10936,0,0,0.959086426,-0.564544,0.65763,0.556796
02-21-25 537,0,0,0,0,0.04567,0,0.951736,0,0.10936,0,0,0.959086426,-0.564544,0.65763,0.556796
02-21-25 595,0,0,0,0,-0.302536,0.348206,0.805695,0.146041,0.117966,0.008606,0.377689628,0.868670502,-0.564544,0.65763,0.556796
02-21-25 644,0,0,0,0,-0.302536,0,0.805695,0,0.117966,0,0,0.868670502,-0.564544,0.65763,0.556796
02-21-25 693,0,0,0,0,-0.302536,0,0.805695,0,0.117966,0,0,0.868670502,0.679951,0.2875,0.018582
02-21-25 757,0,0,0,0,0.197006,0.499542,1.294128,0.488433,-0.137283,0.255249,0.743815204,1.316216269,0.679951,0.2875,0.018582
02-21-25 801,0,0,0,0,0.197006,0,1.294128,0,-0.137283,0,0,1.316216269,0.679951,0.2875,0.018582
02-21-25 850,0,0,0,0,0.197006,0,1.294128,0,-0.137283,0,0,1.316216269,0.679951,0.2875,0.018582
02-21-25 899,0,0,0,0,0.197006,0,1.294128,0,-0.137283,0,0,1.316216269,0.935819,0.913718,0.037599
02-21-25 957,0,0,0,0,0.087555,0.109451,1.054291,0.239837,-0.149872,0.012589,0.263931413,1.068483508,0.935819,0.913718,0.037599
02-21-26 005,0,0,0,0,0.087555,0,1.054291,0,-0.149872,0,0,1.068483508,0.935819,0.913718,0.037599
02-21-26 054,0,0,0,0,0.087555,0,1.054291,0,-0.149872,0,0,1.068483508,0.277825,-0.098349,-0.095816
02-21-26 103,0,0,0,0,0.087555,0,1.054291,0,-0.149872,0,0,1.068483508,0.277825,-0.098349,-0.095816
02-21-26 162,0,0,0,0,-0.079819,0.167374,1.026596,0.027695,-0.080627,0.069245,0.183237384,1.032846132,0.277825,-0.098349,-0.095816
02-21-26 210,0,0,0,0,-0.079819,0,1.026596,0,-0.080627,0,0,1.032846132,0.277825,-0.098349,-0.095816
02-21-26 259,0,0,0,0,-0.079819,0,1.026596,0,-0.080627,0,0,1.032846132,0.550195,0.122902,0.080001
02-21-26 318,0,0,0,0,-0.079819,0,1.026596,0,-0.080627,0,0,1.032846132,0.550195,0.122902,0.080001
02-21-26 367,0,0,0,0,-0.057327,0.022492,1.090302,0.063706,-0.119339,0.038712,0.077865034,1.098310809,0.550195,0.122902,0.080001
02-21-26 416,0,0,0,0,-0.057327,0,1.090302,0,-0.119339,0,0,1.098310809,0.550195,0.122902,0.080001
02-21-26 464,0,0,0.24,0,-0.057327,0,1.090302,0,-0.119339,0,0,1.098310809,-0.804974,0.513412,0.126349
02-21-26 523,0,0,0.48,0,-0.057327,0,1.090302,0,-0.119339,0,0,1.098310809,-0.804974,0.513412,0.126349
02-21-26 572,0,0,0.52,0.08,0.526535,0.583862,1.192368,0.102066,-0.077621,0.041718,0.594182375,1.30575862,-0.804974,0.513412,0.126349
02-21-26 621,0,0,0.6,0.04,0.526535,0,1.192368,0,-0.077621,0,0,1.30575862,-0.804974,0.513412,0.126349
02-21-26 670,0,0,0.36,0.08,0.526535,0,1.192368,0,-0.077621,0,0,1.30575862,-1.355845,0.422513,-0.924311
02-21-26 729,0,0,0.08,0,0.526535,0,1.192368,0,-0.077621,0,0,1.30575862,-1.355845,0.422513,-0.924311
02-21-26 777,0,0,0,0,0.169022,0.357513,0.720505,0.471863,0.011902,0.089523,0.598735838,0.740160489,-1.355845,0.422513,-0.924311
02-21-26 826,0,0,0,0,0.169022,0,0.720505,0,0.011902,0,0,0.740160489,-1.355845,0.422513,-0.924311
02-21-26 887,0,0,0,0,0.169022,0,0.720505,0,0.011902,0,0,0.740160489,0.198798,-0.391467,0.233615
02-21-26 933,0,0,0,0,0.169022,0,0.720505,0,0.011902,0,0,0.740160489,0.198798,-0.391467,0.233615
02-21-26 982,0,0,0,0,-0.395279,0.564301,1.053131,0.332626,0.310043,0.298141,0.719696971,1.166814918,0.198798,-0.391467,0.233615
02-21-27 032,0,0,0,0,-0.395279,0,1.053131,0,0.310043,0,0,1.166814918,0.198798,-0.391467,0.233615
02-21-27 089,0,0,0,0,-0.395279,0,1.053131,0,0.310043,0,0,1.166814918,0.516857,-0.611391,-0.260324
02-21-27 145,0,0,0,0,-0.395279,0,1.053131,0,0.310043,0,0,1.166814918,0.516857,-0.611391,-0.260324
02-21-27 187,0,0,0,0,0.139435,0.534714,0.354309,0.698822,-1.092789,1.402832,1.655961615,1.157222876,0.516857,-0.611391,-0.260324
02-21-27 236,0,0,0,0,0.139435,0,0.354309,0,-1.092789,0,0,1.157222876,0.516857,-0.611391,-0.260324
02-21-27 297,0,0,0,0,0.139435,0,0.354309,0,-1.092789,0,0,1.157222876,0.908767,0.71795,-0.098639
02-21-27 343,0,0,0,0,0.139435,0,0.354309,0,-1.092789,0,0,1.157222876,0.908767,0.71795,-0.098639
02-21-27 392,0,0,0,0,-0.199783,0.339218,0.858795,0.504486,-0.082214,1.010575,1.179337444,0.885551377,0.908767,0.71795,-0.098639
02-21-27 453,0,0,0,0,-0.199783,0,0.858795,0,-0.082214,0,0,0.885551377,0.908767,0.71795,-0.098639
02-21-27 500,0,0,0,0,-0.199783,0,0.858795,0,-0.082214,0,0,0.885551377,0.695596,0.456905,0.040559
02-21-27 548,0,0,0,0,-0.199783,0,0.858795,0,-0.082214,0,0,0.885551377,0.695596,0.456905,0.040559
02-21-27 597,0,0,0,0,0.002426,0.202209,1.027603,0.168808,-0.101273,0.019059,0.264098213,1.032584152,0.695596,0.456905,0.040559
02-21-27 656,0,0,0,0,0.002426,0,1.027603,0,-0.101273,0,0,1.032584152,0.695596,0.456905,0.040559
02-21-27 705,0,0,0,0,0.002426,0,1.027603,0,-0.101273,0,0,1.032584152,0.368973,0.244433,0.474204
02-21-27 753,0,0,0,0,0.002426,0,1.027603,0,-0.101273,0,0,1.032584152,0.368973,0.244433,0.474204
02-21-27 802,0,0,0.36,0.04,-0.245102,0.247528,1.15947,0.131867,0.078156,0.179429,0.332947117,1.187667475,0.368973,0.244433,0.474204
02-21-27 861,0,0,0.68,0.04,-0.245102,0,1.15947,0,0.078156,0,0,1.187667475,0.368973,0.244433,0.474204
02-21-27 910,0,0,0.64,0.12,-0.245102,0,1.15947,0,0.078156,0,0,1.187667475,-2.333927,-0.576309,-0.507145
02-21-27 961,0,0,0.48,0,-0.245102,0,1.15947,0,0.078156,0,0,1.187667475,-2.333927,-0.576309,-0.507145
02-21-28 017,0,0,0.2,0.08,-0.26149,0.016388,1.09552,0.06395,-0.261688,0.339844,0.34619664,1.156296545,-2.333927,-0.576309,-0.507145
02-21-28 119,0,0,0.04,0,-0.26149,0,1.09552,0,-0.261688,0,0,1.156296545,-0.715982,-1.193811,-1.1239
02-21-28 124,0.16,0,0,0,-0.26149,0,1.09552,0,-0.261688,0,0,1.156296545,-0.715982,-1.193811,-1.1239
02-21-28 167,0.32,0,0,0,-0.26149,0,1.09552,0,-0.261688,0,0,1.156296545,-0.715982,-1.193811,-1.1239
02-21-28 226,0,0,0,0,0.016251,0.277741,0.806534,0.288986,0.257767,0.519455,0.656114676,0.846879575,-0.715982,-1.193811,-1.1239
02-21-28 275,0,0,0,0,0.016251,0,0.806534,0,0.257767,0,0,0.846879575,0.151663,-0.66192,0.347167
02-21-28 320,0,0,0,0,0.016251,0,0.806534,0,0.257767,0,0,0.846879575,0.151663,-0.66192,0.347167
02-21-28 385,0,0,0,0,-0.185837,0.202088,0.915543,0.109009,0.389252,0.131485,0.264595592,1.01206299,0.151663,-0.66192,0.347167
02-21-28 427,0,0,0,0,-0.185837,0,0.915543,0,0.389252,0,0,1.01206299,0.151663,-0.66192,0.347167
02-21-28 477,0,0,0,0,-0.185837,0,0.915543,0,0.389252,0,0,1.01206299,-0.283958,-1.094691,0.606405
02-21-28 526,0,0,0,0,-0.185837,0,0.915543,0,0.389252,0,0,1.01206299,-0.283958,-1.094691,0.606405
02-21-28 585,0,0,0,0.04,-0.234177,0.04834,1.103531,0.187988,-0.144104,0.533356,0.567578071,1.137271075,-0.283958,-1.094691,0.606405
02-21-28 635,0,0,0,0,-0.234177,0,1.103531,0,-0.144104,0,0,1.137271075,-0.283958,-1.094691,0.606405
02-21-28 681,0,0,0,0,-0.234177,0,1.103531,0,-0.144104,0,0,1.137271075,0.921134,0.10068,-0.274331
02-21-28 836,0,0,0,0,-0.052475,0.181702,1.005173,0.098358,-0.056656,0.087448,0.224359234,1.008135054,0.921134,0.10068,-0.274331
02-21-28 840,0,0,0,0,-0.052475,0,1.005173,0,-0.056656,0,0,1.008135054,0.921134,0.10068,-0.274331
02-21-28 843,0,0,0,0,-0.052475,0,1.005173,0,-0.056656,0,0,1.008135054,0.921134,0.10068,-0.274331
02-21-28 845,0,0,0,0,-0.052475,0,1.005173,0,-0.056656,0,0,1.008135054,0.921134,0.10068,-0.274331
02-21-28 886,0,0,0,0,-0.052475,0,1.005173,0,-0.056656,0,0,1.008135054,0.65201,0.389533,0.14721
02-21-28 945,0,0,0,0,-0.052475,0,1.005173,0,-0.056656,0,0,1.008135054,0.65201,0.389533,0.14721
02-21-28 994,0,0,0,0,-0.198273,0.145798,1.048248,0.043075,-0.011795,0.044861,0.158508743,1.066899796,0.65201,0.389533,0.14721
02-21-29 043,0,0,0,0,-0.198273,0,1.048248,0,-0.011795,0,0,1.066899796,0.65201,0.389533,0.14721
02-21-29 098,0,0,0,0,-0.198273,0,1.048248,0,-0.011795,0,0,1.066899796,-0.078703,0.297517,0.279514
02-21-29 151,0,0,0.2,0.08,-0.198273,0,1.048248,0,-0.011795,0,0,1.066899796,-0.078703,0.297517,0.279514
02-21-29 203,0,0,0.68,0.08,-0.158508,0.039765,1.366409,0.318161,0.27951,0.291305,0.433204663,1.403682365,-0.078703,0.297517,0.279514
02-21-29 253,0,0,0.72,0.24,-0.158508,0,1.366409,0,0.27951,0,0,1.403682365,-0.078703,0.297517,0.279514
02-21-29 309,0,0,0.72,0.24,-0.158508,0,1.366409,0,0.27951,0,0,1.403682365,-2.279473,1.19702,-0.544829
02-21-29 356,0,0,0.48,0.28,-0.158508,0,1.366409,0,0.27951,0,0,1.403682365,-2.279473,1.19702,-0.544829
02-21-29 414,0,0,0.24,0.16,0.073914,0.232422,0.95401,0.412399,-0.159973,0.439483,0.645939803,0.970149329,-2.279473,1.19702,-0.544829
02-21-29 453,0,0,0.08,0.04,0.073914,0,0.95401,0,-0.159973,0,0,0.970149329,-2.279473,1.19702,-0.544829
02-21-29 513,0,0,0.04,0,0.073914,0,0.95401,0,-0.159973,0,0,0.970149329,-0.343375,-1.020806,-0.55863
02-21-29 562,0,0,0,0,0.073914,0,0.95401,0,-0.159973,0,0,0.970149329,-0.343375,-1.020806,-0.55863
02-21-29 609,0,0,0,0,-0.084869,0.158783,0.854904,0.099106,0.204407,0.36438,0.409642313,0.883088794,-0.343375,-1.020806,-0.55863
02-21-29 668,0,0,0,0,-0.084869,0,0.854904,0,0.204407,0,0,0.883088794,-0.343375,-1.020806,-0.55863
02-21-29 720,0,0,0,0,-0.084869,0,0.854904,0,0.204407,0,0,0.883088794,0.961634,-0.237711,-0.175548
02-21-29 766,0,0,0,0,-0.084869,0,0.854904,0,0.204407,0,0,0.883088794,0.961634,-0.237711,-0.175548
02-21-29 816,0,0,0,0,0.275497,0.360366,0.973618,0.118714,0.587814,0.383407,0.539404853,1.170194815,0.961634,-0.237711,-0.175548
02-21-29 875,0,0,0,0,0.275497,0,0.973618,0,0.587814,0,0,1.170194815,1.235035,0.592186,0.436305
02-21-29 922,0,0,0,0,0.275497,0,0.973618,0,0.587814,0,0,1.170194815,1.235035,0.592186,0.436305
02-21-29 970,0,0,0,0,0.275497,0,0.973618,0,0.587814,0,0,1.170194815,1.235035,0.592186,0.436305
02-21-30 020,0,0,0,0,0.170181,0.105316,1.210907,0.237289,0.003723,0.584091,0.639186847,1.222812821,1.235035,0.592186,0.436305
02-21-30 078,0,0,0,0,0.170181,0,1.210907,0,0.003723,0,0,1.222812821,-0.18003,-0.970577,-0.003156
02-21-30 130,0,0,0,0,0.170181,0,1.210907,0,0.003723,0,0,1.222812821,-0.18003,-0.970577,-0.003156
02-21-30 175,0,0,0,0,0.170181,0,1.210907,0,0.003723,0,0,1.222812821,-0.18003,-0.970577,-0.003156
02-21-30 225,0,0,0,0,-0.037643,0.207824,1.002151,0.208756,-0.217834,0.221557,0.36858837,1.026243282,-0.18003,-0.970577,-0.003156
02-21-30 287,0,0,0,0,-0.037643,0,1.002151,0,-0.217834,0,0,1.026243282,0.487737,0.270809,0.193877
02-21-30 333,0,0,0,0,-0.037643,0,1.002151,0,-0.217834,0,0,1.026243282,0.487737,0.270809,0.193877
02-21-30 381,0,0,0,0,-0.037643,0,1.002151,0,-0.217834,0,0,1.026243282,0.487737,0.270809,0.193877
02-21-30 439,0,0,0,0,-0.140686,0.103043,1.119904,0.117753,-0.10762,0.110214,0.191391626,1.1338252,0.487737,0.270809,0.193877
02-21-30 488,0,0,0.04,0,-0.140686,0,1.119904,0,-0.10762,0,0,1.1338252,-0.165251,0.327259,0.051187
02-21-30 541,0,0,0.44,0,-0.140686,0,1.119904,0,-0.10762,0,0,1.1338252,-0.165251,0.327259,0.051187
02-21-30 587,0,0,0.52,0.04,-0.140686,0,1.119904,0,-0.10762,0,0,1.1338252,-0.165251,0.327259,0.051187
02-21-30 656,0,0,0.56,0.08,0.715134,0.85582,1.193314,0.07341,-0.158066,0.050446,0.860442735,1.400142779,-0.165251,0.327259,0.051187
02-21-30 696,0,0,0.48,0.12,0.715134,0,1.193314,0,-0.158066,0,0,1.400142779,-1.627318,1.613299,-0.609832
02-21-30 745,0,0,0.24,0.08,0.715134,0,1.193314,0,-0.158066,0,0,1.400142779,-1.627318,1.613299,-0.609832
02-21-30 791,0,0,0.08,0.16,0.715134,0,1.193314,0,-0.158066,0,0,1.400142779,-1.627318,1.613299,-0.609832
02-21-30 851,0,0,0.08,0.12,0.139435,0.575699,0.731705,0.461609,0.015366,0.173432,0.758017721,0.745030496,-1.627318,1.613299,-0.609832
02-21-30 904,0,0,0,0,0.139435,0,0.731705,0,0.015366,0,0,0.745030496,0.524577,-0.490449,0.078379
02-21-30 949,0,0,0,0,0.139435,0,0.731705,0,0.015366,0,0,0.745030496,0.524577,-0.490449,0.078379
02-21-31 006,0,0,0,0,-0.207581,0.347016,0.899109,0.167404,0.223648,0.208282,0.437978989,0.949476326,0.524577,-0.490449,0.078379
02-21-31 059,0,0,0,0,-0.207581,0,0.899109,0,0.223648,0,0,0.949476326,0.524577,-0.490449,0.078379
02-21-31 107,0,0,0,0,-0.207581,0,0.899109,0,0.223648,0,0,0.949476326,0.487008,0.904224,0.24028
02-21-31 165,0,0,0,0,-0.207581,0,0.899109,0,0.223648,0,0,0.949476326,0.487008,0.904224,0.24028
02-21-31 211,0,0,0,0,0.118408,0.325989,0.641296,0.257813,-0.245483,0.469131,0.626753752,0.696809097,0.487008,0.904224,0.24028
02-21-31 261,0,0,0,0,0.118408,0,0.641296,0,-0.245483,0,0,0.696809097,0.487008,0.904224,0.24028
02-21-31 317,0,0,0,0,0.118408,0,0.641296,0,-0.245483,0,0,0.696809097,0.654938,0.013051,0.290608
02-21-31 369,0,0,0,0,0.118408,0,0.641296,0,-0.245483,0,0,0.696809097,0.654938,0.013051,0.290608
02-21-31 416,0,0,0,0,-0.023834,0.142242,1.074799,0.433503,0.115921,0.361404,0.582039937,1.081294885,0.654938,0.013051,0.290608
02-21-31 469,0,0,0,0,-0.023834,0,1.074799,0,0.115921,0,0,1.081294885,0.654938,0.013051,0.290608
02-21-31 513,0,0,0,0,-0.023834,0,1.074799,0,0.115921,0,0,1.081294885,0.073934,0.378296,-0.171081
02-21-31 572,0,0,0,0,-0.023834,0,1.074799,0,0.115921,0,0,1.081294885,0.073934,0.378296,-0.171081
02-21-31 621,0,0,0,0,-0.074493,0.050659,1.008972,0.065827,-0.152267,0.268188,0.280756712,1.02311238,0.073934,0.378296,-0.171081
02-21-32 993,0,0,0,0,-0.048706,0.025787,1.003876,0.005096,-0.141861,0.010406,0.02827054,1.015019133,-0.050162,1.343669,-0.043048
02-21-32 997,0,0,0,0,-0.048706,0,1.003876,0,-0.141861,0,0,1.015019133,-0.050162,1.343669,-0.043048
02-21-32 999,0,0,0,0,-0.048706,0,1.003876,0,-0.141861,0,0,1.015019133,-0.050162,1.343669,-0.043048
02-21-33 002,0,0,0,0,-0.048706,0,1.003876,0,-0.141861,0,0,1.015019133,-0.050162,1.343669,-0.043048
02-21-33 004,0,0,0,0,-0.048706,0,1.003876,0,-0.141861,0,0,1.015019133,-0.050162,1.343669,-0.043048
02-21-33 009,0,0,0,0,-0.048706,0,1.003876,0,-0.141861,0,0,1.015019133,-0.050162,1.343669,-0.043048
02-21-33 013,0,0,0,0,-0.048706,0,1.003876,0,-0.141861,0,0,1.015019133,-0.050162,1.343669,-0.043048
02-21-33 055,0,0,0.2,0,-0.18866,0.139954,0.984894,0.018982,-0.028168,0.113693,0.181310608,1.003196004,-0.050162,1.343669,-0.043048
02-21-33 060,0,0,0.48,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,-0.050162,1.343669,-0.043048
02-21-33 062,0,0,0.52,0.04,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,-0.050162,1.343669,-0.043048
02-21-33 065,0,0,0.36,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,-0.050162,1.343669,-0.043048
02-21-33 067,0,0,0.2,0.04,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,-0.050162,1.343669,-0.043048
02-21-33 070,0,0,0.12,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,-0.050162,1.343669,-0.043048
02-21-33 073,0.04,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,-0.050162,1.343669,-0.043048
02-21-33 076,0.16,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,-0.050162,1.343669,-0.043048
02-21-33 126,0.24,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 130,0.24,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 133,0,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 136,0,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 138,0,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 141,0,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 146,0,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 160,0,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 165,0,0,0,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 190,0,0,0.04,0,-0.18866,0,0.984894,0,-0.028168,0,0,1.003196004,0.160541,0.740272,0.254312
02-21-33 243,0,0,0.76,0,-0.289185,0.100525,1.450485,0.465591,0.006088,0.034256,0.477549713,1.479044206,0.160541,0.740272,0.254312
02-21-33 291,0,0,0.84,0,-0.289185,0,1.450485,0,0.006088,0,0,1.479044206,-1.708033,1.967056,-0.608073
02-21-33 449,0,0,0.96,0,-0.038361,0.250824,0.934891,0.515594,-0.084946,0.091034,0.580548914,0.939525716,-1.708033,1.967056,-0.608073
02-21-33 453,0,0,0.96,0,-0.038361,0,0.934891,0,-0.084946,0,0,0.939525716,-1.708033,1.967056,-0.608073
02-21-33 456,0,0,0.88,0,-0.038361,0,0.934891,0,-0.084946,0,0,0.939525716,-1.708033,1.967056,-0.608073
02-21-33 498,0,0,0.72,0,-0.038361,0,0.934891,0,-0.084946,0,0,0.939525716,-0.410351,-0.510615,-0.497994
02-21-33 564,0,0,0.52,0,-0.038361,0,0.934891,0,-0.084946,0,0,0.939525716,-0.410351,-0.510615,-0.497994
02-21-33 603,0,0,0.36,0,-0.038361,0,0.934891,0,-0.084946,0,0,0.939525716,-0.410351,-0.510615,-0.497994
02-21-33 654,0,0,0.2,0,-0.105713,0.067352,0.891083,0.043808,0.359329,0.444275,0.451481681,0.966603063,-0.410351,-0.510615,-0.497994
