Time,s1,s2,s3,s4,x,xdiff,y,ydiff,z,zdiff,adiff,z1,z2,z3
10-20-28 292,0,0,0,0,-2.106018,2.626129,0.316879,0.64032,-0.243347,0.651321,2.780428433,3.114203,1.733582,0.370095
10-20-28 341,0,0,0,0,-2.106018,0,0.316879,0,-0.243347,0,0,3.114203,1.733582,0.370095
10-20-28 399,0,0,0,0,-2.106018,0,0.316879,0,-0.243347,0,0,-1.416326,2.846527,-6.143312
10-20-28 448,0,0,0,0.04,-2.106018,0,0.316879,0,-0.243347,0,0,-1.416326,2.846527,-6.143312
10-20-28 497,0,0,0,0,-0.105118,2.0009,0.483109,0.16623,-0.390549,0.147202,2.013181972,-1.416326,2.846527,-6.143312
10-20-28 546,0,0,0,0,-0.105118,0,0.483109,0,-0.390549,0,0,3.051902,3.129621,-2.052945
10-20-28 604,0,0,0,0,-0.105118,0,0.483109,0,-0.390549,0,0,3.051902,3.129621,-2.052945
10-20-28 653,0,0,0,0,-0.105118,0,0.483109,0,-0.390549,0,0,3.051902,3.129621,-2.052945
10-20-28 702,0,0,0,0,-0.199844,0.094726,-0.188721,0.67183,-0.821472,0.430923,0.803755682,3.051902,3.129621,-2.052945
10-20-28 761,0,0,0,0,-0.199844,0,-0.188721,0,-0.821472,0,0,-1.598171,1.226232,0.982878
10-20-28 809,0,0,0,0,-0.199844,0,-0.188721,0,-0.821472,0,0,-1.598171,1.226232,0.982878
10-20-28 858,0,0,0,0,-0.199844,0,-0.188721,0,-0.821472,0,0,-1.598171,1.226232,0.982878
10-20-28 907,0,0,0,0,-0.052628,0.147216,-0.39212,0.203399,-1.045837,0.224365,0.336724453,-1.598171,1.226232,0.982878
10-20-28 966,0,0,0,0.16,-0.052628,0,-0.39212,0,-1.045837,0,0,0.367016,-0.199941,0.507532
10-20-29 014,0,0,0,0.12,-0.052628,0,-0.39212,0,-1.045837,0,0,0.367016,-0.199941,0.507532
10-20-29 064,0,0,0,0.16,-0.052628,0,-0.39212,0,-1.045837,0,0,0.367016,-0.199941,0.507532
10-20-29 112,0,0,0,0.2,0.041672,0.0943,-0.220062,0.172058,-0.999573,0.046264,0.201585721,0.367016,-0.199941,0.507532
10-20-29 171,0,0,0,0.24,0.041672,0,-0.220062,0,-0.999573,0,0,1.12038,-0.120318,-0.319175
10-20-29 220,0,0,0,0.28,0.041672,0,-0.220062,0,-0.999573,0,0,1.12038,-0.120318,-0.319175
10-20-29 268,0,0,0,0.32,0.041672,0,-0.220062,0,-0.999573,0,0,1.12038,-0.120318,-0.319175
10-20-29 327,0,0,0,0.28,-0.040573,0.082245,-0.631042,0.41098,-0.532486,0.467087,0.627565985,1.12038,-0.120318,-0.319175
10-20-29 376,0,0,0,0.28,-0.040573,0,-0.631042,0,-0.532486,0,0,2.839166,1.613556,-0.45452
10-20-29 425,0,0,0,0.28,-0.040573,0,-0.631042,0,-0.532486,0,0,2.839166,1.613556,-0.45452
10-20-29 473,0,0,0,0.2,-0.040573,0,-0.631042,0,-0.532486,0,0,2.839166,1.613556,-0.45452
10-20-29 587,0,0,0,0.2,0.178696,0.219269,-0.816803,0.185761,-0.536392,0.003906,0.287404419,2.839166,1.613556,-0.45452
10-20-29 591,0,0,0,0.08,0.178696,0,-0.816803,0,-0.536392,0,0,2.839166,1.613556,-0.45452
10-20-29 630,0,0,0,0.04,0.178696,0,-0.816803,0,-0.536392,0,0,0.395932,0.263259,0.270247
10-20-29 679,0,0,0,0,0.178696,0,-0.816803,0,-0.536392,0,0,0.395932,0.263259,0.270247
10-20-29 738,0,0,0,0,0.291031,0.112335,-0.938599,0.121796,-0.112656,0.423736,0.454978698,0.395932,0.263259,0.270247
10-20-29 787,0,0,0,0,0.291031,0,-0.938599,0,-0.112656,0,0,0.762861,0.090663,0.062743
10-20-29 836,0,0,0,0,0.291031,0,-0.938599,0,-0.112656,0,0,0.762861,0.090663,0.062743
10-20-29 894,0,0,0,0,0.291031,0,-0.938599,0,-0.112656,0,0,0.762861,0.090663,0.062743
10-20-29 942,0,0,0,0,0.095169,0.195862,-0.836151,0.102448,-0.168976,0.05632,0.228099667,-1.336062,-0.138994,0.543542
10-20-29 991,0,0,0,0,0.095169,0,-0.836151,0,-0.168976,0,0,-1.336062,-0.138994,0.543542
10-20-30 040,0,0,0,0,0.095169,0,-0.836151,0,-0.168976,0,0,-1.336062,-0.138994,0.543542
10-20-30 099,0,0,0,0.04,0.095169,0,-0.836151,0,-0.168976,0,0,-1.336062,-0.138994,0.543542
10-20-30 148,0,0.04,0,0.04,-0.037216,0.132385,-0.664505,0.171646,-0.706329,0.537353,0.579427635,-1.302382,-0.366917,0.335313
10-20-30 198,0,0.04,0,0,-0.037216,0,-0.664505,0,-0.706329,0,0,-1.302382,-0.366917,0.335313
10-20-30 245,0,0.08,0,0.04,-0.037216,0,-0.664505,0,-0.706329,0,0,-1.302382,-0.366917,0.335313
10-20-30 304,0,0.08,0,0.04,-0.037216,0,-0.664505,0,-0.706329,0,0,-1.302382,-0.366917,0.335313
10-20-30 352,0,0.16,0,0.04,-0.037216,0,-0.664505,0,-0.706329,0,0,-0.129665,0.032182,0.11971
10-20-30 402,0,0.2,0,0,-0.017166,0.02005,-0.724442,0.059937,-0.790985,0.084656,0.105646035,-0.129665,0.032182,0.11971
10-20-30 452,0,0.28,0,0,-0.017166,0,-0.724442,0,-0.790985,0,0,-0.129665,0.032182,0.11971
10-20-30 509,0,0.28,0,0,-0.017166,0,-0.724442,0,-0.790985,0,0,-0.129665,0.032182,0.11971
10-20-30 557,0,0.32,0,0,-0.017166,0,-0.724442,0,-0.790985,0,0,-0.23909,-0.157141,-0.080047
10-20-30 606,0,0.28,0,0,0.032822,0.049988,-0.657578,0.066864,-0.765106,0.025879,0.087403188,-0.23909,-0.157141,-0.080047
10-20-30 665,0,0.2,0,0.08,0.032822,0,-0.657578,0,-0.765106,0,0,-0.23909,-0.157141,-0.080047
10-20-30 714,0,0.04,0,0.12,0.032822,0,-0.657578,0,-0.765106,0,0,-0.23909,-0.157141,-0.080047
10-20-30 763,0,0,0,0.24,0.032822,0,-0.657578,0,-0.765106,0,0,-0.128667,-0.321936,-0.339443
10-20-30 811,0,0,0,1.04,0.020996,0.011826,-0.662659,0.005081,-0.737869,0.027237,0.030125156,-0.128667,-0.321936,-0.339443
10-20-30 870,0,0,0,0,0.020996,0,-0.662659,0,-0.737869,0,0,-0.128667,-0.321936,-0.339443
10-20-30 919,0,5.68,0,0,0.020996,0,-0.662659,0,-0.737869,0,0,-0.128667,-0.321936,-0.339443
10-20-30 968,2,3.72,0,0,0.020996,0,-0.662659,0,-0.737869,0,0,-0.001607,-0.043424,-0.22525
10-20-31 026,0,3.24,0,0,0.07045,0.049454,-0.630463,0.032196,-0.672241,0.065628,0.088257096,-0.001607,-0.043424,-0.22525
10-20-31 075,0,4,0,0,0.07045,0,-0.630463,0,-0.672241,0,0,-0.001607,-0.043424,-0.22525
10-20-31 124,2,3.8,0,0,0.07045,0,-0.630463,0,-0.672241,0,0,-0.001607,-0.043424,-0.22525
10-20-31 182,0,4.2,0,0,0.07045,0,-0.630463,0,-0.672241,0,0,-0.688168,0.283937,0.085667
10-20-31 231,2,4.96,0,0,0.03511,0.03534,-0.601685,0.028778,-0.820984,0.148743,0.155568535,-0.688168,0.283937,0.085667
10-20-31 280,2,5.48,0,0,0.03511,0,-0.601685,0,-0.820984,0,0,-0.688168,0.283937,0.085667
10-20-31 329,2,5.72,0,0,0.03511,0,-0.601685,0,-0.820984,0,0,-0.688168,0.283937,0.085667
10-20-31 388,2,6.04,0,0,0.03511,0,-0.601685,0,-0.820984,0,0,-0.177265,-0.026746,-0.032851
10-20-31 436,2,6.36,0,0,0.095642,0.060532,-0.576248,0.025437,-0.776566,0.044418,0.079272459,-0.177265,-0.026746,-0.032851
10-20-31 485,2,6.64,0,0,0.095642,0,-0.576248,0,-0.776566,0,0,-0.177265,-0.026746,-0.032851
10-20-31 544,2,6.88,0,0,0.095642,0,-0.576248,0,-0.776566,0,0,-0.421706,-0.25241,0.175748
10-20-31 593,2,3.08,0,0,0.095642,0,-0.576248,0,-0.776566,0,0,-0.421706,-0.25241,0.175748
10-20-31 641,0,0.04,0,0,-0.025589,0.121231,-0.452576,0.123672,-0.918793,0.142227,0.224098725,-0.421706,-0.25241,0.175748
10-20-31 690,0,0.08,0,0.24,-0.025589,0,-0.452576,0,-0.918793,0,0,-0.421706,-0.25241,0.175748
10-20-31 749,0,0.08,0,0.24,-0.025589,0,-0.452576,0,-0.918793,0,0,-0.238964,0.107646,0.245692
10-20-31 798,0,0.08,0,0.2,-0.025589,0,-0.452576,0,-0.918793,0,0,-0.238964,0.107646,0.245692
10-20-31 847,0,0.04,0,0.24,-0.051331,0.025742,-0.452301,0.000275,-0.907883,0.01091,0.027959869,-0.238964,0.107646,0.245692
10-20-31 900,0,0.04,0,0.24,-0.051331,0,-0.452301,0,-0.907883,0,0,-0.238964,0.107646,0.245692
10-20-31 955,0,0.04,0,0.12,-0.051331,0,-0.452301,0,-0.907883,0,0,0.004833,0.16232,0.179506
10-20-32 002,0,0.08,0,0.2,-0.051331,0,-0.452301,0,-0.907883,0,0,0.004833,0.16232,0.179506
10-20-32 052,0,0.04,0,0.2,-0.06073,0.009399,-0.4328,0.019501,-0.884186,0.023697,0.032096386,0.004833,0.16232,0.179506
10-20-32 111,0,0.04,0,0.16,-0.06073,0,-0.4328,0,-0.884186,0,0,0.004833,0.16232,0.179506
10-20-32 159,0,0,0,0.12,-0.06073,0,-0.4328,0,-0.884186,0,0,-0.161557,0.427671,-0.036846
10-20-32 208,0,0,0,0.12,-0.06073,0,-0.4328,0,-0.884186,0,0,-0.161557,0.427671,-0.036846
10-20-32 257,0,0,0,0.16,0.180008,0.240738,-0.466171,0.033371,-0.816895,0.067291,0.252183439,-0.161557,0.427671,-0.036846
10-20-32 315,0,0,0,0.04,0.180008,0,-0.466171,0,-0.816895,0,0,-0.161557,0.427671,-0.036846
10-20-32 365,0,0,0,0.08,0.180008,0,-0.466171,0,-0.816895,0,0,-0.398238,0.450254,0.153439
10-20-32 413,0,0,0,0.08,0.180008,0,-0.466171,0,-0.816895,0,0,-0.398238,0.450254,0.153439
10-20-32 462,0,0,0,0.04,0.175476,0.004532,-0.485336,0.019165,-0.923187,0.106292,0.108100997,-0.398238,0.450254,0.153439
10-20-32 520,0,0,0,0.04,0.175476,0,-0.485336,0,-0.923187,0,0,-0.398238,0.450254,0.153439
10-20-32 569,0,0,0,0,0.175476,0,-0.485336,0,-0.923187,0,0,-0.169946,-0.14536,0.310966
10-20-32 618,0,0,0,0,0.175476,0,-0.485336,0,-0.923187,0,0,-0.169946,-0.14536,0.310966
10-20-32 666,0,0,0,0,0.175476,0,-0.485336,0,-0.923187,0,0,-0.169946,-0.14536,0.310966
10-20-32 725,0,0,0,0,0.175476,0,-0.485336,0,-0.923187,0,0,-0.169946,-0.14536,0.310966
10-20-32 774,0,0,0,0.04,0.024933,0.150543,-0.371201,0.114135,-0.968948,0.045761,0.194381229,-0.413965,0.257779,0.342433
10-20-32 823,0,0,0,0,0.024933,0,-0.371201,0,-0.968948,0,0,-0.413965,0.257779,0.342433
10-20-32 887,0,0,0,0,0.024933,0,-0.371201,0,-0.968948,0,0,-0.413965,0.257779,0.342433
