,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-25-11 910,0,0,0.32,0.08,-0.410355,0.283234,1.098785,0.163192,-0.013657,0.259735,0.417510955,1.172990288,-0.092942,0.427694,0.231321
02-25-11 968,0,0,0.52,0.08,-0.410355,0,1.098785,0,-0.013657,0,0,1.172990288,-0.092942,0.427694,0.231321
02-25-12 017,0,0,0.36,0.2,-0.410355,0,1.098785,0,-0.013657,0,0,1.172990288,-0.092942,0.427694,0.231321
02-25-12 066,0,0,0.36,0.28,-0.410355,0,1.098785,0,-0.013657,0,0,1.172990288,-2.012982,0.188461,-0.639846
02-25-12 114,0,0,0.24,0.24,-0.204803,0.205552,1.183121,0.084336,-0.111694,0.098037,0.242848593,1.205900128,-2.012982,0.188461,-0.639846
02-25-12 173,0,0,0.08,0.2,-0.204803,0,1.183121,0,-0.111694,0,0,1.205900128,-2.012982,0.188461,-0.639846
02-25-12 222,0,0,0.08,0.16,-0.204803,0,1.183121,0,-0.111694,0,0,1.205900128,-2.012982,0.188461,-0.639846
02-25-12 271,0,0,0,0.04,-0.037231,0.167572,0.759476,0.423645,0.184418,0.296112,0.543357873,0.782432068,0.474403,-0.490564,-0.09288
02-25-12 319,0,0,0,0,-0.037231,0,0.759476,0,0.184418,0,0,0.782432068,0.474403,-0.490564,-0.09288
02-25-12 378,0,0,0,0,-0.037231,0,0.759476,0,0.184418,0,0,0.782432068,0.474403,-0.490564,-0.09288
02-25-12 427,0,0,0,0,-0.037231,0,0.759476,0,0.184418,0,0,0.782432068,0.474403,-0.490564,-0.09288
02-25-12 476,0,0,0,0,0.156525,0.193756,1.811752,1.052276,-0.101288,0.285706,1.107453875,1.821319479,0.574637,0.118081,-0.204003
02-25-12 525,0,0,0,0,0.156525,0,1.811752,0,-0.101288,0,0,1.821319479,0.574637,0.118081,-0.204003
02-25-12 583,0,0,0,0,0.156525,0,1.811752,0,-0.101288,0,0,1.821319479,0.574637,0.118081,-0.204003
02-25-12 632,0,0,0,0,0.156525,0,1.811752,0,-0.101288,0,0,1.821319479,0.574637,0.118081,-0.204003
02-25-12 681,0,0,0,0,-0.100998,0.257523,0.992294,0.819458,-0.028091,0.073197,0.862083123,0.997816157,0.937283,-0.158123,0.081201
02-25-12 741,0,0,0,0,-0.100998,0,0.992294,0,-0.028091,0,0,0.997816157,0.937283,-0.158123,0.081201
02-25-12 788,0,0,0,0,-0.100998,0,0.992294,0,-0.028091,0,0,0.997816157,0.937283,-0.158123,0.081201
02-25-12 838,0,0,0,0,-0.100998,0,0.992294,0,-0.028091,0,0,0.997816157,0.937283,-0.158123,0.081201
02-25-12 886,0,0,0,0,-0.163345,0.062347,0.980423,0.011871,-0.190536,0.162445,0.174403117,1.012034987,0.588517,0.924956,0.006286
02-25-12 946,0,0,0,0,-0.163345,0,0.980423,0,-0.190536,0,0,1.012034987,0.588517,0.924956,0.006286
02-25-12 993,0,0,0,0,-0.163345,0,0.980423,0,-0.190536,0,0,1.012034987,0.588517,0.924956,0.006286
02-25-13 042,0,0,0,0,-0.163345,0,0.980423,0,-0.190536,0,0,1.012034987,0.588517,0.924956,0.006286
02-25-13 091,0,0,0,0,-0.303467,0.140122,1.097626,0.117203,0.063721,0.254257,0.313077211,1.140585561,0.242016,0.233768,0.393475
02-25-13 151,0,0,0.36,0.44,-0.303467,0,1.097626,0,0.063721,0,0,1.140585561,0.242016,0.233768,0.393475
02-25-13 198,0,0,0.84,0.24,-0.303467,0,1.097626,0,0.063721,0,0,1.140585561,0.242016,0.233768,0.393475
02-25-13 247,0,0,0.68,0.24,-0.303467,0,1.097626,0,0.063721,0,0,1.140585561,0.242016,0.233768,0.393475
02-25-13 310,0,0,0.68,0.16,-0.112778,0.190689,1.159637,0.062011,-0.185028,0.248749,0.319505436,1.179708527,-2.193437,0.4046,-0.44951
02-25-13 356,0,0,0.32,0.16,-0.112778,0,1.159637,0,-0.185028,0,0,1.179708527,-2.193437,0.4046,-0.44951
02-25-13 404,0,0,0.12,0.12,-0.112778,0,1.159637,0,-0.185028,0,0,1.179708527,-2.193437,0.4046,-0.44951
02-25-13 452,0,0,0,0,-0.112778,0,1.159637,0,-0.185028,0,0,1.179708527,-2.193437,0.4046,-0.44951
02-25-13 515,0,0,0,0,0.117706,0.230484,0.592194,0.567443,0.137497,0.322525,0.692197088,0.619236515,0.091785,-0.572638,-0.482119
02-25-13 560,0,0,0,0,0.117706,0,0.592194,0,0.137497,0,0,0.619236515,0.091785,-0.572638,-0.482119
02-25-13 608,0,0,0,0,0.117706,0,0.592194,0,0.137497,0,0,0.619236515,0.091785,-0.572638,-0.482119
02-25-13 667,0,0,0,0,0.117706,0,0.592194,0,0.137497,0,0,0.619236515,-0.410062,-0.590601,-0.720288
02-25-13 716,0,0,0,0.44,0.331451,0.213745,1.299973,0.707779,-0.256851,0.394348,0.837942947,1.365928989,-0.410062,-0.590601,-0.720288
02-25-13 765,0,0,0,0,0.331451,0,1.299973,0,-0.256851,0,0,1.365928989,-0.410062,-0.590601,-0.720288
02-25-13 814,0,0,0,0,0.331451,0,1.299973,0,-0.256851,0,0,1.365928989,-0.410062,-0.590601,-0.720288
02-25-13 872,0,0,0,0,0.331451,0,1.299973,0,-0.256851,0,0,1.365928989,1.856877,1.146845,0.082898
02-25-13 921,0,0,0,0,-0.1147,0.446151,0.897171,0.402802,-0.076111,0.18074,0.627667996,0.907669972,1.856877,1.146845,0.082898
02-25-13 970,0,0,0,0,-0.1147,0,0.897171,0,-0.076111,0,0,0.907669972,1.856877,1.146845,0.082898
02-25-14 019,0,0,0,0,-0.1147,0,0.897171,0,-0.076111,0,0,0.907669972,1.856877,1.146845,0.082898
02-25-14 077,0,0,0,0,-0.1147,0,0.897171,0,-0.076111,0,0,0.907669972,0.784917,0.77674,-0.030271
02-25-14 126,0,0,0,0,-0.144501,0.029801,0.976151,0.07898,-0.08403,0.007919,0.08478591,0.99035971,0.784917,0.77674,-0.030271
02-25-14 180,0,0,0,0,-0.144501,0,0.976151,0,-0.08403,0,0,0.99035971,0.784917,0.77674,-0.030271
02-25-14 233,0,0,0,0,-0.144501,0,0.976151,0,-0.08403,0,0,0.99035971,0.784917,0.77674,-0.030271
02-25-14 282,0,0,0,0,-0.144501,0,0.976151,0,-0.08403,0,0,0.99035971,0.122463,0.149093,0.460622
02-25-14 332,0,0,0,0,-0.28421,0.139709,1.07692,0.100769,-0.039276,0.044754,0.177977292,1.114484013,0.122463,0.149093,0.460622
02-25-14 380,0,0,0.88,0.16,-0.28421,0,1.07692,0,-0.039276,0,0,1.114484013,0.122463,0.149093,0.460622
02-25-14 439,0,0,0.96,0.12,-0.28421,0,1.07692,0,-0.039276,0,0,1.114484013,0.122463,0.149093,0.460622
02-25-14 487,0,0,0.84,0.12,-0.28421,0,1.07692,0,-0.039276,0,0,1.114484013,-2.218448,0.156922,-0.602654
02-25-14 541,0,0,0.56,0.08,-0.081741,0.202469,1.126999,0.050079,-0.036118,0.003158,0.208594284,1.130536531,-2.218448,0.156922,-0.602654
02-25-14 595,0,0,0.24,0.08,-0.081741,0,1.126999,0,-0.036118,0,0,1.130536531,-2.218448,0.156922,-0.602654
02-25-14 643,0,0,0.12,0.04,-0.081741,0,1.126999,0,-0.036118,0,0,1.130536531,-2.218448,0.156922,-0.602654
02-25-14 695,0,0,0.08,0,-0.018097,0.063644,0.772949,0.35405,0.16745,0.203568,0.413330246,0.791086064,-0.225438,-1.170939,-0.614817
02-25-14 741,0,0,0,0,-0.018097,0,0.772949,0,0.16745,0,0,0.791086064,-0.225438,-1.170939,-0.614817
02-25-14 800,0,0,0,0,-0.018097,0,0.772949,0,0.16745,0,0,0.791086064,-0.225438,-1.170939,-0.614817
02-25-14 849,0,0,0,0,-0.018097,0,0.772949,0,0.16745,0,0,0.791086064,-0.225438,-1.170939,-0.614817
02-25-14 898,0,0,0,0,-0.488388,0.470291,1.225388,0.452439,0.63942,0.47197,0.805375909,1.465931965,0.667497,0.246035,0.033532
02-25-14 956,0,0,0,0,-0.488388,0,1.225388,0,0.63942,0,0,1.465931965,0.667497,0.246035,0.033532
02-25-15 004,0,0,0,0,-0.488388,0,1.225388,0,0.63942,0,0,1.465931965,0.667497,0.246035,0.033532
02-25-15 054,0,0,0,0,-0.488388,0,1.225388,0,0.63942,0,0,1.465931965,0.667497,0.246035,0.033532
02-25-15 102,0,0,0,0,-0.378296,0.110092,1.161667,0.063721,-0.466721,1.106141,1.113430971,1.307825131,0.904107,-0.415355,0.509159
02-25-15 161,0,0,0,0,-0.378296,0,1.161667,0,-0.466721,0,0,1.307825131,0.904107,-0.415355,0.509159
02-25-15 210,0,0,0,0,-0.378296,0,1.161667,0,-0.466721,0,0,1.307825131,0.904107,-0.415355,0.509159
02-25-15 259,0,0,0,0,-0.378296,0,1.161667,0,-0.466721,0,0,1.307825131,0.904107,-0.415355,0.509159
02-25-15 308,0,0,0,0,-0.192337,0.185959,0.973755,0.187912,-0.001938,0.464783,0.534710114,0.99257044,-0.072072,1.28937,0.114136
02-25-15 367,0,0,0,0,-0.192337,0,0.973755,0,-0.001938,0,0,0.99257044,-0.072072,1.28937,0.114136
02-25-15 416,0,0,0,0,-0.192337,0,0.973755,0,-0.001938,0,0,0.99257044,-0.072072,1.28937,0.114136
02-25-15 463,0,0,0,0,-0.192337,0,0.973755,0,-0.001938,0,0,0.99257044,0.35907,0.449832,0.057991
02-25-15 513,0,0,0,0,-0.195053,0.002716,0.986633,0.012878,-0.161758,0.15982,0.160361005,1.018654014,0.35907,0.449832,0.057991
02-25-15 572,0,0,0,0,-0.195053,0,0.986633,0,-0.161758,0,0,1.018654014,0.35907,0.449832,0.057991
02-25-15 620,0,0,0,0,-0.195053,0,0.986633,0,-0.161758,0,0,1.018654014,0.35907,0.449832,0.057991
02-25-15 684,0,0,0.04,0.08,-0.195053,0,0.986633,0,-0.161758,0,0,1.018654014,-0.800487,1.167314,-0.141134
02-25-15 728,0,0,0,0,-0.372818,0.177765,1.229431,0.242798,0.168869,0.330627,0.447063169,1.295766408,-0.800487,1.167314,-0.141134
02-25-15 777,0,0,0.24,0.12,-0.372818,0,1.229431,0,0.168869,0,0,1.295766408,-0.800487,1.167314,-0.141134
02-25-15 826,0,0,0.32,0.2,-0.372818,0,1.229431,0,0.168869,0,0,1.295766408,-0.800487,1.167314,-0.141134
02-25-15 878,0,0,0.32,0.2,-0.372818,0,1.229431,0,0.168869,0,0,1.295766408,-1.65057,1.590382,-0.124254
02-25-15 991,0,0,0,0.04,-0.032639,0.340179,0.876572,0.352859,-0.180267,0.349136,0.601770033,0.895511009,-1.65057,1.590382,-0.124254
02-25-15 997,0,0,0.16,0.16,-0.032639,0,0.876572,0,-0.180267,0,0,0.895511009,-1.65057,1.590382,-0.124254
02-25-16 030,0,0,0.16,0.24,-0.032639,0,0.876572,0,-0.180267,0,0,0.895511009,-1.65057,1.590382,-0.124254
02-25-16 079,0,0,0.12,0.2,-0.032639,0,0.876572,0,-0.180267,0,0,0.895511009,0.916998,1.495852,0.742747
02-25-16 138,0,0,0.08,0.2,-0.23494,0.202301,1.037231,0.160659,0.192642,0.372909,0.453649789,1.080812607,0.916998,1.495852,0.742747
02-25-16 187,0,0,0.04,0.08,-0.23494,0,1.037231,0,0.192642,0,0,1.080812607,0.916998,1.495852,0.742747
02-25-16 236,0,0,0,0,-0.23494,0,1.037231,0,0.192642,0,0,1.080812607,0.916998,1.495852,0.742747
02-25-16 284,0,0,0,0,-0.23494,0,1.037231,0,0.192642,0,0,1.080812607,0.038135,1.671139,-0.33997
02-25-16 343,0,0,0,0,0.22908,0.46402,0.93013,0.107101,-0.437668,0.63031,0.789984734,1.053172703,0.038135,1.671139,-0.33997
02-25-16 392,0,0,0,0,0.22908,0,0.93013,0,-0.437668,0,0,1.053172703,0.038135,1.671139,-0.33997
02-25-16 441,0,0,0,0,0.22908,0,0.93013,0,-0.437668,0,0,1.053172703,0.038135,1.671139,-0.33997
02-25-16 499,0,0,0,0,0.22908,0,0.93013,0,-0.437668,0,0,1.053172703,0.16778,1.68488,-0.13035
02-25-16 548,0,0,0,0,-0.18721,0.41629,1.01741,0.08728,-0.157867,0.279801,0.509120577,1.046466761,0.16778,1.68488,-0.13035
02-25-16 597,0,0,0,0,-0.18721,0,1.01741,0,-0.157867,0,0,1.046466761,0.16778,1.68488,-0.13035
02-25-16 646,0,0,0,0,-0.18721,0,1.01741,0,-0.157867,0,0,1.046466761,0.16778,1.68488,-0.13035
02-25-16 704,0,0,0,0,-0.18721,0,1.01741,0,-0.157867,0,0,1.046466761,-0.060348,1.046061,-0.202558
02-25-16 753,0,0,0,0,-0.184235,0.002975,0.996078,0.021332,-0.058884,0.098983,0.101299255,1.014682829,-0.060348,1.046061,-0.202558
02-25-16 802,0,0,0,0,-0.184235,0,0.996078,0,-0.058884,0,0,1.014682829,-0.060348,1.046061,-0.202558
02-25-16 851,0,0,0,0,-0.184235,0,0.996078,0,-0.058884,0,0,1.014682829,-0.060348,1.046061,-0.202558
02-25-16 909,0,0,0,0,-0.184235,0,0.996078,0,-0.058884,0,0,1.014682829,-0.20135,1.692648,-0.047903
02-25-16 958,0,0,0,0,-0.247406,0.063171,0.978134,0.017944,-0.072372,0.013488,0.067040947,1.011530305,-0.20135,1.692648,-0.047903
02-25-17 007,0,0,0,0,-0.247406,0,0.978134,0,-0.072372,0,0,1.011530305,-0.20135,1.692648,-0.047903
02-25-17 066,0,0,0,0,-0.247406,0,0.978134,0,-0.072372,0,0,1.011530305,-0.20135,1.692648,-0.047903
02-25-17 114,0,0,0,0,-0.247406,0,0.978134,0,-0.072372,0,0,1.011530305,-0.55599,1.368185,-0.222737
02-25-17 163,0,0,0.24,0,-0.102951,0.144455,1.13826,0.160126,0.205841,0.278213,0.352008603,1.161294645,-0.55599,1.368185,-0.222737
02-25-17 212,0,0,0.6,0,-0.102951,0,1.13826,0,0.205841,0,0,1.161294645,-0.55599,1.368185,-0.222737
02-25-17 271,0,0,1.28,0.04,-0.102951,0,1.13826,0,0.205841,0,0,1.161294645,-2.034943,0.760903,-0.039817
02-25-17 320,0,0,1.52,0,-0.066238,0.036713,0.931473,0.206787,-0.028015,0.233856,0.314320436,0.93424529,-2.034943,0.760903,-0.039817
02-25-17 368,0,0,1.28,0,-0.066238,0,0.931473,0,-0.028015,0,0,0.93424529,-2.034943,0.760903,-0.039817
02-25-17 427,0,0,1.2,0.08,-0.066238,0,0.931473,0,-0.028015,0,0,0.93424529,-2.034943,0.760903,-0.039817
02-25-17 476,0,0,1.12,0.12,-0.066238,0,0.931473,0,-0.028015,0,0,0.93424529,0.398523,1.054002,0.661879
02-25-17 525,0,0,1.08,0.08,-0.253036,0.186798,0.935822,0.004349,0.417725,0.44574,0.483318274,1.055596613,0.398523,1.054002,0.661879
02-25-17 573,0,0,0.76,0,-0.253036,0,0.935822,0,0.417725,0,0,1.055596613,0.398523,1.054002,0.661879
02-25-17 632,0,0,0.6,0.04,-0.253036,0,0.935822,0,0.417725,0,0,1.055596613,0.398523,1.054002,0.661879
02-25-17 681,0,0,0,0,-0.253036,0,0.935822,0,0.417725,0,0,1.055596613,0.776742,1.968321,0.062623
02-25-17 730,0,0,0,0,-0.177383,0.075653,1.234833,0.299011,0.138779,0.278946,0.415862748,1.255203919,0.776742,1.968321,0.062623
02-25-17 788,0,0,0.04,0,-0.177383,0,1.234833,0,0.138779,0,0,1.255203919,0.776742,1.968321,0.062623
02-25-17 837,0,0,0,0,-0.177383,0,1.234833,0,0.138779,0,0,1.255203919,0.776742,1.968321,0.062623
02-25-17 886,0,0,0,0,-0.177383,0,1.234833,0,0.138779,0,0,1.255203919,0.460403,0.493044,-0.149159
02-25-17 935,0,0,0,0,-0.255875,0.078492,1.056137,0.178696,-0.043289,0.182068,0.266911991,1.087552903,0.460403,0.493044,-0.149159
02-25-17 993,0,0,0,0,-0.255875,0,1.056137,0,-0.043289,0,0,1.087552903,0.460403,0.493044,-0.149159
02-25-18 042,0,0,0,0,-0.255875,0,1.056137,0,-0.043289,0,0,1.087552903,0.460403,0.493044,-0.149159
02-25-18 091,0,0,0,0,-0.255875,0,1.056137,0,-0.043289,0,0,1.087552903,0.226762,1.140706,-0.081538
02-25-18 141,0,0,0,0,-0.247055,0.00882,0.961411,0.094726,-0.07399,0.030701,0.099966789,0.995400324,0.226762,1.140706,-0.081538
02-25-18 198,0,0,0,0,-0.247055,0,0.961411,0,-0.07399,0,0,0.995400324,0.226762,1.140706,-0.081538
02-25-18 247,0,0,0,0,-0.247055,0,0.961411,0,-0.07399,0,0,0.995400324,0.226762,1.140706,-0.081538
02-25-18 296,0,0,0,0,-0.247055,0,0.961411,0,-0.07399,0,0,0.995400324,0.336873,0.495611,0.303451
02-25-18 345,0,0,0,0,-0.227158,0.019897,1.158585,0.197174,-0.078232,0.004242,0.198220764,1.183232946,0.336873,0.495611,0.303451
02-25-18 404,0,0,0,0,-0.227158,0,1.158585,0,-0.078232,0,0,1.183232946,0.336873,0.495611,0.303451
02-25-18 457,0,0,0.32,0.08,-0.227158,0,1.158585,0,-0.078232,0,0,1.183232946,0.336873,0.495611,0.303451
02-25-18 501,0,0.28,1.16,0.2,-0.227158,0,1.158585,0,-0.078232,0,0,1.183232946,-1.681445,-0.763835,-0.054698
02-25-18 560,0,0,1,0.08,0.161987,0.389145,1.334396,0.175811,-0.157959,0.079727,0.434395826,1.353441361,-1.681445,-0.763835,-0.054698
02-25-18 610,0,0,0.88,0.08,0.161987,0,1.334396,0,-0.157959,0,0,1.353441361,-1.681445,-0.763835,-0.054698
02-25-18 657,0,0,0.36,0,0.161987,0,1.334396,0,-0.157959,0,0,1.353441361,-1.681445,-0.763835,-0.054698
02-25-18 707,0,0,0.2,0.04,0.161987,0,1.334396,0,-0.157959,0,0,1.353441361,-1.198915,-0.602809,-0.793634
02-25-18 765,0,0,0.08,0.04,0.0634,0.098587,0.726059,0.608337,0.014587,0.172546,0.639972987,0.728967772,-1.198915,-0.602809,-0.793634
02-25-18 928,0,0,0,0,0.0634,0,0.726059,0,0.014587,0,0,0.728967772,0.578044,-0.429959,0.158712
02-25-18 932,0.4,0,0,0,0.0634,0,0.726059,0,0.014587,0,0,0.728967772,0.578044,-0.429959,0.158712
02-25-18 935,0.64,0,0,0,0.0634,0,0.726059,0,0.014587,0,0,0.728967772,0.578044,-0.429959,0.158712
02-25-18 970,0,0,0,0,-0.451004,0.514404,1.021133,0.295074,0.549179,0.534592,0.7984164,1.244071857,0.578044,-0.429959,0.158712
02-25-19 019,0,0,0,0,-0.451004,0,1.021133,0,0.549179,0,0,1.244071857,0.578044,-0.429959,0.158712
02-25-19 068,0,0,0,0,-0.451004,0,1.021133,0,0.549179,0,0,1.244071857,0.578044,-0.429959,0.158712
02-25-19 126,0,0,0,0,-0.451004,0,1.021133,0,0.549179,0,0,1.244071857,0.134417,0.772386,0.515399
02-25-19 175,0,0,0,0,-0.329941,0.121063,0.838303,0.18283,-0.708755,1.257934,1.276902897,1.146275112,0.134417,0.772386,0.515399
02-25-19 224,0,0,0,0,-0.329941,0,0.838303,0,-0.708755,0,0,1.146275112,0.134417,0.772386,0.515399
02-25-19 273,0,0,0,0,-0.329941,0,0.838303,0,-0.708755,0,0,1.146275112,0.134417,0.772386,0.515399
02-25-19 331,0,0,0,0,-0.329941,0,0.838303,0,-0.708755,0,0,1.146275112,0.396376,0.25693,0.015983
02-25-19 380,0,0,0,0,-0.290421,0.03952,0.921707,0.083404,-0.376053,0.332702,0.345266098,1.036968664,0.396376,0.25693,0.015983
02-25-19 429,0,0,0,0,-0.290421,0,0.921707,0,-0.376053,0,0,1.036968664,0.396376,0.25693,0.015983
02-25-19 488,0,0,0,0,-0.290421,0,0.921707,0,-0.376053,0,0,1.036968664,0.673834,0.671216,-0.066943
02-25-19 537,0,0,0,0,-0.290421,0,0.921707,0,-0.376053,0,0,1.036968664,0.673834,0.671216,-0.066943
02-25-19 585,0,0,0,0,-0.138519,0.151902,0.973236,0.051529,-0.151932,0.224121,0.275607834,0.994715616,0.673834,0.671216,-0.066943
02-25-19 634,0,0,0,0,-0.138519,0,0.973236,0,-0.151932,0,0,0.994715616,0.673834,0.671216,-0.066943
02-25-19 693,0,0,0,0,-0.138519,0,0.973236,0,-0.151932,0,0,0.994715616,0.107066,0.322849,0.367945
02-25-19 742,0,0,0.12,0.04,-0.138519,0,0.973236,0,-0.151932,0,0,0.994715616,0.107066,0.322849,0.367945
02-25-19 790,0,0,0.48,0.04,-0.542145,0.403626,1.347717,0.374481,0.117203,0.269135,0.61284877,1.457394544,0.107066,0.322849,0.367945
02-25-19 849,0,0,0.52,0.2,-0.542145,0,1.347717,0,0.117203,0,0,1.457394544,0.107066,0.322849,0.367945
02-25-19 898,0,0,0.48,0.12,-0.542145,0,1.347717,0,0.117203,0,0,1.457394544,-2.289086,-0.395678,-0.465409
02-25-19 947,0,0,0.48,0.2,-0.400726,0.141419,1.011658,0.336059,-0.044968,0.162171,0.399041875,1.089061687,-2.289086,-0.395678,-0.465409
02-25-19 995,0,0,0.32,0.08,-0.400726,0,1.011658,0,-0.044968,0,0,1.089061687,-2.289086,-0.395678,-0.465409
02-25-20 054,0,0,0.08,0,-0.400726,0,1.011658,0,-0.044968,0,0,1.089061687,-2.289086,-0.395678,-0.465409
02-25-20 103,0,0,0,0,-0.400726,0,1.011658,0,-0.044968,0,0,1.089061687,-0.019355,-1.223915,-0.306346
02-25-20 152,0,0,0,0,-0.043961,0.356765,0.724991,0.286667,0.135849,0.180817,0.492091477,0.73891777,-0.019355,-1.223915,-0.306346
02-25-20 200,0,0,0,0,-0.043961,0,0.724991,0,0.135849,0,0,0.73891777,-0.019355,-1.223915,-0.306346
02-25-20 259,0,0,0,0,-0.043961,0,0.724991,0,0.135849,0,0,0.73891777,-0.019355,-1.223915,-0.306346
02-25-20 308,0,0,0,0,-0.043961,0,0.724991,0,0.135849,0,0,0.73891777,0.359893,-1.112179,-0.571825
02-25-20 357,0,0,0,0,0.152985,0.196946,1.278671,0.55368,0.877594,0.741745,0.946327065,1.558388644,0.359893,-1.112179,-0.571825
02-25-20 406,0,0,0,0,0.152985,0,1.278671,0,0.877594,0,0,1.558388644,0.359893,-1.112179,-0.571825
02-25-20 464,0,0,0,0,0.152985,0,1.278671,0,0.877594,0,0,1.558388644,0.359893,-1.112179,-0.571825
02-25-20 513,0,0,0,0,0.152985,0,1.278671,0,0.877594,0,0,1.558388644,1.165996,0.516635,-0.671801
02-25-20 562,0,0,0,0,-0.182724,0.335709,1.045288,0.233383,0.210754,0.66684,0.782204413,1.0818652,1.165996,0.516635,-0.671801
02-25-20 620,0,0,0,0,-0.182724,0,1.045288,0,0.210754,0,0,1.0818652,1.165996,0.516635,-0.671801
02-25-20 669,0,0,0,0,-0.182724,0,1.045288,0,0.210754,0,0,1.0818652,1.165996,0.516635,-0.671801
02-25-20 718,0,0,0,0,-0.182724,0,1.045288,0,0.210754,0,0,1.0818652,0.623308,1.013442,0.098099
02-25-20 767,0,0,0,0,-0.118958,0.063766,0.987167,0.058121,-0.127335,0.338089,0.348924527,1.002428997,0.623308,1.013442,0.098099
02-25-20 826,0,0,0,0,-0.118958,0,0.987167,0,-0.127335,0,0,1.002428997,0.623308,1.013442,0.098099
02-25-20 874,0,0,0,0,-0.118958,0,0.987167,0,-0.127335,0,0,1.002428997,0.623308,1.013442,0.098099
02-25-20 923,0,0,0.04,0,-0.118958,0,0.987167,0,-0.127335,0,0,1.002428997,-0.095063,0.550068,0.302677
02-25-20 990,0,0,0.52,0.28,-0.429688,0.31073,1.494995,0.507828,0.240555,0.36789,0.699846742,1.574010335,-0.095063,0.550068,0.302677
02-25-21 031,0,0,0.6,0.28,-0.429688,0,1.494995,0,0.240555,0,0,1.574010335,-0.095063,0.550068,0.302677
02-25-21 079,0,0,0.64,0.28,-0.429688,0,1.494995,0,0.240555,0,0,1.574010335,-0.095063,0.550068,0.302677
02-25-21 128,0,0,0.44,0.24,-0.429688,0,1.494995,0,0.240555,0,0,1.574010335,-2.292455,0.455553,-0.322001
02-25-21 187,0,0,0.16,0.16,-0.083405,0.346283,0.88681,0.608185,-0.101379,0.341934,0.778922185,0.896474245,-2.292455,0.455553,-0.322001
02-25-21 236,0,0,0,0.04,-0.083405,0,0.88681,0,-0.101379,0,0,0.896474245,-2.292455,0.455553,-0.322001
02-25-21 285,0,0,0,0.04,-0.083405,0,0.88681,0,-0.101379,0,0,0.896474245,-2.292455,0.455553,-0.322001
02-25-21 343,0,0,0,0,-0.083405,0,0.88681,0,-0.101379,0,0,0.896474245,0.306283,-0.280502,-0.017274
02-25-21 392,0,0,0,0,-0.181381,0.097976,0.883087,0.003723,0.292542,0.393921,0.405939542,0.947798786,0.306283,-0.280502,-0.017274
02-25-21 441,0,0,0,0,-0.181381,0,0.883087,0,0.292542,0,0,0.947798786,0.306283,-0.280502,-0.017274
02-25-21 490,0,0,0,0,-0.181381,0,0.883087,0,0.292542,0,0,0.947798786,0.306283,-0.280502,-0.017274
02-25-21 548,0,0,0,0,-0.181381,0,0.883087,0,0.292542,0,0,0.947798786,0.478855,-0.71924,-0.459462
02-25-21 597,0,0,0,0,0.190613,0.371994,0.855484,0.027603,0.780426,0.487884,0.614143517,1.173563348,0.478855,-0.71924,-0.459462
02-25-21 646,0,0,0,0,0.190613,0,0.855484,0,0.780426,0,0,1.173563348,0.478855,-0.71924,-0.459462
02-25-21 695,0,0,0,0,0.190613,0,0.855484,0,0.780426,0,0,1.173563348,0.91129,0.23703,-0.594763
02-25-21 753,0,0,0,0,0.190613,0,0.855484,0,0.780426,0,0,1.173563348,0.91129,0.23703,-0.594763
02-25-21 802,0,0,0,0,-0.155594,0.346207,1.031403,0.175919,0.090286,0.69014,0.791896459,1.046973354,0.91129,0.23703,-0.594763
02-25-21 851,0,0,0,0,-0.155594,0,1.031403,0,0.090286,0,0,1.046973354,0.91129,0.23703,-0.594763
02-25-21 900,0,0,0,0,-0.155594,0,1.031403,0,0.090286,0,0,1.046973354,0.330276,1.198492,0.028129
02-25-21 959,0,0,0,0,-0.155594,0,1.031403,0,0.090286,0,0,1.046973354,0.330276,1.198492,0.028129
02-25-22 007,0,0,0,0,-0.191528,0.035934,0.942459,0.088944,-0.115967,0.206253,0.227469971,0.968689985,0.330276,1.198492,0.028129
02-25-22 058,0,0,0,0,-0.191528,0,0.942459,0,-0.115967,0,0,0.968689985,0.330276,1.198492,0.028129
02-25-22 115,0,0,0,0,-0.191528,0,0.942459,0,-0.115967,0,0,0.968689985,0.013138,0.258714,0.316299
02-25-22 163,0,0,0.12,0.08,-0.191528,0,0.942459,0,-0.115967,0,0,0.968689985,0.013138,0.258714,0.316299
02-25-22 212,0,0,0.6,0.28,-0.238678,0.04715,1.334259,0.3918,0.316193,0.43216,0.585228697,1.39183055,0.013138,0.258714,0.316299
02-25-22 271,0,0,0.72,0.48,-0.238678,0,1.334259,0,0.316193,0,0,1.39183055,0.013138,0.258714,0.316299
02-25-22 320,1.6,0,0.68,0.16,-0.238678,0,1.334259,0,0.316193,0,0,1.39183055,-2.02983,0.804445,-0.404953
02-25-22 368,0,0,0.36,0.16,0.028976,0.267654,0.808411,0.525848,-0.205444,0.521637,0.787565834,0.834610802,-2.02983,0.804445,-0.404953
02-25-22 417,0,0,0.12,0.08,0.028976,0,0.808411,0,-0.205444,0,0,0.834610802,-2.02983,0.804445,-0.404953
02-25-22 468,0,0,0.04,0.08,0.028976,0,0.808411,0,-0.205444,0,0,0.834610802,-2.02983,0.804445,-0.404953
02-25-22 525,0,0,0,0.04,0.028976,0,0.808411,0,-0.205444,0,0,0.834610802,0.484468,-0.422798,-0.086951
