Time,s1,s2,s3,s4,x,xdiff,y,ydiff,z,zdiff,adiff,z1,z2,z3
10-17-37 215,0,0.04,0,0.48,-0.287735,0,0.435822,0,0.111588,0,0,1.448902,-0.022519,1.118339
10-17-37 264,0,0.12,0,0.12,-0.287735,0,0.435822,0,0.111588,0,0,1.448902,-0.022519,1.118339
10-17-37 322,0,0.24,0,0,-0.738083,0.450348,1.022064,0.586242,-0.421249,0.532837,0.911267399,1.448902,-0.022519,1.118339
10-17-37 371,0,0.56,0,0,-0.738083,0,1.022064,0,-0.421249,0,0,0.388119,-0.9432,-0.010423
10-17-37 420,0,0.64,0,0,-0.738083,0,1.022064,0,-0.421249,0,0,0.388119,-0.9432,-0.010423
10-17-37 469,0,0.72,0,0,-0.738083,0,1.022064,0,-0.421249,0,0,0.388119,-0.9432,-0.010423
10-17-37 527,0,0.8,0,0,-0.739944,0.001861,1.333115,0.311051,-1.326141,0.904892,0.956862435,0.388119,-0.9432,-0.010423
10-17-37 576,0,0.88,0,0,-0.739944,0,1.333115,0,-1.326141,0,0,1.189988,-2.194677,0.354505
10-17-37 625,0,0.56,0,0,-0.739944,0,1.333115,0,-1.326141,0,0,1.189988,-2.194677,0.354505
10-17-37 684,0,0,0,0,-0.739944,0,1.333115,0,-1.326141,0,0,1.189988,-2.194677,0.354505
10-17-37 732,0,0,0,0,-0.739944,0,1.333115,0,-1.326141,0,0,1.189988,-2.194677,0.354505
10-17-37 828,0,0,0,0,-0.350311,0.389633,0.549408,0.783707,0.310287,1.636428,1.855776693,-0.602341,1.771754,-0.721258
10-17-37 834,0,0,0,0,-0.350311,0,0.549408,0,0.310287,0,0,-0.602341,1.771754,-0.721258
10-17-37 889,0,0,0,0,-0.350311,0,0.549408,0,0.310287,0,0,-0.602341,1.771754,-0.721258
10-17-37 938,0,0,0,0,-0.350311,0,0.549408,0,0.310287,0,0,-0.602341,1.771754,-0.721258
10-17-37 986,0,0,0,0,-0.329575,0.020736,0.978104,0.428696,0.227127,0.08316,0.4371794,-0.023385,0.404867,0.276252
10-17-38 037,0,0,0,0,-0.329575,0,0.978104,0,0.227127,0,0,-0.023385,0.404867,0.276252
10-17-38 094,0,0,0,0,-0.329575,0,0.978104,0,0.227127,0,0,-0.023385,0.404867,0.276252
10-17-38 144,0,0,0,0,-0.329575,0,0.978104,0,0.227127,0,0,-0.023385,0.404867,0.276252
10-17-38 191,0,0,0,0,-0.293747,0.035828,0.955276,0.022828,0.287155,0.060028,0.073539948,-0.375945,0.187872,-0.02813
10-17-38 252,0,0,0,0,-0.293747,0,0.955276,0,0.287155,0,0,-0.375945,0.187872,-0.02813
10-17-38 304,0,0,0,0,-0.293747,0,0.955276,0,0.287155,0,0,-0.375945,0.187872,-0.02813
10-17-38 349,0,0,0.08,0,-0.293747,0,0.955276,0,0.287155,0,0,-0.375945,0.187872,-0.02813
10-17-38 396,0,0,0.04,0.24,-0.191315,0.102432,1.226212,0.270936,-0.35994,0.647095,0.708964435,0.535229,0.333624,-0.08782
10-17-38 456,0,0,0,0.2,-0.191315,0,1.226212,0,-0.35994,0,0,0.535229,0.333624,-0.08782
10-17-38 504,0,0,0.04,0.92,-0.191315,0,1.226212,0,-0.35994,0,0,0.535229,0.333624,-0.08782
10-17-38 554,0,0,0,0.72,-0.191315,0,1.226212,0,-0.35994,0,0,0.535229,0.333624,-0.08782
10-17-38 602,0,0.04,0,0.24,-0.100327,0.090988,1.01123,0.214982,-0.26828,0.09166,0.250794003,0.085794,0.718272,0.948396
10-17-38 660,0,0.24,0,0.08,-0.100327,0,1.01123,0,-0.26828,0,0,0.085794,0.718272,0.948396
10-17-38 709,0,0.52,0,0,-0.100327,0,1.01123,0,-0.26828,0,0,0.085794,0.718272,0.948396
10-17-38 758,0,0.64,0,0,-0.100327,0,1.01123,0,-0.26828,0,0,0.085794,0.718272,0.948396
10-17-38 816,0,0.76,0,0,-0.252075,0.151748,0.742081,0.269149,0.039673,0.307953,0.436238111,-0.648022,-0.273878,-0.317131
10-17-38 867,0,0.92,0,0,-0.252075,0,0.742081,0,0.039673,0,0,-0.648022,-0.273878,-0.317131
10-17-38 914,0,1,0,0,-0.252075,0,0.742081,0,0.039673,0,0,-0.648022,-0.273878,-0.317131
10-17-38 963,0,0.52,0,0,-0.252075,0,0.742081,0,0.039673,0,0,-0.816767,-1.253451,-0.518964
10-17-39 021,0,0,0,0,-0.756165,0.50409,1.380173,0.638092,0.727966,0.688293,1.065371007,-0.816767,-1.253451,-0.518964
10-17-39 070,0,0,0,0,-0.756165,0,1.380173,0,0.727966,0,0,-0.816767,-1.253451,-0.518964
10-17-39 122,0,0,0,0,-0.756165,0,1.380173,0,0.727966,0,0,-0.816767,-1.253451,-0.518964
10-17-39 168,0,0,0,0,-0.756165,0,1.380173,0,0.727966,0,0,-0.661946,-1.287916,0.661439
10-17-39 227,0,0,0,0,-0.354584,0.401581,0.981476,0.398697,-0.142838,0.870804,1.038521162,-0.661946,-1.287916,0.661439
10-17-39 278,0,0,0,0,-0.354584,0,0.981476,0,-0.142838,0,0,-0.661946,-1.287916,0.661439
10-17-39 324,0,0,0,0,-0.354584,0,0.981476,0,-0.142838,0,0,-0.661946,-1.287916,0.661439
10-17-39 382,0,0,0,0,-0.354584,0,0.981476,0,-0.142838,0,0,-1.050765,0.480111,0.480872
10-17-39 432,0,0,0,0,-0.313232,0.041352,0.944778,0.036698,0.147263,0.290101,0.295322402,-1.050765,0.480111,0.480872
10-17-39 503,0,0,0,0,-0.313232,0,0.944778,0,0.147263,0,0,-1.050765,0.480111,0.480872
10-17-39 532,0,0,0,0,-0.313232,0,0.944778,0,0.147263,0,0,-1.050765,0.480111,0.480872
10-17-39 589,0,0,0,0,-0.313232,0,0.944778,0,0.147263,0,0,-0.338204,0.983375,0.078096
10-17-39 637,0,0,0,0,-0.175186,0.138046,1.12648,0.181702,0.185776,0.038513,0.231420756,-0.338204,0.983375,0.078096
10-17-39 686,0,0,0,0,-0.175186,0,1.12648,0,0.185776,0,0,-0.338204,0.983375,0.078096
10-17-39 734,0,0,0,0,-0.175186,0,1.12648,0,0.185776,0,0,-0.338204,0.983375,0.078096
10-17-39 793,0,0,0.08,0.32,-0.175186,0,1.12648,0,0.185776,0,0,1.155429,0.165658,-0.253083
10-17-39 842,0,0,0.04,0.76,-0.31636,0.141174,1.091034,0.035446,0.022812,0.162964,0.218503507,1.155429,0.165658,-0.253083
10-17-39 891,0,0,0,0.92,-0.31636,0,1.091034,0,0.022812,0,0,1.155429,0.165658,-0.253083
10-17-39 949,0,0.08,0,0.48,-0.31636,0,1.091034,0,0.022812,0,0,1.155429,0.165658,-0.253083
10-17-39 998,0,0.28,0,0.08,-0.31636,0,1.091034,0,0.022812,0,0,0.544154,0.001768,0.966977
10-17-40 047,0,0.52,0,0,-0.422119,0.105759,0.697983,0.393051,0.179474,0.156662,0.436138782,0.544154,0.001768,0.966977
10-17-40 106,0,0.8,0,0,-0.422119,0,0.697983,0,0.179474,0,0,0.544154,0.001768,0.966977
10-17-40 154,0,1,0,0,-0.422119,0,0.697983,0,0.179474,0,0,-0.499483,-0.296428,0.083454
10-17-40 204,0,1.12,0,0,-0.422119,0,0.697983,0,0.179474,0,0,-0.499483,-0.296428,0.083454
10-17-40 252,0,1.32,0,0,-0.009949,0.41217,0.991989,0.294006,-0.107361,0.286835,0.581891703,-0.499483,-0.296428,0.083454
10-17-40 311,0,1.4,0,0,-0.009949,0,0.991989,0,-0.107361,0,0,-0.499483,-0.296428,0.083454
10-17-40 359,0,1.44,0,0,-0.009949,0,0.991989,0,-0.107361,0,0,0.236599,-1.414539,-0.126044
10-17-40 408,0,0.84,0,0,-0.009949,0,0.991989,0,-0.107361,0,0,0.236599,-1.414539,-0.126044
10-17-40 460,0,0.04,0,0,0.1017,0.111649,0.969711,0.022278,-0.328537,0.221176,0.248758179,0.236599,-1.414539,-0.126044
10-17-40 516,0,0,0,0,0.1017,0,0.969711,0,-0.328537,0,0,0.236599,-1.414539,-0.126044
10-17-40 565,0,0,0,0,0.1017,0,0.969711,0,-0.328537,0,0,0.137864,0.306622,-0.324076
10-17-40 615,0,0,0,0,0.1017,0,0.969711,0,-0.328537,0,0,0.137864,0.306622,-0.324076
10-17-40 672,0,0,0,0,-0.224213,0.325913,0.961197,0.008514,0.072678,0.401215,0.516977028,0.137864,0.306622,-0.324076
10-17-40 721,0,0,0,0,-0.224213,0,0.961197,0,0.072678,0,0,0.137864,0.306622,-0.324076
10-17-40 770,0,0,0,0,-0.224213,0,0.961197,0,0.072678,0,0,-0.604027,0.945788,0.580691
10-17-40 818,0,0,0,0,-0.224213,0,0.961197,0,0.072678,0,0,-0.604027,0.945788,0.580691
10-17-40 879,0,0,0,0,-0.267593,0.04338,0.978867,0.01767,0.119385,0.046707,0.066148297,-0.604027,0.945788,0.580691
10-17-40 926,0,0,0,0,-0.267593,0,0.978867,0,0.119385,0,0,-0.604027,0.945788,0.580691
10-17-40 975,0,0,0,0,-0.267593,0,0.978867,0,0.119385,0,0,-0.511802,0.676385,-0.086235
10-17-41 024,0,0,0,0,-0.267593,0,0.978867,0,0.119385,0,0,-0.511802,0.676385,-0.086235
10-17-41 086,0,0,0,0,-0.267593,0,0.978867,0,0.119385,0,0,-0.511802,0.676385,-0.086235
10-17-41 131,0,0,0.08,0.32,-0.245132,0.022461,1.242859,0.263992,-0.631256,0.750641,0.796026497,-0.511802,0.676385,-0.086235
10-17-41 180,0,0,0.2,0.52,-0.245132,0,1.242859,0,-0.631256,0,0,2.978611,0.347336,-0.354101
10-17-41 239,0,0,0.04,0.48,-0.245132,0,1.242859,0,-0.631256,0,0,2.978611,0.347336,-0.354101
10-17-41 290,0,0.04,0,0,-0.245132,0,1.242859,0,-0.631256,0,0,2.978611,0.347336,-0.354101
10-17-41 336,0,0.4,0,0,-0.330139,0.085007,0.821426,0.421433,0.021774,0.65303,0.781844067,2.978611,0.347336,-0.354101
10-17-41 385,0,0.48,0,0,-0.330139,0,0.821426,0,0.021774,0,0,-0.416785,-0.6792,0.232411
10-17-41 443,0,0,0,0,-0.330139,0,0.821426,0,0.021774,0,0,-0.416785,-0.6792,0.232411
10-17-41 492,0,0,0,0,-0.330139,0,0.821426,0,0.021774,0,0,-0.416785,-0.6792,0.232411
10-17-41 541,0,0,0,0,-0.045502,0.284637,1.535629,0.714203,0.906723,0.884949,1.172279352,-0.416785,-0.6792,0.232411
10-17-41 590,0,0,0,0,-0.045502,0,1.535629,0,0.906723,0,0,-2.029817,-5.388877,1.315113
10-17-41 649,0,0,0,0,-0.045502,0,1.535629,0,0.906723,0,0,-2.029817,-5.388877,1.315113
10-17-41 698,0,0,0,0,-0.045502,0,1.535629,0,0.906723,0,0,-2.029817,-5.388877,1.315113
10-17-41 746,0,1.04,0,0,-0.378433,0.332931,0.912659,0.62297,0.243973,0.66275,0.968592915,-2.029817,-5.388877,1.315113
10-17-41 805,0,1.08,0,0,-0.378433,0,0.912659,0,0.243973,0,0,2.691782,-0.683226,0.108115
10-17-41 854,0,0.28,0,0,-0.378433,0,0.912659,0,0.243973,0,0,2.691782,-0.683226,0.108115
10-17-41 903,0,0,0,0,-0.378433,0,0.912659,0,0.243973,0,0,2.691782,-0.683226,0.108115
10-17-41 952,0,0.08,0,0,-1.132843,0.75441,1.701035,0.788376,0.384949,0.140976,1.10024788,-2.74389,-0.737108,-1.154034
10-17-42 010,0,0,0,0,-1.132843,0,1.701035,0,0.384949,0,0,-2.74389,-0.737108,-1.154034
10-17-42 059,0,0,0,0,-1.132843,0,1.701035,0,0.384949,0,0,-2.74389,-0.737108,-1.154034
10-17-42 108,0,0,0,0,-1.132843,0,1.701035,0,0.384949,0,0,-2.74389,-0.737108,-1.154034
10-17-42 156,0,0,0,0,-0.289505,0.843338,0.89386,0.807175,-0.098434,0.483383,1.263491032,-3.0204,-0.482873,-1.549401
10-17-42 215,0,0,0,0,-0.289505,0,0.89386,0,-0.098434,0,0,-3.0204,-0.482873,-1.549401
10-17-42 264,0,0,0,0,-0.289505,0,0.89386,0,-0.098434,0,0,-3.0204,-0.482873,-1.549401
10-17-42 313,0,0,0,0,-0.289505,0,0.89386,0,-0.098434,0,0,-3.0204,-0.482873,-1.549401
10-17-42 371,0,0,0,0,0.137939,0.427444,1.434647,0.540787,0.619873,0.718307,0.995552057,0.521002,0.626366,1.678552
10-17-42 420,0,0,0,0,0.137939,0,1.434647,0,0.619873,0,0,0.521002,0.626366,1.678552
10-17-42 469,0,0,0,0,0.137939,0,1.434647,0,0.619873,0,0,0.521002,0.626366,1.678552
10-17-42 518,0,0,0,0,0.137939,0,1.434647,0,0.619873,0,0,0.521002,0.626366,1.678552
10-17-42 577,0,0,0,0,0.063644,0.074295,0.494278,0.940369,0.879501,0.259628,0.97837636,0.313742,-0.951227,1.557736
10-17-42 625,0,0,0,0,0.063644,0,0.494278,0,0.879501,0,0,0.313742,-0.951227,1.557736
10-17-42 674,0,0,0,0,0.063644,0,0.494278,0,0.879501,0,0,0.313742,-0.951227,1.557736
10-17-42 723,0,0,0,0,0.063644,0,0.494278,0,0.879501,0,0,0.313742,-0.951227,1.557736
10-17-42 781,0,0,0,0,0.706314,0.64267,0.821732,0.327454,0.239197,0.640304,0.964489535,-0.227632,-0.485933,0.52156
10-17-42 830,0,0,0,0,0.706314,0,0.821732,0,0.239197,0,0,-0.227632,-0.485933,0.52156
10-17-42 879,0,0,0,0,0.706314,0,0.821732,0,0.239197,0,0,-0.227632,-0.485933,0.52156
10-17-42 928,0,0,0,0,0.706314,0,0.821732,0,0.239197,0,0,-0.227632,-0.485933,0.52156
10-17-42 986,0,0,0,0,0.708145,0.001831,0.64978,0.171952,0.303558,0.064361,0.183611495,0.547885,-0.185127,0.157236
10-17-43 035,0,0,0,0,0.708145,0,0.64978,0,0.303558,0,0,0.547885,-0.185127,0.157236
10-17-43 140,0,0,0,0,0.708145,0,0.64978,0,0.303558,0,0,0.547885,-0.185127,0.157236
10-17-43 145,0,0,0,0,0.708145,0,0.64978,0,0.303558,0,0,0.595742,-1.232259,0.627262
10-17-43 192,0,0,0,0,0.810303,0.102158,0.666901,0.017121,0.030792,0.272766,0.291771617,0.595742,-1.232259,0.627262
10-17-43 240,0,0,0,0,0.810303,0,0.666901,0,0.030792,0,0,0.595742,-1.232259,0.627262
10-17-43 290,0,0,0,0,0.810303,0,0.666901,0,0.030792,0,0,0.595742,-1.232259,0.627262
10-17-43 352,0,0,0,0,0.810303,0,0.666901,0,0.030792,0,0,0.827796,-0.836961,0.5035
10-17-43 397,0,0,0,0,0.887756,0.077453,0.415131,0.25177,-0.237015,0.267807,0.375643034,0.827796,-0.836961,0.5035
10-17-43 447,0,0,0,0,0.887756,0,0.415131,0,-0.237015,0,0,0.827796,-0.836961,0.5035
10-17-43 500,0,0,0,0,0.887756,0,0.415131,0,-0.237015,0,0,0.827796,-0.836961,0.5035
10-17-43 560,0,0,0,0,0.887756,0,0.415131,0,-0.237015,0,0,0.005522,-0.914696,-0.027619
10-17-43 606,0,0,0,0,0.740768,0.146988,0.401749,0.013382,-0.404953,0.167938,0.223579341,0.005522,-0.914696,-0.027619
10-17-43 652,0,0,0,0,0.740768,0,0.401749,0,-0.404953,0,0,0.005522,-0.914696,-0.027619
10-17-43 709,0,0,0,0,0.740768,0,0.401749,0,-0.404953,0,0,0.005522,-0.914696,-0.027619
10-17-43 758,0,0,0,0,0.740768,0,0.401749,0,-0.404953,0,0,0.004592,-0.066494,0.03419
10-17-43 807,0,0,0,0,0.740768,0,0.401749,0,-0.404953,0,0,0.004592,-0.066494,0.03419
10-17-43 856,0,0,0,0,0.803558,0.06279,0.397354,0.004395,-0.474548,0.069595,0.093836902,0.004592,-0.066494,0.03419
10-17-43 914,0,0,0,0,0.803558,0,0.397354,0,-0.474548,0,0,0.004592,-0.066494,0.03419
10-17-43 963,0,0,0,0,0.803558,0,0.397354,0,-0.474548,0,0,0.245776,-0.389408,0.163508
10-17-44 109,0,0,0,0,0.78093,0.022628,0.336349,0.061005,-0.554932,0.080384,0.103417715,0.245776,-0.389408,0.163508
10-17-44 112,0,0,0,0,0.78093,0,0.336349,0,-0.554932,0,0,0.245776,-0.389408,0.163508
10-17-44 137,0,0,0,0,0.78093,0,0.336349,0,-0.554932,0,0,0.245776,-0.389408,0.163508
10-17-44 169,0,0,0,0,0.78093,0,0.336349,0,-0.554932,0,0,0.245776,-0.389408,0.163508
10-17-44 217,0,0,0,0,0.78093,0,0.336349,0,-0.554932,0,0,0.066135,-0.581477,-0.13163
10-17-44 279,0,0,0,0,0.715103,0.065827,0.395538,0.059189,-0.695038,0.140106,0.165729366,0.066135,-0.581477,-0.13163
10-17-44 325,0,0.4,0,0,0.715103,0,0.395538,0,-0.695038,0,0,0.066135,-0.581477,-0.13163
10-17-44 374,0,0,0,0,0.715103,0,0.395538,0,-0.695038,0,0,0.05931,-0.199476,-0.247885
10-17-44 423,0,0,0,0,0.715103,0,0.395538,0,-0.695038,0,0,0.05931,-0.199476,-0.247885
10-17-44 484,0,0,0,0,0.704926,0.010177,0.314865,0.080673,-0.702789,0.007751,0.081680979,0.05931,-0.199476,-0.247885
10-17-44 530,0,0,0,0,0.704926,0,0.314865,0,-0.702789,0,0,0.05931,-0.199476,-0.247885
10-17-44 578,0,0,0,0,0.704926,0,0.314865,0,-0.702789,0,0,-0.161492,-0.704772,-0.317594
10-17-44 627,0,0,0,0,0.704926,0,0.314865,0,-0.702789,0,0,-0.161492,-0.704772,-0.317594
10-17-44 686,0,0,0,0,0.479431,0.225495,0.293488,0.021377,-0.806747,0.103958,0.249223267,-0.161492,-0.704772,-0.317594
10-17-44 735,0,0,0,0,0.479431,0,0.293488,0,-0.806747,0,0,-0.161492,-0.704772,-0.317594
10-17-44 784,0,0,0,0,0.479431,0,0.293488,0,-0.806747,0,0,-0.006846,-0.715378,-0.071042
10-17-44 842,0,0,0,0,0.479431,0,0.293488,0,-0.806747,0,0,-0.006846,-0.715378,-0.071042
10-17-44 891,0,0,0,0,0.308792,0.170639,0.450424,0.156936,-0.815948,0.009201,0.232015592,-0.006846,-0.715378,-0.071042
10-17-44 940,0,0,0,0,0.308792,0,0.450424,0,-0.815948,0,0,0.175356,-0.165185,-0.129623
10-17-44 989,0,0,0,0,0.308792,0,0.450424,0,-0.815948,0,0,0.175356,-0.165185,-0.129623
10-17-45 047,0,0,0,0,0.308792,0,0.450424,0,-0.815948,0,0,0.175356,-0.165185,-0.129623
10-17-45 096,0,0,0,0,0.325653,0.016861,0.435562,0.014862,-0.859299,0.043351,0.048831154,0.175356,-0.165185,-0.129623
10-17-45 145,0,0,0,0,0.325653,0,0.435562,0,-0.859299,0,0,-0.015703,-0.003937,0.023816
10-17-45 194,0,0,0,0,0.325653,0,0.435562,0,-0.859299,0,0,-0.015703,-0.003937,0.023816
10-17-45 252,0,0,0,0,0.325653,0,0.435562,0,-0.859299,0,0,-0.015703,-0.003937,0.023816
10-17-45 301,0,0,0,0,0.353226,0.027573,0.382339,0.053223,-0.869858,0.010559,0.060864198,-0.015703,-0.003937,0.023816
10-17-45 350,0,0,0,0,0.353226,0,0.382339,0,-0.869858,0,0,-0.128177,-0.05664,-0.036193
10-17-45 420,0,0.04,0,0,0.353226,0,0.382339,0,-0.869858,0,0,-0.128177,-0.05664,-0.036193
10-17-45 457,0,0,0,0,0.353226,0,0.382339,0,-0.869858,0,0,-0.128177,-0.05664,-0.036193
10-17-45 506,0,0,0,0,0.284027,0.069199,0.393417,0.011078,-0.821075,0.048783,0.085387381,-0.128177,-0.05664,-0.036193
10-17-45 556,0,0,0,0,0.284027,0,0.393417,0,-0.821075,0,0,-0.0562,-0.00646,-0.314274
10-17-45 614,0,0,0,0,0.284027,0,0.393417,0,-0.821075,0,0,-0.0562,-0.00646,-0.314274
10-17-45 662,0,0,0,0,0.284027,0,0.393417,0,-0.821075,0,0,-0.0562,-0.00646,-0.314274
10-17-45 711,0,0,0,0,0.36412,0.080093,0.555405,0.161988,-0.845657,0.024582,0.182371257,-0.0562,-0.00646,-0.314274
10-17-45 760,0,0,0,0,0.36412,0,0.555405,0,-0.845657,0,0,-0.141139,-0.057673,-0.034918
10-17-45 825,0,0,0,0,0.36412,0,0.555405,0,-0.845657,0,0,-0.141139,-0.057673,-0.034918
10-17-45 867,0,0,0,0,0.36412,0,0.555405,0,-0.845657,0,0,-0.141139,-0.057673,-0.034918
10-17-45 917,0,0,0,0,0.237991,0.126129,0.640839,0.085434,-0.757889,0.087768,0.175814433,-0.141139,-0.057673,-0.034918
10-17-45 965,0,0,0,0,0.237991,0,0.640839,0,-0.757889,0,0,0.031274,0.012,0.037482
10-17-46 024,0,0,0,0,0.237991,0,0.640839,0,-0.757889,0,0,0.031274,0.012,0.037482
10-17-46 073,0,0,0,0,0.237991,0,0.640839,0,-0.757889,0,0,0.031274,0.012,0.037482
10-17-46 121,0,0,0,0,0.277267,0.039276,0.451294,0.189545,-0.843964,0.086075,0.21184621,0.031274,0.012,0.037482
10-17-46 181,0,0,0,0,0.277267,0,0.451294,0,-0.843964,0,0,-0.040129,-0.047913,0.050706
10-17-46 229,0,0,0,0,0.277267,0,0.451294,0,-0.843964,0,0,-0.040129,-0.047913,0.050706
10-17-46 278,0,0,0,0,0.277267,0,0.451294,0,-0.843964,0,0,-0.040129,-0.047913,0.050706
10-17-46 327,0,0,0,0,0.277267,0,0.451294,0,-0.843964,0,0,-0.040129,-0.047913,0.050706
10-17-46 385,0,0,0,0,0.324081,0.046814,0.450333,0.000961,-0.817368,0.026596,0.053849989,-0.049161,-0.030967,0.113184
10-17-46 433,0,0,0,0,0.324081,0,0.450333,0,-0.817368,0,0,-0.049161,-0.030967,0.113184
10-17-46 483,0,0,0,0,0.324081,0,0.450333,0,-0.817368,0,0,-0.049161,-0.030967,0.113184
10-17-46 534,0,0,0,0,0.324081,0,0.450333,0,-0.817368,0,0,-0.049161,-0.030967,0.113184
10-17-46 593,0,0,0,0,0.224152,0.099929,0.463211,0.012878,-0.867569,0.050201,0.112569038,-0.040091,-0.034701,0.057588
10-17-46 639,0,0,0,0,0.224152,0,0.463211,0,-0.867569,0,0,-0.040091,-0.034701,0.057588
10-17-46 688,0,0,0,0,0.224152,0,0.463211,0,-0.867569,0,0,-0.040091,-0.034701,0.057588
10-17-46 746,0,0,0,0,0.224152,0,0.463211,0,-0.867569,0,0,0.039526,0.049458,-0.011687
10-17-46 795,0,0,0,0,0.299484,0.075332,0.44574,0.017471,-0.861099,0.00647,0.077601591,0.039526,0.049458,-0.011687
10-17-46 844,0,0,0,0,0.299484,0,0.44574,0,-0.861099,0,0,0.039526,0.049458,-0.011687
10-17-46 893,0,0,0,0,0.299484,0,0.44574,0,-0.861099,0,0,0.039526,0.049458,-0.011687
10-17-46 952,0,0,0,0,0.299484,0,0.44574,0,-0.861099,0,0,0.009571,0.083097,-0.026263
10-17-47 000,0,0,0,0,0.268982,0.030502,0.431366,0.014374,-0.852478,0.008621,0.034803815,0.009571,0.083097,-0.026263
10-17-47 049,0,0,0,0,0.268982,0,0.431366,0,-0.852478,0,0,0.009571,0.083097,-0.026263
10-17-47 105,0,0,0,0,0.268982,0,0.431366,0,-0.852478,0,0,0.009571,0.083097,-0.026263
10-17-47 157,0,0,0,0,0.268982,0,0.431366,0,-0.852478,0,0,0.325302,0.015161,-0.41502
10-17-47 205,0,0,0,0,0.394012,0.12503,0.356262,0.075104,-0.858261,0.005783,0.14596765,0.325302,0.015161,-0.41502
10-17-47 254,0,0,0,0,0.394012,0,0.356262,0,-0.858261,0,0,0.325302,0.015161,-0.41502
10-17-47 313,0,0,0,0,0.394012,0,0.356262,0,-0.858261,0,0,0.325302,0.015161,-0.41502
10-17-47 362,0,0,0,0,0.394012,0,0.356262,0,-0.858261,0,0,0.10221,-0.495721,0.025289
10-17-47 410,0,0,0,0,0.473618,0.079606,0.264923,0.091339,-0.899857,0.041596,0.128102129,0.10221,-0.495721,0.025289
10-17-47 459,0,0,0,0,0.473618,0,0.264923,0,-0.899857,0,0,0.10221,-0.495721,0.025289
10-17-47 518,0,0,0,0,0.473618,0,0.264923,0,-0.899857,0,0,0.10221,-0.495721,0.025289
10-17-47 567,0,0,0,0,0.473618,0,0.264923,0,-0.899857,0,0,-0.205932,-0.657244,1.032976
10-17-47 616,0,0,0,0,0.149277,0.324341,0.488327,0.223404,-0.954147,0.05429,0.397559852,-0.205932,-0.657244,1.032976
10-17-47 664,0,0.04,0,0,0.149277,0,0.488327,0,-0.954147,0,0,-0.205932,-0.657244,1.032976
10-17-47 723,0,0.04,0,0,0.149277,0,0.488327,0,-0.954147,0,0,-0.205932,-0.657244,1.032976
10-17-47 772,0,0,0,0,0.149277,0,0.488327,0,-0.954147,0,0,-0.281765,-0.178702,0.519198
10-17-47 821,0,0,0,0,0.096802,0.052475,0.428482,0.059845,-1.033585,0.079438,0.11245197,-0.281765,-0.178702,0.519198
10-17-47 879,0,0.04,0,0,0.096802,0,0.428482,0,-1.033585,0,0,-0.281765,-0.178702,0.519198
10-17-47 928,0,0.04,0,0,0.096802,0,0.428482,0,-1.033585,0,0,-0.281765,-0.178702,0.519198
10-17-47 977,0,0,0,0,0.096802,0,0.428482,0,-1.033585,0,0,-0.335716,0.139031,-0.152969
10-17-48 027,0,0.04,0,0,0.14212,0.045318,0.475418,0.046936,-0.832779,0.200806,0.211139193,-0.335716,0.139031,-0.152969
10-17-48 084,0,0.04,0,0,0.14212,0,0.475418,0,-0.832779,0,0,-0.335716,0.139031,-0.152969
10-17-48 133,0,0.08,0,0,0.14212,0,0.475418,0,-0.832779,0,0,-0.335716,0.139031,-0.152969
10-17-48 182,0,0.12,0,0,0.14212,0,0.475418,0,-0.832779,0,0,0.223421,0.082178,-0.243985
10-17-48 231,0,0.08,0,0,0.227127,0.085007,0.463867,0.011551,-0.901749,0.06897,0.110074868,0.223421,0.082178,-0.243985
10-17-48 293,0,0.16,0,0,0.227127,0,0.463867,0,-0.901749,0,0,0.223421,0.082178,-0.243985
10-17-48 338,0,0.04,0,0,0.227127,0,0.463867,0,-0.901749,0,0,0.291251,0.133732,0.109707
10-17-48 387,0,0.08,0,0,0.227127,0,0.463867,0,-0.901749,0,0,0.291251,0.133732,0.109707
10-17-48 459,0,0.08,0,0,0.249588,0.022461,0.341431,0.122436,-0.922501,0.020752,0.126197132,0.291251,0.133732,0.109707
10-17-48 498,0,0.04,0,0,0.249588,0,0.341431,0,-0.922501,0,0,0.291251,0.133732,0.109707
10-17-48 548,0,0.08,0,0,0.249588,0,0.341431,0,-0.922501,0,0,-0.072379,0.104266,0.115832
10-17-48 611,0,0.08,0,0,0.249588,0,0.341431,0,-0.922501,0,0,-0.072379,0.104266,0.115832
10-17-48 651,0,0.08,0,0,0.251724,0.002136,0.363953,0.022522,-0.871002,0.051499,0.056249,-0.072379,0.104266,0.115832
10-17-48 701,0,0.08,0,0,0.251724,0,0.363953,0,-0.871002,0,0,-0.072379,0.104266,0.115832
10-17-48 752,0,0.04,0,0,0.251724,0,0.363953,0,-0.871002,0,0,-0.03583,-0.009079,0.103284
10-17-48 799,0,0.2,0,0,0.251724,0,0.363953,0,-0.871002,0,0,-0.03583,-0.009079,0.103284
10-17-48 859,0,0.12,0,0,0.232559,0.019165,0.354309,0.009644,-0.912415,0.041413,0.046640546,-0.03583,-0.009079,0.103284
10-17-48 987,0,0.08,0,0,0.232559,0,0.354309,0,-0.912415,0,0,-0.029567,-0.018202,0.072637
10-17-48 992,0,0.12,0,0,0.232559,0,0.354309,0,-0.912415,0,0,-0.029567,-0.018202,0.072637
10-17-49 281,0.04,0.08,0,0,0.221359,0.0112,0.34491,0.009399,-0.903488,0.008927,0.01713104,0.032395,-0.032355,0.009808
