,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-20-25 648,0,0,0,0,-0.366943,0,1.098679,0,0.515594,0,0,1.267903736,0.407256,-0.771236,0.533235
02-20-25 699,0,0,0,0,-0.114807,0.252136,0.971756,0.126923,-0.080032,0.595626,0.659129989,0.981781794,0.407256,-0.771236,0.533235
02-20-25 747,0,0,0,0,-0.114807,0,0.971756,0,-0.080032,0,0,0.981781794,0.407256,-0.771236,0.533235
02-20-25 796,0,0,0,0,-0.114807,0,0.971756,0,-0.080032,0,0,0.981781794,0.407256,-0.771236,0.533235
02-20-25 854,0,0,0,0,-0.114807,0,0.971756,0,-0.080032,0,0,0.981781794,0.41301,-0.945923,0.19652
02-20-25 902,0,0,0,0,-0.019379,0.095428,1.062836,0.09108,0.044098,0.12413,0.18113621,1.063926944,0.41301,-0.945923,0.19652
02-20-25 955,0,0,0,0,-0.019379,0,1.062836,0,0.044098,0,0,1.063926944,0.41301,-0.945923,0.19652
02-20-26 012,0,0,0,0,-0.019379,0,1.062836,0,0.044098,0,0,1.063926944,0.41301,-0.945923,0.19652
02-20-26 062,0,0,0,0,-0.019379,0,1.062836,0,0.044098,0,0,1.063926944,0.50594,0.3127,-0.108604
02-20-26 107,0,0,0,0,-0.053497,0.034118,0.959854,0.102982,-0.205002,0.2491,0.27169862,0.982958519,0.50594,0.3127,-0.108604
02-20-26 156,0,0,0,0,-0.053497,0,0.959854,0,-0.205002,0,0,0.982958519,0.50594,0.3127,-0.108604
02-20-26 215,0,0,0,0,-0.053497,0,0.959854,0,-0.205002,0,0,0.982958519,0.50594,0.3127,-0.108604
02-20-26 266,0,0,0,0,-0.053497,0,0.959854,0,-0.205002,0,0,0.982958519,0.465003,0.084966,0.310634
02-20-26 313,0,0,0,0,-0.231201,0.177704,1.131577,0.171723,-0.077362,0.12764,0.278135704,1.15754278,0.465003,0.084966,0.310634
02-20-26 361,0,0,0,0,-0.231201,0,1.131577,0,-0.077362,0,0,1.15754278,0.465003,0.084966,0.310634
02-20-26 420,0,0,0.08,0.04,-0.231201,0,1.131577,0,-0.077362,0,0,1.15754278,-0.961824,-0.263517,-0.016172
02-20-26 469,0,0,0.12,0.12,-0.231201,0,1.131577,0,-0.077362,0,0,1.15754278,-0.961824,-0.263517,-0.016172
02-20-26 518,0,0,0.24,0.44,-0.009506,0.221695,1.123413,0.008164,0.041901,0.119263,0.251870973,1.124234329,-0.961824,-0.263517,-0.016172
02-20-26 601,0,0,0.16,0.48,-0.009506,0,1.123413,0,0.041901,0,0,1.124234329,-0.961824,-0.263517,-0.016172
02-20-26 680,0,0,0.04,0.24,-0.009506,0,1.123413,0,0.041901,0,0,1.124234329,-1.034368,0.787821,-0.704998
02-20-26 684,0,0,0,0.08,-0.009506,0,1.123413,0,0.041901,0,0,1.124234329,-1.034368,0.787821,-0.704998
02-20-26 729,0.04,0,0,0.04,0.100891,0.110397,0.82962,0.293793,-0.078018,0.119919,0.335979748,0.839365919,-1.034368,0.787821,-0.704998
02-20-26 781,0,0,0,0,0.100891,0,0.82962,0,-0.078018,0,0,0.839365919,-1.034368,0.787821,-0.704998
02-20-26 832,0,0,0,0,0.100891,0,0.82962,0,-0.078018,0,0,0.839365919,0.235556,-0.523431,-0.027079
02-20-26 879,0,0,0,0,0.100891,0,0.82962,0,-0.078018,0,0,0.839365919,0.235556,-0.523431,-0.027079
02-20-26 940,0,0,0,0,-0.21727,0.318161,0.858871,0.029251,0.278503,0.356521,0.478737158,0.928670861,0.235556,-0.523431,-0.027079
02-20-26 986,0,0,0,0,-0.21727,0,0.858871,0,0.278503,0,0,0.928670861,0.235556,-0.523431,-0.027079
02-20-27 035,0,0,0,0,-0.21727,0,0.858871,0,0.278503,0,0,0.928670861,0.802018,-0.055378,-0.062861
02-20-27 093,0,0,0,0,-0.21727,0,0.858871,0,0.278503,0,0,0.928670861,0.802018,-0.055378,-0.062861
02-20-27 145,0,0,0,0,0.014404,0.231674,0.341248,0.517623,-0.835663,1.114166,1.250188901,0.902768144,0.802018,-0.055378,-0.062861
02-20-27 191,0,0,0,0,0.014404,0,0.341248,0,-0.835663,0,0,0.902768144,0.802018,-0.055378,-0.062861
02-20-27 241,0,0,0,0,0.014404,0,0.341248,0,-0.835663,0,0,0.902768144,1.12407,0.847563,-0.020371
02-20-27 289,0,0,0,0,0.014404,0,0.341248,0,-0.835663,0,0,0.902768144,1.12407,0.847563,-0.020371
02-20-27 350,0,0,0,0,-0.076965,0.091369,0.946121,0.604873,-0.048981,0.786682,0.996538112,0.950509177,1.12407,0.847563,-0.020371
02-20-27 396,0,0,0,0,-0.076965,0,0.946121,0,-0.048981,0,0,0.950509177,1.12407,0.847563,-0.020371
02-20-27 450,0,0,0,0,-0.076965,0,0.946121,0,-0.048981,0,0,0.950509177,0.627878,0.642607,-0.005873
02-20-27 494,0,0,0,0,-0.076965,0,0.946121,0,-0.048981,0,0,0.950509177,0.627878,0.642607,-0.005873
02-20-27 553,0,0,0,0,-0.052032,0.024933,0.997833,0.051712,-0.262024,0.213043,0.220642483,1.032973669,0.627878,0.642607,-0.005873
02-20-27 602,0,0,0,0,-0.052032,0,0.997833,0,-0.262024,0,0,1.032973669,0.627878,0.642607,-0.005873
02-20-27 650,0,0,0,0,-0.052032,0,0.997833,0,-0.262024,0,0,1.032973669,0.193569,0.423657,0.468723
02-20-27 709,0,0,0,0,-0.052032,0,0.997833,0,-0.262024,0,0,1.032973669,0.193569,0.423657,0.468723
02-20-27 759,0,0,0.08,0.12,-0.235657,0.183625,1.022583,0.02475,0.056015,0.318039,0.368075412,1.050879581,0.193569,0.423657,0.468723
02-20-27 807,0,0,0.28,0.28,-0.235657,0,1.022583,0,0.056015,0,0,1.050879581,0.193569,0.423657,0.468723
02-20-27 856,0,0,0.28,0.44,-0.235657,0,1.022583,0,0.056015,0,0,1.050879581,-2.636228,-0.302874,-0.449554
02-20-27 915,0,0,0.2,0.48,-0.056122,0.179535,1.171417,0.148834,-0.108963,0.164978,0.285660841,1.177811701,-2.636228,-0.302874,-0.449554
02-20-27 980,0,0,0.08,0.48,-0.056122,0,1.171417,0,-0.108963,0,0,1.177811701,-2.636228,-0.302874,-0.449554
02-20-28 012,0,0,0,0.4,-0.056122,0,1.171417,0,-0.108963,0,0,1.177811701,-2.636228,-0.302874,-0.449554
02-20-28 060,0,0,0,0.08,-0.056122,0,1.171417,0,-0.108963,0,0,1.177811701,-0.590521,-0.796729,-0.825897
02-20-28 119,0,0,0,0,0.020294,0.076416,0.817749,0.353668,0.143738,0.252701,0.441336895,0.830533495,-0.590521,-0.796729,-0.825897
02-20-28 168,0,0,0,0,0.020294,0,0.817749,0,0.143738,0,0,0.830533495,-0.590521,-0.796729,-0.825897
02-20-28 226,0,0,0,0,0.020294,0,0.817749,0,0.143738,0,0,0.830533495,-0.590521,-0.796729,-0.825897
02-20-28 275,0,0,0,0,0.020294,0,0.817749,0,0.143738,0,0,0.830533495,0.362176,-0.706302,0.013051
02-20-28 324,0,0,0,0,-0.15918,0.179474,0.894089,0.07634,0.380478,0.23674,0.306732033,0.984630347,0.362176,-0.706302,0.013051
02-20-28 373,0,0,0,0,-0.15918,0,0.894089,0,0.380478,0,0,0.984630347,0.362176,-0.706302,0.013051
02-20-28 422,0,0,0,0,-0.15918,0,0.894089,0,0.380478,0,0,0.984630347,0.362176,-0.706302,0.013051
02-20-28 482,0,0,0,0,-0.15918,0,0.894089,0,0.380478,0,0,0.984630347,-0.004958,0.013618,0.469493
02-20-28 540,0,0,0,0,-0.214264,0.055084,1.082642,0.188553,-0.179947,0.560425,0.593854074,1.118214507,-0.004958,0.013618,0.469493
02-20-28 578,0,0,0,0,-0.214264,0,1.082642,0,-0.179947,0,0,1.118214507,-0.004958,0.013618,0.469493
02-20-28 637,0,0,0,0,-0.214264,0,1.082642,0,-0.179947,0,0,1.118214507,0.724968,0.322915,-0.126595
02-20-28 686,0,0,0,0,-0.214264,0,1.082642,0,-0.179947,0,0,1.118214507,0.724968,0.322915,-0.126595
02-20-28 734,0,0,0,0,-0.091324,0.12294,1.001831,0.080811,-0.328903,0.148956,0.209362249,1.058386796,0.724968,0.322915,-0.126595
02-20-28 785,0,0,0,0,-0.091324,0,1.001831,0,-0.328903,0,0,1.058386796,0.724968,0.322915,-0.126595
02-20-28 844,0,0,0,0,-0.091324,0,1.001831,0,-0.328903,0,0,1.058386796,0.430795,0.654217,0.051859
02-20-28 893,0,0,0,0,-0.091324,0,1.001831,0,-0.328903,0,0,1.058386796,0.430795,0.654217,0.051859
02-20-28 940,0,0,0,0,-0.138382,0.047058,1.003128,0.001297,-0.013245,0.315658,0.319149041,1.012714566,0.430795,0.654217,0.051859
02-20-28 988,0,0,0,0,-0.138382,0,1.003128,0,-0.013245,0,0,1.012714566,0.430795,0.654217,0.051859
02-20-29 050,0,0,0,0,-0.138382,0,1.003128,0,-0.013245,0,0,1.012714566,0.222563,0.218559,0.275527
02-20-29 100,0,0,0,0,-0.138382,0,1.003128,0,-0.013245,0,0,1.012714566,0.222563,0.218559,0.275527
02-20-29 148,0,0,0,0.04,-0.319778,0.181396,1.240326,0.237198,0.043182,0.056427,0.303893742,1.28161275,0.222563,0.218559,0.275527
02-20-29 204,0,0,0.04,0.12,-0.319778,0,1.240326,0,0.043182,0,0,1.28161275,0.222563,0.218559,0.275527
02-20-29 253,0,0,0.12,0.36,-0.319778,0,1.240326,0,0.043182,0,0,1.28161275,-2.648016,-0.466591,-0.192435
02-20-29 302,0,0,0.16,0.68,-0.319778,0,1.240326,0,0.043182,0,0,1.28161275,-2.648016,-0.466591,-0.192435
02-20-29 353,0,0,0.16,0.72,-0.205902,0.113876,1.15509,0.085236,-0.308746,0.351928,0.379586928,1.213240551,-2.648016,-0.466591,-0.192435
02-20-29 422,0,0,0.08,0.64,-0.205902,0,1.15509,0,-0.308746,0,0,1.213240551,-2.648016,-0.466591,-0.192435
02-20-29 458,0,0,0,0.52,-0.205902,0,1.15509,0,-0.308746,0,0,1.213240551,-0.300864,-0.647792,-0.900992
02-20-29 506,0,0,0,0.48,-0.205902,0,1.15509,0,-0.308746,0,0,1.213240551,-0.300864,-0.647792,-0.900992
02-20-29 558,0,0,0,0.32,0.024261,0.230163,0.814301,0.340789,0.133011,0.441757,0.603540716,0.825449357,-0.300864,-0.647792,-0.900992
02-20-29 630,0,0,0,0,0.024261,0,0.814301,0,0.133011,0,0,0.825449357,-0.300864,-0.647792,-0.900992
02-20-29 676,0,0,0,0,0.024261,0,0.814301,0,0.133011,0,0,0.825449357,0.600878,-0.532013,-0.018392
02-20-29 711,0,0,0,0,0.024261,0,0.814301,0,0.133011,0,0,0.825449357,0.600878,-0.532013,-0.018392
02-20-29 770,0,0,0,0,0.287399,0.263138,1.661789,0.847488,-0.040024,0.173035,0.904112066,1.686932953,0.600878,-0.532013,-0.018392
02-20-29 821,0,0,0,0,0.287399,0,1.661789,0,-0.040024,0,0,1.686932953,0.600878,-0.532013,-0.018392
02-20-29 867,0,0,0,0,0.287399,0,1.661789,0,-0.040024,0,0,1.686932953,0.749664,-0.663068,0.290506
02-20-29 916,0,0,0,0,0.287399,0,1.661789,0,-0.040024,0,0,1.686932953,0.749664,-0.663068,0.290506
02-20-29 979,0,0,0,0,-0.10144,0.388839,0.975586,0.686203,-0.146683,0.106659,0.795893503,0.991753003,0.749664,-0.663068,0.290506
02-20-30 030,0,0,0,0,-0.10144,0,0.975586,0,-0.146683,0,0,0.991753003,0.749664,-0.663068,0.290506
02-20-30 077,0,0,0,0,-0.10144,0,0.975586,0,-0.146683,0,0,0.991753003,-0.464855,0.08296,-0.054292
02-20-30 122,0,0,0,0,-0.10144,0,0.975586,0,-0.146683,0,0,0.991753003,-0.464855,0.08296,-0.054292
02-20-30 180,0,0,0,0,0.051346,0.152786,0.966827,0.008759,-0.003906,0.142777,0.209297763,0.968197354,-0.464855,0.08296,-0.054292
02-20-30 240,0,0,0,0,0.051346,0,0.966827,0,-0.003906,0,0,0.968197354,0.513254,0.182838,0.301652
02-20-30 279,0,0,0,0,0.051346,0,0.966827,0,-0.003906,0,0,0.968197354,0.513254,0.182838,0.301652
02-20-30 336,0,0,0,0,0.051346,0,0.966827,0,-0.003906,0,0,0.968197354,0.513254,0.182838,0.301652
02-20-30 385,0,0,0,0,-0.083191,0.134537,1.032715,0.065888,-0.182144,0.178238,0.232830878,1.051949357,0.513254,0.182838,0.301652
02-20-30 434,0,0,0.08,0.04,-0.083191,0,1.032715,0,-0.182144,0,0,1.051949357,0.513254,0.182838,0.301652
02-20-30 485,0,0,0.12,0.2,-0.083191,0,1.032715,0,-0.182144,0,0,1.051949357,-0.41555,0.105259,-0.478489
02-20-30 543,0,0,0.08,0.28,0.29184,0.375031,1.095093,0.062378,-0.089355,0.092789,0.391342643,1.136830498,-0.41555,0.105259,-0.478489
02-20-30 593,0,0,0.12,0.48,0.29184,0,1.095093,0,-0.089355,0,0,1.136830498,-0.41555,0.105259,-0.478489
02-20-30 639,0,0,0.08,0.48,0.29184,0,1.095093,0,-0.089355,0,0,1.136830498,-0.41555,0.105259,-0.478489
02-20-30 697,0,0,0.04,0.4,0.29184,0,1.095093,0,-0.089355,0,0,1.136830498,-0.474458,1.660759,-0.636173
02-20-30 759,0,0,0,0.44,0.148178,0.143662,0.747849,0.347244,0.122559,0.211914,0.43142173,0.772175858,-0.474458,1.660759,-0.636173
02-20-30 797,0,0,0.04,0.24,0.148178,0,0.747849,0,0.122559,0,0,0.772175858,-0.474458,1.660759,-0.636173
02-20-30 846,0,0,0,0.04,0.148178,0,0.747849,0,0.122559,0,0,0.772175858,0.137816,0.657314,0.442732
02-20-30 904,0,0,0,0,0.148178,0,0.747849,0,0.122559,0,0,0.772175858,0.137816,0.657314,0.442732
02-20-30 956,0,0,0,0,-0.282501,0.430679,0.921524,0.173675,0.018112,0.104447,0.475979603,0.964023517,0.137816,0.657314,0.442732
02-20-31 013,0,0,0,0,-0.282501,0,0.921524,0,0.018112,0,0,0.964023517,0.137816,0.657314,0.442732
02-20-31 049,0,0,0,0,-0.282501,0,0.921524,0,0.018112,0,0,0.964023517,0.381774,1.35022,0.000499
02-20-31 108,0,0,0,0,-0.282501,0,0.921524,0,0.018112,0,0,0.964023517,0.381774,1.35022,0.000499
02-20-31 157,0,0,0,0,0.15538,0.437881,1.043961,0.122437,-0.276001,0.294113,0.541509968,1.090950992,0.381774,1.35022,0.000499
02-20-31 207,0,0,0,0,0.15538,0,1.043961,0,-0.276001,0,0,1.090950992,0.381774,1.35022,0.000499
02-20-31 274,0,0,0,0,0.15538,0,1.043961,0,-0.276001,0,0,1.090950992,0.376662,0.248533,-0.080779
02-20-31 313,0,0,0,0,0.15538,0,1.043961,0,-0.276001,0,0,1.090950992,0.376662,0.248533,-0.080779
02-20-31 361,0,0,0,0,-0.057709,0.213089,0.996063,0.047898,-0.157623,0.118378,0.248424015,1.01010734,0.376662,0.248533,-0.080779
02-20-31 412,0,0,0,0,-0.057709,0,0.996063,0,-0.157623,0,0,1.01010734,0.376662,0.248533,-0.080779
02-20-31 474,0,0,0,0,-0.057709,0,0.996063,0,-0.157623,0,0,1.01010734,0.027868,1.277991,-0.043603
02-20-31 518,0,0,0,0,-0.057709,0,0.996063,0,-0.157623,0,0,1.01010734,0.027868,1.277991,-0.043603
02-20-31 567,0,0,0,0,-0.091446,0.033737,1.026428,0.030365,-0.093903,0.06372,0.078233348,1.034763057,0.027868,1.277991,-0.043603
02-20-31 619,0,0,0,0,-0.091446,0,1.026428,0,-0.093903,0,0,1.034763057,0.027868,1.277991,-0.043603
02-20-31 678,0,0,0,0,-0.091446,0,1.026428,0,-0.093903,0,0,1.034763057,-0.083685,1.42969,-0.166125
02-20-31 724,0,0,0,0,-0.091446,0,1.026428,0,-0.093903,0,0,1.034763057,-0.083685,1.42969,-0.166125
02-20-31 772,0,0,0,0,-0.125092,0.033646,0.997131,0.029297,-0.044647,0.049256,0.066456911,1.005938166,-0.083685,1.42969,-0.166125
02-20-31 830,0,0,0.04,0,-0.125092,0,0.997131,0,-0.044647,0,0,1.005938166,-0.083685,1.42969,-0.166125
02-20-31 881,0,0,0.08,0,-0.125092,0,0.997131,0,-0.044647,0,0,1.005938166,-1.122318,2.093117,-0.320103
02-20-31 928,0,0,0.16,0,-0.125092,0,0.997131,0,-0.044647,0,0,1.005938166,-1.122318,2.093117,-0.320103
02-20-31 977,0,0,0.36,0,0.30629,0.431382,0.94696,0.050171,-0.058945,0.014298,0.434525019,0.997006178,-1.122318,2.093117,-0.320103
02-20-32 035,0,0,0.64,0,0.30629,0,0.94696,0,-0.058945,0,0,0.997006178,-1.122318,2.093117,-0.320103
02-20-32 084,0,0,0.64,0.04,0.30629,0,0.94696,0,-0.058945,0,0,0.997006178,-0.949848,1.444718,0.058667
02-20-32 133,0,0,0.56,0,0.30629,0,0.94696,0,-0.058945,0,0,0.997006178,-0.949848,1.444718,0.058667
02-20-32 192,0,0,0.44,0.08,-0.062042,0.368332,0.891312,0.055648,0.164459,0.223404,0.434366791,0.908478428,-0.949848,1.444718,0.058667
02-20-32 240,0,0,0.32,0.04,-0.062042,0,0.891312,0,0.164459,0,0,0.908478428,-0.949848,1.444718,0.058667
02-20-32 289,0,0,0.16,0.08,-0.062042,0,0.891312,0,0.164459,0,0,0.908478428,-0.201387,1.054364,0.542283
02-20-32 338,0,0,0.08,0.04,-0.062042,0,0.891312,0,0.164459,0,0,0.908478428,-0.201387,1.054364,0.542283
02-20-32 398,0,0,0.08,0.04,-0.206619,0.144577,0.902649,0.011337,0.168396,0.003937,0.145074245,0.941182151,-0.201387,1.054364,0.542283
02-20-32 446,0,0,0.08,0.04,-0.206619,0,0.902649,0,0.168396,0,0,0.941182151,-0.201387,1.054364,0.542283
02-20-32 505,0,0,0.04,0,-0.206619,0,0.902649,0,0.168396,0,0,0.941182151,1.134109,0.818173,0.140954
02-20-32 564,0,0,0,0,-0.206619,0,0.902649,0,0.168396,0,0,0.941182151,1.134109,0.818173,0.140954
02-20-32 602,0,0,0,0,0.103348,0.309967,0.972153,0.069504,0.021301,0.147095,0.350067545,0.977862975,1.134109,0.818173,0.140954
02-20-32 651,0,0,0,0,0.103348,0,0.972153,0,0.021301,0,0,0.977862975,0.391621,0.260519,0.021867
02-20-32 702,0,0,0,0,0.103348,0,0.972153,0,0.021301,0,0,0.977862975,0.391621,0.260519,0.021867
02-20-32 748,0,0,0,0,0.103348,0,0.972153,0,0.021301,0,0,0.977862975,0.391621,0.260519,0.021867
02-20-32 810,0,0,0,0,-0.153366,0.256714,1.114471,0.142318,-0.135452,0.156753,0.332758161,1.133099283,0.391621,0.260519,0.021867
02-20-32 856,0,0,0,0,-0.153366,0,1.114471,0,-0.135452,0,0,1.133099283,0.095387,0.953002,-0.230322
02-20-32 912,0,0,0,0,-0.153366,0,1.114471,0,-0.135452,0,0,1.133099283,0.095387,0.953002,-0.230322
02-20-32 963,0,0,0,0,-0.153366,0,1.114471,0,-0.135452,0,0,1.133099283,0.095387,0.953002,-0.230322
02-20-33 012,0,0,0,0,-0.121628,0.031738,0.996063,0.118408,-0.083817,0.051635,0.133018526,1.006955888,0.095387,0.953002,-0.230322
02-20-33 061,0,0,0,0,-0.121628,0,0.996063,0,-0.083817,0,0,1.006955888,0.380775,0.995686,-0.333227
02-20-33 110,0,0,0,0,-0.121628,0,0.996063,0,-0.083817,0,0,1.006955888,0.380775,0.995686,-0.333227
02-20-33 168,0,0,0,0,-0.121628,0,0.996063,0,-0.083817,0,0,1.006955888,0.380775,0.995686,-0.333227
02-20-33 217,0,0,0,0,-0.087112,0.034516,0.963257,0.032806,-0.156555,0.072738,0.086939085,0.979776514,0.380775,0.995686,-0.333227
02-20-33 267,0,0,0,0,-0.087112,0,0.963257,0,-0.156555,0,0,0.979776514,0.147099,0.612238,0.1228
02-20-33 315,0,0,0,0,-0.087112,0,0.963257,0,-0.156555,0,0,0.979776514,0.147099,0.612238,0.1228
02-20-33 373,0,0,0.16,0.56,-0.423996,0.336884,1.439423,0.476166,0.134338,0.290893,0.651800296,1.506571565,0.147099,0.612238,0.1228
02-20-33 423,0,0,0.28,0.04,-0.423996,0,1.439423,0,0.134338,0,0,1.506571565,0.147099,0.612238,0.1228
02-20-33 475,0,0,0.52,0.04,-0.423996,0,1.439423,0,0.134338,0,0,1.506571565,-2.345763,0.074252,-0.193581
02-20-33 533,0,0,0.48,0.04,-0.423996,0,1.439423,0,0.134338,0,0,1.506571565,-2.345763,0.074252,-0.193581
02-20-33 582,0,0,0.4,0.08,0.056122,0.480118,1.040985,0.398438,-0.035629,0.169967,0.646648989,1.0431054,-2.345763,0.074252,-0.193581
02-20-33 627,0,0,0.24,0.04,0.056122,0,1.040985,0,-0.035629,0,0,1.0431054,-2.345763,0.074252,-0.193581
02-20-33 678,0,0,0,0,0.056122,0,1.040985,0,-0.035629,0,0,1.0431054,-1.062336,-0.860862,-0.397399
02-20-33 735,0,0,0,0,0.056122,0,1.040985,0,-0.035629,0,0,1.0431054,-1.062336,-0.860862,-0.397399
02-20-33 784,0,0,0,0,-0.135971,0.192093,0.81781,0.223175,0.182877,0.218506,0.366676524,0.8489672,-1.062336,-0.860862,-0.397399
02-20-33 834,0,0,0,0,-0.135971,0,0.81781,0,0.182877,0,0,0.8489672,-1.062336,-0.860862,-0.397399
02-20-33 892,0,0,0,0,-0.135971,0,0.81781,0,0.182877,0,0,0.8489672,0.869439,-0.268761,0.13073
02-20-33 941,0,0,0,0,-0.135971,0,0.81781,0,0.182877,0,0,0.8489672,0.869439,-0.268761,0.13073
02-20-33 988,0,0,0,0,0.369781,0.505752,1.152496,0.334686,0.212891,0.030014,0.60720725,1.228945725,0.869439,-0.268761,0.13073
02-20-34 037,0,0,0,0,0.369781,0,1.152496,0,0.212891,0,0,1.228945725,0.869439,-0.268761,0.13073
02-20-34 096,0,0,0,0,0.369781,0,1.152496,0,0.212891,0,0,1.228945725,1.269481,0.28305,0.270813
02-20-34 145,0,0,0,0,0.369781,0,1.152496,0,0.212891,0,0,1.228945725,1.269481,0.28305,0.270813
02-20-34 194,0,0,0,0,-0.008881,0.378662,1.042557,0.109939,-0.052704,0.265595,0.475407402,1.04392609,1.269481,0.28305,0.270813
02-20-34 243,0,0,0,0,-0.008881,0,1.042557,0,-0.052704,0,0,1.04392609,1.269481,0.28305,0.270813
02-20-34 301,0,0,0,0,-0.008881,0,1.042557,0,-0.052704,0,0,1.04392609,0.033624,0.931076,-0.13141
02-20-34 353,0,0,0,0,-0.008881,0,1.042557,0,-0.052704,0,0,1.04392609,0.033624,0.931076,-0.13141
02-20-34 399,0,0,0,0,-0.023865,0.014984,0.979462,0.063095,-0.17868,0.125976,0.141687868,0.995912592,0.033624,0.931076,-0.13141
02-20-34 461,0,0,0,0,-0.023865,0,0.979462,0,-0.17868,0,0,0.995912592,0.435043,0.759266,0.449998
02-20-34 506,0,0,0,0,-0.023865,0,0.979462,0,-0.17868,0,0,0.995912592,0.435043,0.759266,0.449998
02-20-34 557,0,0,0,0,-0.023865,0,0.979462,0,-0.17868,0,0,0.995912592,0.435043,0.759266,0.449998
02-20-34 605,0,0,0,0,-0.227005,0.20314,1.100449,0.120987,-0.191132,0.012452,0.236767325,1.139759059,0.435043,0.759266,0.449998
02-20-34 663,0,0,0,0,-0.227005,0,1.100449,0,-0.191132,0,0,1.139759059,-0.204964,0.190464,0.161321
02-20-34 718,0,0,0.48,0.12,-0.227005,0,1.100449,0,-0.191132,0,0,1.139759059,-0.204964,0.190464,0.161321
02-20-34 763,0,0,0.56,0.24,-0.227005,0,1.100449,0,-0.191132,0,0,1.139759059,-0.204964,0.190464,0.161321
02-20-34 819,0,0,0.56,0.36,0.12854,0.355545,1.338165,0.237716,-0.406891,0.215759,0.479033495,1.404552735,-0.204964,0.190464,0.161321
02-20-34 867,0,0,0.36,0.4,0.12854,0,1.338165,0,-0.406891,0,0,1.404552735,-1.253805,0.351183,-0.960403
02-20-34 916,0,0,0.24,0.44,0.12854,0,1.338165,0,-0.406891,0,0,1.404552735,-1.253805,0.351183,-0.960403
02-20-34 965,0,0,0.16,0.36,0.12854,0,1.338165,0,-0.406891,0,0,1.404552735,-1.253805,0.351183,-0.960403
02-20-35 026,0,0,0.04,0.16,0.204163,0.075623,0.59169,0.746475,0.06485,0.471741,0.886274977,0.629273477,-1.253805,0.351183,-0.960403
02-20-35 074,0,0,0,0,0.204163,0,0.59169,0,0.06485,0,0,0.629273477,0.692419,-0.630303,0.439368
02-20-35 131,0,0,0,0,0.204163,0,0.59169,0,0.06485,0,0,0.629273477,0.692419,-0.630303,0.439368
02-20-35 180,0,0,0,0,0.204163,0,0.59169,0,0.06485,0,0,0.629273477,0.692419,-0.630303,0.439368
02-20-35 235,0,0,0,0,-0.31105,0.515213,1.075851,0.484161,0.622604,0.557754,0.90052531,1.281344301,0.692419,-0.630303,0.439368
02-20-35 278,0,0,0,0,-0.31105,0,1.075851,0,0.622604,0,0,1.281344301,0.23612,-0.410873,0.682111
02-20-35 326,0,0,0,0,-0.31105,0,1.075851,0,0.622604,0,0,1.281344301,0.23612,-0.410873,0.682111
02-20-35 385,0,0,0,0,-0.31105,0,1.075851,0,0.622604,0,0,1.281344301,0.23612,-0.410873,0.682111
02-20-35 434,0,0,0,0,-0.453766,0.142716,1.174988,0.099137,0.229019,0.393585,0.430238485,1.280214859,0.23612,-0.410873,0.682111
02-20-35 483,0,0,0,0,-0.453766,0,1.174988,0,0.229019,0,0,1.280214859,0.751074,0.219747,0.007454
02-20-35 533,0,0,0,0,-0.453766,0,1.174988,0,0.229019,0,0,1.280214859,0.751074,0.219747,0.007454
02-20-35 594,0,0,0,0,-0.171326,0.28244,1.027695,0.147293,0.108276,0.120743,0.340655917,1.047489047,0.751074,0.219747,0.007454
02-20-35 639,0,0,0,0,-0.171326,0,1.027695,0,0.108276,0,0,1.047489047,0.751074,0.219747,0.007454
02-20-35 697,0,0,0,0,-0.171326,0,1.027695,0,0.108276,0,0,1.047489047,0.720343,0.378868,0.351667
02-20-35 737,0,0,0,0,-0.171326,0,1.027695,0,0.108276,0,0,1.047489047,0.720343,0.378868,0.351667
02-20-35 796,0,0,0,0,-0.171326,0,1.027695,0,0.108276,0,0,1.047489047,0.720343,0.378868,0.351667
02-20-35 844,0,0,0,0,-0.311935,0.140609,1.08136,0.053665,-0.061523,0.169799,0.226897606,1.127132633,0.720343,0.378868,0.351667
02-20-35 893,0,0,0.36,0.24,-0.311935,0,1.08136,0,-0.061523,0,0,1.127132633,-0.300843,-0.029775,-0.024992
02-20-35 956,0,0,0.44,0.32,-0.311935,0,1.08136,0,-0.061523,0,0,1.127132633,-0.300843,-0.029775,-0.024992
02-20-36 000,0,0,0.36,0.52,0.145126,0.457061,1.343933,0.262573,-0.207458,0.145935,0.546942741,1.367573137,-0.300843,-0.029775,-0.024992
02-20-36 049,0,0,0.12,0.4,0.145126,0,1.343933,0,-0.207458,0,0,1.367573137,-0.300843,-0.029775,-0.024992
02-20-36 100,0,0,0.04,0.28,0.145126,0,1.343933,0,-0.207458,0,0,1.367573137,-1.391953,0.64461,-0.937211
02-20-36 157,0,0,0.04,0.04,0.145126,0,1.343933,0,-0.207458,0,0,1.367573137,-1.391953,0.64461,-0.937211
02-20-36 205,0,0,0,0.04,0.226257,0.081131,0.577255,0.766678,0.091293,0.298751,0.826818937,0.626697676,-1.391953,0.64461,-0.937211
02-20-36 257,0,0,0,0,0.226257,0,0.577255,0,0.091293,0,0,0.626697676,-1.391953,0.64461,-0.937211
02-20-36 313,0,0,0,0,0.226257,0,0.577255,0,0.091293,0,0,0.626697676,0.515342,-0.485728,0.514916
