,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-18-12 337,0,0,0,0,-0.038147,0,1.015686,0,-0.05986,0,0,1.01816328,0.366889,0.425451,0.214515
02-18-12 386,0,0,0.24,0.28,-0.038147,0,1.015686,0,-0.05986,0,0,1.01816328,0.366889,0.425451,0.214515
02-18-12 444,0,0,0.36,0.12,-0.303802,0.265655,1.503784,0.488098,0.116547,0.176407,0.583036591,1.538585447,-1.101684,-0.111751,-0.280504
02-18-12 493,0,0,0.44,0.28,-0.303802,0,1.503784,0,0.116547,0,0,1.538585447,-1.101684,-0.111751,-0.280504
02-18-12 542,0,0,0.56,0.24,-0.303802,0,1.503784,0,0.116547,0,0,1.538585447,-1.101684,-0.111751,-0.280504
02-18-12 591,0,0,0.28,0.24,-0.303802,0,1.503784,0,0.116547,0,0,1.538585447,-1.101684,-0.111751,-0.280504
02-18-12 650,0,0,0.16,0.24,-0.059143,0.244659,0.857422,0.646362,-0.012939,0.129486,0.703141867,0.859556745,-0.603533,0.138275,-0.830512
02-18-12 699,0,0,0.12,0.32,-0.059143,0,0.857422,0,-0.012939,0,0,0.859556745,-0.603533,0.138275,-0.830512
02-18-12 747,0,0,0.08,0.32,-0.059143,0,0.857422,0,-0.012939,0,0,0.859556745,-0.603533,0.138275,-0.830512
02-18-12 796,0,0,0.04,0.36,-0.059143,0,0.857422,0,-0.012939,0,0,0.859556745,-0.603533,0.138275,-0.830512
02-18-12 950,0,0,0,0.28,-0.291367,0.232224,1.015213,0.157791,0.450363,0.463302,0.541733079,1.148206861,0.68674,-0.818931,0.294608
02-18-12 956,0.04,0,0,0,-0.291367,0,1.015213,0,0.450363,0,0,1.148206861,0.68674,-0.818931,0.294608
02-18-13 011,0.2,0,0,0.04,0.00177,0.293137,0.908463,0.10675,0.064987,0.385376,0.49582207,0.91078618,1.165472,0.523122,0.105389
02-18-13 017,0,0,0,0,0.00177,0,0.908463,0,0.064987,0,0,0.91078618,1.165472,0.523122,0.105389
02-18-13 060,0,0,0,0,0.00177,0,0.908463,0,0.064987,0,0,0.91078618,1.165472,0.523122,0.105389
02-18-13 154,0,0,0,0,0.00177,0,0.908463,0,0.064987,0,0,0.91078618,1.165472,0.523122,0.105389
02-18-13 159,0,0,0,0,0.00177,0,0.908463,0,0.064987,0,0,0.91078618,1.165472,0.523122,0.105389
02-18-13 272,0,0,0,0,-0.134521,0.136291,0.938873,0.03041,-0.060699,0.125686,0.187874893,0.950401377,0.391169,-0.143235,-0.232971
02-18-13 276,0,0,0,0,-0.134521,0,0.938873,0,-0.060699,0,0,0.950401377,0.391169,-0.143235,-0.232971
02-18-13 314,0,0,0,0,-0.134521,0,0.938873,0,-0.060699,0,0,0.950401377,0.391169,-0.143235,-0.232971
02-18-13 362,0,0,0,0,-0.134521,0,0.938873,0,-0.060699,0,0,0.950401377,0.391169,-0.143235,-0.232971
02-18-13 421,0,0,0,0,-0.173492,0.038971,0.99585,0.056977,-0.101852,0.041153,0.080365955,1.015967778,0.451437,0.53545,0.074985
02-18-13 470,0,0,0.04,0,-0.173492,0,0.99585,0,-0.101852,0,0,1.015967778,0.451437,0.53545,0.074985
02-18-13 520,0,0,0,0,-0.173492,0,0.99585,0,-0.101852,0,0,1.015967778,0.451437,0.53545,0.074985
02-18-13 579,0,0,0,0,-0.173492,0,0.99585,0,-0.101852,0,0,1.015967778,0.451437,0.53545,0.074985
02-18-13 627,0,0,0.04,0,-0.145905,0.027587,1.040924,0.045074,0.143784,0.245636,0.251256348,1.060888722,-0.297836,0.639292,0.107169
02-18-13 675,0,0,0.4,0.16,-0.145905,0,1.040924,0,0.143784,0,0,1.060888722,-0.297836,0.639292,0.107169
02-18-13 724,0,0,0.28,0.2,-0.145905,0,1.040924,0,0.143784,0,0,1.060888722,-0.297836,0.639292,0.107169
02-18-13 782,0,0,0.28,0.32,-0.145905,0,1.040924,0,0.143784,0,0,1.060888722,-0.297836,0.639292,0.107169
02-18-13 831,0,0,0.16,0.24,-0.155487,0.009582,1.074783,0.033859,-0.117599,0.261383,0.263741008,1.092320571,-1.639915,1.214713,-0.392631
02-18-13 880,0,0,0.08,0.24,-0.155487,0,1.074783,0,-0.117599,0,0,1.092320571,-1.639915,1.214713,-0.392631
02-18-13 929,0,0,0,0.32,-0.155487,0,1.074783,0,-0.117599,0,0,1.092320571,-1.639915,1.214713,-0.392631
02-18-13 987,0,0,0,0.24,-0.155487,0,1.074783,0,-0.117599,0,0,1.092320571,-1.639915,1.214713,-0.392631
02-18-14 036,0,0,0,0.2,-0.049118,0.106369,0.79097,0.283813,0.227707,0.345306,0.459456654,0.824558425,0.093806,-0.703977,-0.109668
02-18-14 085,0,0,0,0.08,-0.049118,0,0.79097,0,0.227707,0,0,0.824558425,0.093806,-0.703977,-0.109668
02-18-14 144,0,0,0,0,-0.049118,0,0.79097,0,0.227707,0,0,0.824558425,0.093806,-0.703977,-0.109668
02-18-14 193,0,0,0,0,-0.049118,0,0.79097,0,0.227707,0,0,0.824558425,0.093806,-0.703977,-0.109668
02-18-14 241,0,0,0,0,0.133057,0.182175,1.098236,0.307266,0.29393,0.066223,0.36329824,1.144648995,0.603167,-0.354399,-0.185769
02-18-14 290,0,0,0,0,0.133057,0,1.098236,0,0.29393,0,0,1.144648995,0.603167,-0.354399,-0.185769
02-18-14 349,0,0,0,0,0.133057,0,1.098236,0,0.29393,0,0,1.144648995,0.603167,-0.354399,-0.185769
02-18-14 397,0,0,0,0,0.133057,0,1.098236,0,0.29393,0,0,1.144648995,0.603167,-0.354399,-0.185769
02-18-14 446,0,0,0,0,-0.146835,0.279892,1.035324,0.062912,0.02243,0.2715,0.394980634,1.045925144,0.498836,-0.090832,0.055408
02-18-14 494,0,0,0,0,-0.146835,0,1.035324,0,0.02243,0,0,1.045925144,0.498836,-0.090832,0.055408
02-18-14 553,0,0,0,0,-0.146835,0,1.035324,0,0.02243,0,0,1.045925144,0.498836,-0.090832,0.055408
02-18-14 602,0,0,0,0,-0.146835,0,1.035324,0,0.02243,0,0,1.045925144,0.498836,-0.090832,0.055408
02-18-14 650,0,0,0,0,-0.114944,0.031891,1.002441,0.032883,-0.10463,0.12706,0.135065063,1.014419794,0.450278,0.656536,-0.06305
02-18-14 709,0,0,0,0,-0.114944,0,1.002441,0,-0.10463,0,0,1.014419794,0.450278,0.656536,-0.06305
02-18-14 757,0,0,0,0,-0.114944,0,1.002441,0,-0.10463,0,0,1.014419794,0.450278,0.656536,-0.06305
02-18-14 807,0,0,0,0,-0.114944,0,1.002441,0,-0.10463,0,0,1.014419794,0.248841,0.585697,-0.01104
02-18-14 855,0,0,0,0,-0.087601,0.027343,0.983383,0.019058,-0.106735,0.002105,0.033395779,0.993029919,0.248841,0.585697,-0.01104
02-18-14 914,0,0,0,0,-0.087601,0,0.983383,0,-0.106735,0,0,0.993029919,0.248841,0.585697,-0.01104
02-18-14 962,0,0,0,0,-0.087601,0,0.983383,0,-0.106735,0,0,0.993029919,0.248841,0.585697,-0.01104
02-18-15 011,0,0,0,0,-0.087601,0,0.983383,0,-0.106735,0,0,0.993029919,-0.30353,1.037009,0.152734
02-18-15 067,0,0,0,0,-0.286758,0.199157,1.175644,0.192261,-0.040573,0.066162,0.284614148,1.210791119,-0.30353,1.037009,0.152734
02-18-15 119,0,0,0.24,0.04,-0.286758,0,1.175644,0,-0.040573,0,0,1.210791119,-0.30353,1.037009,0.152734
02-18-15 168,0,0,0.2,0.04,-0.286758,0,1.175644,0,-0.040573,0,0,1.210791119,-0.30353,1.037009,0.152734
02-18-15 216,0,0,0.44,0.2,-0.286758,0,1.175644,0,-0.040573,0,0,1.210791119,-1.762592,1.853392,-0.06522
02-18-15 275,0,0,0.28,0.2,0.093643,0.380401,1.196472,0.020828,-0.207413,0.16684,0.415901806,1.217922169,-1.762592,1.853392,-0.06522
02-18-15 324,0,0,0.2,0.2,0.093643,0,1.196472,0,-0.207413,0,0,1.217922169,-1.762592,1.853392,-0.06522
02-18-15 373,0,0,0.16,0.24,0.093643,0,1.196472,0,-0.207413,0,0,1.217922169,-1.762592,1.853392,-0.06522
02-18-15 421,0,0,0.16,0.32,0.093643,0,1.196472,0,-0.207413,0,0,1.217922169,1.138422,0.732147,0.179017
02-18-15 480,0,0,0.12,0.28,-0.177505,0.271148,0.948883,0.247589,-0.011948,0.195465,0.415966485,0.965416867,1.138422,0.732147,0.179017
02-18-15 529,0,0,0.04,0.24,-0.177505,0,0.948883,0,-0.011948,0,0,0.965416867,1.138422,0.732147,0.179017
02-18-15 578,0,0,0,0,-0.177505,0,0.948883,0,-0.011948,0,0,0.965416867,1.138422,0.732147,0.179017
02-18-15 627,0,0,0,0,-0.177505,0,0.948883,0,-0.011948,0,0,0.965416867,0.419259,-0.656983,0.153885
02-18-15 685,0,0,0,0,-0.17215,0.005355,1.035187,0.086304,0.252426,0.264374,0.278155835,1.0793362,0.419259,-0.656983,0.153885
02-18-15 734,0,0,0,0,-0.17215,0,1.035187,0,0.252426,0,0,1.0793362,0.419259,-0.656983,0.153885
02-18-15 783,0,0,0,0,-0.17215,0,1.035187,0,0.252426,0,0,1.0793362,0.419259,-0.656983,0.153885
02-18-15 832,0,0,0,0,-0.17215,0,1.035187,0,0.252426,0,0,1.0793362,-0.029176,1.122287,0.108349
02-18-15 890,0,0,0,0,-0.105515,0.066635,1.025467,0.00972,-0.083237,0.335663,0.34235121,1.034236134,-0.029176,1.122287,0.108349
02-18-15 939,0,0,0,0,-0.105515,0,1.025467,0,-0.083237,0,0,1.034236134,-0.029176,1.122287,0.108349
02-18-15 988,0,0,0,0,-0.105515,0,1.025467,0,-0.083237,0,0,1.034236134,-0.029176,1.122287,0.108349
02-18-16 047,0,0,0.04,0.36,-0.304382,0.198867,1.127014,0.101547,-0.067902,0.015335,0.223819211,1.169367196,-0.868285,3.429673,-0.05718
02-18-16 095,0,0,0.24,0.28,-0.304382,0,1.127014,0,-0.067902,0,0,1.169367196,-0.868285,3.429673,-0.05718
02-18-16 144,0,0,0.28,0.28,-0.304382,0,1.127014,0,-0.067902,0,0,1.169367196,-0.868285,3.429673,-0.05718
02-18-16 193,0,0,0.24,0.28,-0.304382,0,1.127014,0,-0.067902,0,0,1.169367196,-0.868285,3.429673,-0.05718
02-18-16 251,0,0,0.28,0.24,-0.268967,0.035415,0.969116,0.157898,-0.125626,0.057724,0.171808209,1.013563496,-0.585788,2.654719,0.779707
02-18-16 300,0,0,0.28,0.2,-0.268967,0,0.969116,0,-0.125626,0,0,1.013563496,-0.585788,2.654719,0.779707
02-18-16 352,0,0,0.36,0.36,-0.268967,0,0.969116,0,-0.125626,0,0,1.013563496,-0.585788,2.654719,0.779707
02-18-16 398,0,0,0.2,0.08,-0.268967,0,0.969116,0,-0.125626,0,0,1.013563496,-0.585788,2.654719,0.779707
02-18-16 457,0,0,0,0,0.471176,0.740143,0.452316,0.5168,-0.402283,0.276657,0.944157294,0.767090737,1.336311,2.510336,-0.966948
02-18-16 505,0,0,0,0,0.471176,0,0.452316,0,-0.402283,0,0,0.767090737,1.336311,2.510336,-0.966948
02-18-16 554,0,0,0,0,0.471176,0,0.452316,0,-0.402283,0,0,0.767090737,1.336311,2.510336,-0.966948
02-18-16 614,0,0,0,0,0.471176,0,0.452316,0,-0.402283,0,0,0.767090737,1.336311,2.510336,-0.966948
02-18-16 662,0,0,0,0,-0.161621,0.632797,0.983734,0.531418,-0.094147,0.308136,0.881921158,1.001357872,0.140892,1.370692,-0.138056
02-18-16 710,0,0,0,0,-0.161621,0,0.983734,0,-0.094147,0,0,1.001357872,0.140892,1.370692,-0.138056
02-18-16 759,0,0,0,0,-0.161621,0,0.983734,0,-0.094147,0,0,1.001357872,0.140892,1.370692,-0.138056
02-18-16 818,0,0,0,0,-0.161621,0,0.983734,0,-0.094147,0,0,1.001357872,0.005716,1.272622,-0.058768
02-18-16 867,0,0,0,0,-0.249924,0.088303,0.999359,0.015625,-0.153091,0.058944,0.10731242,1.041449601,0.005716,1.272622,-0.058768
02-18-16 916,0,0,0,0,-0.249924,0,0.999359,0,-0.153091,0,0,1.041449601,0.005716,1.272622,-0.058768
02-18-16 964,0,0,0,0,-0.249924,0,0.999359,0,-0.153091,0,0,1.041449601,0.005716,1.272622,-0.058768
02-18-17 023,0,0,0,0,-0.249924,0,0.999359,0,-0.153091,0,0,1.041449601,0.208315,0.626693,-0.020944
02-18-17 072,0,0,0,0,-0.156509,0.093415,1.033493,0.034134,-0.160049,0.006958,0.099699077,1.057458524,0.208315,0.626693,-0.020944
02-18-17 121,0,0,0,0,-0.156509,0,1.033493,0,-0.160049,0,0,1.057458524,0.208315,0.626693,-0.020944
02-18-17 179,0,0,0,0,-0.156509,0,1.033493,0,-0.160049,0,0,1.057458524,0.208315,0.626693,-0.020944
02-18-17 228,0,0,0.04,0,-0.156509,0,1.033493,0,-0.160049,0,0,1.057458524,-0.369345,0.44311,0.179418
02-18-17 277,0,0,0.52,0.08,-0.522888,0.366379,1.533508,0.500015,0.043991,0.20404,0.652595505,1.620800375,-0.369345,0.44311,0.179418
02-18-17 326,0,0,0.6,0.16,-0.522888,0,1.533508,0,0.043991,0,0,1.620800375,-0.369345,0.44311,0.179418
02-18-17 385,0,0,0.64,0.36,-0.522888,0,1.533508,0,0.043991,0,0,1.620800375,-0.369345,0.44311,0.179418
02-18-17 433,0,0,0.44,0.44,-0.522888,0,1.533508,0,0.043991,0,0,1.620800375,-1.687199,1.566753,-0.498697
02-18-17 482,1.6,0,0.2,0.36,-0.114899,0.407989,0.995377,0.538131,-0.037064,0.081055,0.680154328,1.002671877,-1.687199,1.566753,-0.498697
02-18-17 541,0,0,0.08,0.56,-0.114899,0,0.995377,0,-0.037064,0,0,1.002671877,-1.687199,1.566753,-0.498697
02-18-17 589,0,0,0,0.68,-0.114899,0,0.995377,0,-0.037064,0,0,1.002671877,-1.687199,1.566753,-0.498697
02-18-17 638,0,0,0,0.28,-0.114899,0,0.995377,0,-0.037064,0,0,1.002671877,0.056707,-0.724633,0.287221
02-18-17 688,0,0,0,0.04,-0.06189,0.053009,0.716843,0.278534,0.244919,0.281983,0.399881927,0.76005235,0.056707,-0.724633,0.287221
02-18-17 746,0,0,0,0,-0.06189,0,0.716843,0,0.244919,0,0,0.76005235,0.056707,-0.724633,0.287221
02-18-17 795,0,0,0,0,-0.06189,0,0.716843,0,0.244919,0,0,0.76005235,0.056707,-0.724633,0.287221
02-18-17 843,0,0,0,0,-0.06189,0,0.716843,0,0.244919,0,0,0.76005235,1.290903,1.179943,-0.004304
02-18-17 892,0,0,0,0,0.24147,0.30336,1.370468,0.653625,1.109741,0.864822,1.125686467,1.779891959,1.290903,1.179943,-0.004304
02-18-17 951,0,0,0,0,0.24147,0,1.370468,0,1.109741,0,0,1.779891959,1.290903,1.179943,-0.004304
02-18-18 000,0,0,0,0,0.24147,0,1.370468,0,1.109741,0,0,1.779891959,1.290903,1.179943,-0.004304
02-18-18 049,0,0,0,0,0.24147,0,1.370468,0,1.109741,0,0,1.779891959,1.040119,-0.132414,-0.158798
02-18-18 107,0,0,0,0,-0.020737,0.262207,1.061127,0.309341,0.166794,0.942947,1.026446984,1.07435598,1.040119,-0.132414,-0.158798
02-18-18 157,0,0,0,0,-0.020737,0,1.061127,0,0.166794,0,0,1.07435598,1.040119,-0.132414,-0.158798
02-18-18 205,0,0,0,0,-0.020737,0,1.061127,0,0.166794,0,0,1.07435598,1.040119,-0.132414,-0.158798
02-18-18 253,0,0,0,0,-0.020737,0,1.061127,0,0.166794,0,0,1.07435598,0.1829,0.374858,-0.151539
02-18-18 312,0,0,0,0,-0.007416,0.013321,0.957077,0.10405,-0.163269,0.330063,0.346331396,0.970931587,0.1829,0.374858,-0.151539
02-18-18 361,0,0,0,0,-0.007416,0,0.957077,0,-0.163269,0,0,0.970931587,0.1829,0.374858,-0.151539
02-18-18 410,0,0,0,0,-0.007416,0,0.957077,0,-0.163269,0,0,0.970931587,0.1829,0.374858,-0.151539
02-18-18 460,0,0,0,0,-0.007416,0,0.957077,0,-0.163269,0,0,0.970931587,0.368891,0.248855,0.334526
02-18-18 517,0,0,0,0,-0.143539,0.136123,1.065002,0.107925,-0.014008,0.149261,0.229033017,1.074722722,0.368891,0.248855,0.334526
02-18-18 567,0,0,0.32,0.4,-0.143539,0,1.065002,0,-0.014008,0,0,1.074722722,0.368891,0.248855,0.334526
02-18-18 615,0,0,0.48,0.12,-0.143539,0,1.065002,0,-0.014008,0,0,1.074722722,0.368891,0.248855,0.334526
02-18-18 681,0,0,0.32,0.28,0.068375,0.211914,1.342438,0.277436,-0.124908,0.1109,0.366301908,1.349969234,-2.652358,-0.250242,-0.507113
02-18-18 726,0,0,0.08,0.36,0.068375,0,1.342438,0,-0.124908,0,0,1.349969234,-2.652358,-0.250242,-0.507113
02-18-18 772,0,0,0,0.2,0.068375,0,1.342438,0,-0.124908,0,0,1.349969234,-2.652358,-0.250242,-0.507113
02-18-18 823,0,0,0,0.04,0.068375,0,1.342438,0,-0.124908,0,0,1.349969234,-2.652358,-0.250242,-0.507113
02-18-18 883,0,0,0,0,0.135483,0.067108,0.634399,0.708039,-0.02652,0.098388,0.717985312,0.649246521,-1.549142,-1.755481,-0.791641
02-18-18 929,0,0,0,0,0.135483,0,0.634399,0,-0.02652,0,0,0.649246521,-1.549142,-1.755481,-0.791641
02-18-18 986,0,0,0,0,0.135483,0,0.634399,0,-0.02652,0,0,0.649246521,-1.549142,-1.755481,-0.791641
02-18-19 038,0,0,0,0,0.135483,0,0.634399,0,-0.02652,0,0,0.649246521,1.154014,-0.050903,0.127885
02-18-19 084,0,0,0,0,-0.579834,0.715317,1.303375,0.668976,0.848892,0.875412,1.313603239,1.66000346,1.154014,-0.050903,0.127885
02-18-19 145,0,0,0,0,-0.579834,0,1.303375,0,0.848892,0,0,1.66000346,1.154014,-0.050903,0.127885
02-18-19 182,0,0,0,0,-0.579834,0,1.303375,0,0.848892,0,0,1.66000346,1.154014,-0.050903,0.127885
02-18-19 230,0,0,0,0,-0.579834,0,1.303375,0,0.848892,0,0,1.66000346,1.737812,0.267424,0.301501
02-18-19 294,0,0,0,0,-0.317657,0.262177,1.015228,0.288147,-0.00528,0.854172,0.938815892,1.06377711,1.737812,0.267424,0.301501
02-18-19 340,0,0,0,0,-0.317657,0,1.015228,0,-0.00528,0,0,1.06377711,1.737812,0.267424,0.301501
02-18-19 387,0,0,0,0,-0.317657,0,1.015228,0,-0.00528,0,0,1.06377711,1.737812,0.267424,0.301501
02-18-19 447,0,0,0,0,-0.317657,0,1.015228,0,-0.00528,0,0,1.06377711,0.363122,0.625386,-0.073869
02-18-19 496,0,0,0,0,-0.086487,0.23117,0.972214,0.043014,-0.055588,0.050308,0.240459285,0.977634947,0.363122,0.625386,-0.073869
02-18-19 543,0,0,0,0,-0.086487,0,0.972214,0,-0.055588,0,0,0.977634947,0.363122,0.625386,-0.073869
02-18-19 600,0,0,0,0,-0.086487,0,0.972214,0,-0.055588,0,0,0.977634947,0.363122,0.625386,-0.073869
02-18-19 656,0,0,0,0,-0.086487,0,0.972214,0,-0.055588,0,0,0.977634947,0.747895,0.343275,0.294121
02-18-19 698,0,0,0,0,-0.041077,0.04541,1.063675,0.091461,0.108673,0.164261,0.193413698,1.070000769,0.747895,0.343275,0.294121
02-18-19 747,0,0,0,0,-0.041077,0,1.063675,0,0.108673,0,0,1.070000769,0.747895,0.343275,0.294121
02-18-19 798,0,0,0.2,0.12,-0.041077,0,1.063675,0,0.108673,0,0,1.070000769,0.747895,0.343275,0.294121
02-18-19 941,0,0,0.48,0.56,0.122238,0.163315,1.160904,0.097229,-0.013672,0.122345,0.226038861,1.16740188,-1.82795,-0.390806,-0.263466
02-18-19 944,0,0,0.2,0.68,0.122238,0,1.160904,0,-0.013672,0,0,1.16740188,-1.82795,-0.390806,-0.263466
02-18-19 952,0,0,0.12,0.8,0.122238,0,1.160904,0,-0.013672,0,0,1.16740188,-1.82795,-0.390806,-0.263466
02-18-20 011,0,0,0,0.6,0.122238,0,1.160904,0,-0.013672,0,0,1.16740188,-1.82795,-0.390806,-0.263466
02-18-20 060,0,0,0,0.32,0.122238,0,1.160904,0,-0.013672,0,0,1.16740188,-1.595595,-1.635535,-1.112776
02-18-20 110,0,0,0,0.16,0.221115,0.098877,0.592422,0.568482,-0.11145,0.097778,0.58524267,0.642087823,-1.595595,-1.635535,-1.112776
02-18-20 158,0,0,0,0,0.221115,0,0.592422,0,-0.11145,0,0,0.642087823,-1.595595,-1.635535,-1.112776
02-18-20 217,0,0,0,0,0.221115,0,0.592422,0,-0.11145,0,0,0.642087823,-1.595595,-1.635535,-1.112776
02-18-20 270,0,0,0,0,0.221115,0,0.592422,0,-0.11145,0,0,0.642087823,0.828422,-0.367441,0.275739
02-18-20 317,0,0,0,0,-0.489914,0.711029,1.577454,0.985032,0.964127,1.075577,1.622564687,1.912568357,0.828422,-0.367441,0.275739
02-18-20 374,0,0,0,0,-0.489914,0,1.577454,0,0.964127,0,0,1.912568357,0.828422,-0.367441,0.275739
02-18-20 422,0,0,0,0,-0.489914,0,1.577454,0,0.964127,0,0,1.912568357,0.828422,-0.367441,0.275739
02-18-20 470,0,0,0,0,-0.489914,0,1.577454,0,0.964127,0,0,1.912568357,0.731126,1.234746,0.865226
02-18-20 520,0,0,0,0,-0.58223,0.092316,1.262772,0.314682,-0.125778,1.089905,1.138173938,1.396210945,0.731126,1.234746,0.865226
02-18-20 578,0,0,0,0,-0.58223,0,1.262772,0,-0.125778,0,0,1.396210945,0.731126,1.234746,0.865226
02-18-20 631,0,0,0,0,-0.58223,0,1.262772,0,-0.125778,0,0,1.396210945,0.731126,1.234746,0.865226
02-18-20 676,0,0,0,0,-0.58223,0,1.262772,0,-0.125778,0,0,1.396210945,0.332838,-0.198348,0.144492
02-18-20 724,0,0,0,0,-0.139648,0.442582,0.885178,0.377594,-0.272278,0.1465,0.599931917,0.93657726,0.332838,-0.198348,0.144492
02-18-20 783,0,0,0,0,-0.139648,0,0.885178,0,-0.272278,0,0,0.93657726,0.332838,-0.198348,0.144492
02-18-20 832,0,0,0,0,-0.139648,0,0.885178,0,-0.272278,0,0,0.93657726,0.332838,-0.198348,0.144492
02-18-20 881,0,0,0,0,-0.139648,0,0.885178,0,-0.272278,0,0,0.93657726,0.777669,0.242643,0.421008
02-18-20 939,0,0,0,0,-0.121078,0.01857,1.050064,0.164886,-0.067078,0.2052,0.26389255,1.05914765,0.777669,0.242643,0.421008
02-18-20 988,0,0,0,0,-0.121078,0,1.050064,0,-0.067078,0,0,1.05914765,0.777669,0.242643,0.421008
02-18-21 037,0,0,0.16,1,-0.121078,0,1.050064,0,-0.067078,0,0,1.05914765,0.777669,0.242643,0.421008
02-18-21 086,0,0,0.28,0.56,-0.121078,0,1.050064,0,-0.067078,0,0,1.05914765,-1.61688,0.08978,-0.116395
02-18-21 146,0,0,0.12,0.56,0.178833,0.299911,1.14473,0.094666,0.012726,0.079804,0.324464078,1.158684584,-1.61688,0.08978,-0.116395
02-18-21 193,0,0,0,0.2,0.178833,0,1.14473,0,0.012726,0,0,1.158684584,-1.61688,0.08978,-0.116395
02-18-21 259,0,0.12,0,0.12,0.178833,0,1.14473,0,0.012726,0,0,1.158684584,-1.501612,-0.176118,-0.899455
02-18-21 291,0,0,0,0,0.159302,0.019531,0.66098,0.48375,-0.114029,0.126755,0.500462139,0.689401407,-1.501612,-0.176118,-0.899455
02-18-21 349,0,0,0,0,0.159302,0,0.66098,0,-0.114029,0,0,0.689401407,-1.501612,-0.176118,-0.899455
02-18-21 398,0,0,0,0,0.159302,0,0.66098,0,-0.114029,0,0,0.689401407,-1.501612,-0.176118,-0.899455
02-18-21 447,0,0,0,0,0.159302,0,0.66098,0,-0.114029,0,0,0.689401407,0.863376,-0.092138,0.118402
02-18-21 506,0,0,0,0,-0.492645,0.651947,1.394409,0.733429,0.973999,1.088028,1.465181872,1.770804791,0.863376,-0.092138,0.118402
02-18-21 554,0,0,0,0,-0.492645,0,1.394409,0,0.973999,0,0,1.770804791,0.863376,-0.092138,0.118402
02-18-21 603,0,0,0,0,-0.492645,0,1.394409,0,0.973999,0,0,1.770804791,0.863376,-0.092138,0.118402
02-18-21 652,0,0,0,0,-0.492645,0,1.394409,0,0.973999,0,0,1.770804791,-0.289727,-0.363111,0.668972
02-18-21 711,0,0,0,0,-0.246155,0.24649,0.9245,0.469909,-0.155548,1.129547,1.247977649,0.969271744,-0.289727,-0.363111,0.668972
02-18-21 762,0,0,0,0,-0.246155,0,0.9245,0,-0.155548,0,0,0.969271744,-0.289727,-0.363111,0.668972
02-18-21 808,0,0,0,0,-0.246155,0,0.9245,0,-0.155548,0,0,0.969271744,-0.289727,-0.363111,0.668972
02-18-21 857,0,0,0,0,-0.246155,0,0.9245,0,-0.155548,0,0,0.969271744,0.643157,0.517007,0.054072
02-18-21 916,0,0,0,0,-0.081696,0.164459,0.930954,0.006454,-0.244019,0.088471,0.18685699,0.965864824,0.643157,0.517007,0.054072
02-18-21 965,0,0,0,0,-0.081696,0,0.930954,0,-0.244019,0,0,0.965864824,0.643157,0.517007,0.054072
02-18-22 013,0,0,0,0,-0.081696,0,0.930954,0,-0.244019,0,0,0.965864824,0.643157,0.517007,0.054072
02-18-22 072,0,0,0,0,-0.081696,0,0.930954,0,-0.244019,0,0,0.965864824,0.68672,0.578139,0.166396
02-18-22 121,0,0,0,0,-0.11972,0.038024,1.057739,0.126785,-0.117569,0.12645,0.183056995,1.070965518,0.68672,0.578139,0.166396
02-18-22 170,0,0,0,0,-0.11972,0,1.057739,0,-0.117569,0,0,1.070965518,0.68672,0.578139,0.166396
02-18-22 218,0,0,0,0,-0.11972,0,1.057739,0,-0.117569,0,0,1.070965518,0.68672,0.578139,0.166396
02-18-22 277,0,0,0.04,0.64,-0.11972,0,1.057739,0,-0.117569,0,0,1.070965518,-0.462536,0.829286,0.101451
02-18-22 326,0,0,0.28,0.76,-0.531158,0.411438,1.368393,0.310654,-0.04631,0.071259,0.520446905,1.468595533,-0.462536,0.829286,0.101451
02-18-22 375,0,0,0.12,0.8,-0.531158,0,1.368393,0,-0.04631,0,0,1.468595533,-0.462536,0.829286,0.101451
02-18-22 448,0,0,0.12,0.6,-0.531158,0,1.368393,0,-0.04631,0,0,1.468595533,-1.840827,0.590994,-0.983439
02-18-22 492,0,0,0,0.68,-0.531158,0,1.368393,0,-0.04631,0,0,1.468595533,-1.840827,0.590994,-0.983439
02-18-22 531,0,0,0,0.48,0.025818,0.556976,0.776978,0.591415,-0.241867,0.195557,0.835605473,0.814162777,-1.840827,0.590994,-0.983439
02-18-22 580,0,0,0,0.2,0.025818,0,0.776978,0,-0.241867,0,0,0.814162777,-1.840827,0.590994,-0.983439
02-18-22 639,0,0,0,0.08,0.025818,0,0.776978,0,-0.241867,0,0,0.814162777,-1.840827,0.590994,-0.983439
02-18-22 687,0,0,0,0,0.025818,0,0.776978,0,-0.241867,0,0,0.814162777,0.816093,-0.101306,0.498598
02-18-22 736,0,0,0,0,-0.399933,0.425751,1.160095,0.383117,0.453598,0.695465,0.900951783,1.30824996,0.816093,-0.101306,0.498598
02-18-22 785,0,0,0,0,-0.399933,0,1.160095,0,0.453598,0,0,1.30824996,0.816093,-0.101306,0.498598
02-18-22 843,0,0,0,0,-0.399933,0,1.160095,0,0.453598,0,0,1.30824996,0.816093,-0.101306,0.498598
02-18-22 892,0,0,0,0,-0.399933,0,1.160095,0,0.453598,0,0,1.30824996,1.036735,1.061655,0.669913
02-18-22 941,0,0,0,0,-0.043716,0.356217,0.606842,0.553253,-0.880722,1.33432,1.487746381,1.070438949,1.036735,1.061655,0.669913
