,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-22-18 386,0,0,0,0,-0.090988,0.102066,1.059265,0.073074,-0.029236,0.09433,0.157020466,1.063567534,0.176071,0.24517,0.261161
02-22-18 431,0,0,0.6,0.28,-0.090988,0,1.059265,0,-0.029236,0,0,1.063567534,0.176071,0.24517,0.261161
02-22-18 480,0,0,0.96,0.04,-0.090988,0,1.059265,0,-0.029236,0,0,1.063567534,0.176071,0.24517,0.261161
02-22-18 527,0,0,0.64,0.24,-0.090988,0,1.059265,0,-0.029236,0,0,1.063567534,0.176071,0.24517,0.261161
02-22-18 599,0,0,0.44,0.16,0.232056,0.323044,1.137482,0.078217,-0.12117,0.091934,0.344858211,1.167217827,-1.582962,1.037744,-0.772195
02-22-18 634,0,0,0.16,0.16,0.232056,0,1.137482,0,-0.12117,0,0,1.167217827,-1.582962,1.037744,-0.772195
02-22-18 683,0,0,0.12,0.04,0.232056,0,1.137482,0,-0.12117,0,0,1.167217827,-1.582962,1.037744,-0.772195
02-22-18 734,0,0,0,0,0.232056,0,1.137482,0,-0.12117,0,0,1.167217827,-0.098005,-0.606733,-0.397651
02-22-18 794,0,0,0,0,0.004333,0.227723,0.782578,0.354904,0.119614,0.240784,0.485583719,0.79167835,-0.098005,-0.606733,-0.397651
02-22-18 845,0,0,0,0,0.004333,0,0.782578,0,0.119614,0,0,0.79167835,-0.098005,-0.606733,-0.397651
02-22-18 893,0,0,0,0,0.004333,0,0.782578,0,0.119614,0,0,0.79167835,-0.098005,-0.606733,-0.397651
02-22-18 948,0,0,0,0,-0.382339,0.386672,1.194427,0.411849,0.367599,0.247985,0.616953316,1.306892495,0.632989,-0.276233,0.359366
02-22-18 999,0,0,0,0,-0.382339,0,1.194427,0,0.367599,0,0,1.306892495,0.632989,-0.276233,0.359366
02-22-19 045,0,0,0,0,-0.382339,0,1.194427,0,0.367599,0,0,1.306892495,0.632989,-0.276233,0.359366
02-22-19 096,0,0,0,0,-0.382339,0,1.194427,0,0.367599,0,0,1.306892495,0.632989,-0.276233,0.359366
02-22-19 157,0,0,0,0,0.007278,0.389617,0.857346,0.337081,-0.516068,0.883667,1.022884341,1.000710404,0.480283,0.233049,0.414595
02-22-19 203,0,0,0,0,0.007278,0,0.857346,0,-0.516068,0,0,1.000710404,0.480283,0.233049,0.414595
02-22-19 252,0,0,0,0,0.007278,0,0.857346,0,-0.516068,0,0,1.000710404,0.480283,0.233049,0.414595
02-22-19 308,0,0,0,0,0.007278,0,0.857346,0,-0.516068,0,0,1.000710404,0.480283,0.233049,0.414595
02-22-19 357,0,0,0,0,-0.05162,0.058898,1.027008,0.169662,-0.643097,0.127029,0.219978489,1.212841213,-0.478521,0.740496,0.009535
02-22-19 411,0,0,0,0,-0.05162,0,1.027008,0,-0.643097,0,0,1.212841213,-0.478521,0.740496,0.009535
02-22-19 454,0,0,0,0,-0.05162,0,1.027008,0,-0.643097,0,0,1.212841213,-0.478521,0.740496,0.009535
02-22-19 513,0,0,0,0,-0.05162,0,1.027008,0,-0.643097,0,0,1.212841213,-0.478521,0.740496,0.009535
02-22-19 563,0,0,0,0,-0.022202,0.029418,1.024429,0.002579,-0.138306,0.504791,0.505654055,1.033961438,0.375323,-0.006673,0.34223
02-22-19 611,0,0,0,0,-0.022202,0,1.024429,0,-0.138306,0,0,1.033961438,0.375323,-0.006673,0.34223
02-22-19 660,0,0,0,0,-0.022202,0,1.024429,0,-0.138306,0,0,1.033961438,0.375323,-0.006673,0.34223
02-22-19 721,0,0,0,0,-0.022202,0,1.024429,0,-0.138306,0,0,1.033961438,0.375323,-0.006673,0.34223
02-22-19 767,0,0,0.32,0.24,-0.233246,0.211044,1.415833,0.391404,0.078079,0.216385,0.4945292,1.437039704,-0.409419,0.494063,0.000166
02-22-19 820,0,0,0.72,0.12,-0.233246,0,1.415833,0,0.078079,0,0,1.437039704,-0.409419,0.494063,0.000166
02-22-19 874,0,0,0.68,0.2,-0.233246,0,1.415833,0,0.078079,0,0,1.437039704,-0.409419,0.494063,0.000166
02-22-19 924,0,0,0.48,0.2,-0.233246,0,1.415833,0,0.078079,0,0,1.437039704,-0.409419,0.494063,0.000166
02-22-19 973,0,0,0.2,0.2,0.033127,0.266373,0.896927,0.518906,-0.171021,0.2491,0.634246657,0.91368683,-1.0623,1.607072,-0.739572
02-22-20 026,0,0,0.04,0.08,0.033127,0,0.896927,0,-0.171021,0,0,0.91368683,-1.0623,1.607072,-0.739572
02-22-20 082,0,0,0,0.08,0.033127,0,0.896927,0,-0.171021,0,0,0.91368683,-1.0623,1.607072,-0.739572
02-22-20 133,0,0,0,0,0.033127,0,0.896927,0,-0.171021,0,0,0.91368683,-1.0623,1.607072,-0.739572
02-22-20 179,0,0,0,0,0.107239,0.074112,0.897522,0.000595,0.257324,0.428345,0.434709537,0.939819975,0.164001,-0.074224,0.204949
02-22-20 227,0,0,0,0,0.107239,0,0.897522,0,0.257324,0,0,0.939819975,0.164001,-0.074224,0.204949
02-22-20 285,0,0,0,0,0.107239,0,0.897522,0,0.257324,0,0,0.939819975,0.164001,-0.074224,0.204949
02-22-20 336,0,0,0,0,0.107239,0,0.897522,0,0.257324,0,0,0.939819975,0.164001,-0.074224,0.204949
02-22-20 382,0,0,0,0,-0.069183,0.176422,0.913544,0.016022,0.253006,0.004318,0.177200654,0.950453031,0.792273,1.006951,-0.109808
02-22-20 442,0,0,0,0,-0.069183,0,0.913544,0,0.253006,0,0,0.950453031,0.792273,1.006951,-0.109808
02-22-20 497,0,0,0,0,-0.069183,0,0.913544,0,0.253006,0,0,0.950453031,0.792273,1.006951,-0.109808
02-22-20 592,0,0,0,0,-0.058304,0.010879,1.02655,0.113006,-0.189789,0.442795,0.457117185,1.045573586,0.553189,-0.402765,0.262521
02-22-20 596,0,0,0,0,-0.058304,0,1.02655,0,-0.189789,0,0,1.045573586,0.553189,-0.402765,0.262521
02-22-20 649,0,0,0,0,-0.058304,0,1.02655,0,-0.189789,0,0,1.045573586,0.553189,-0.402765,0.262521
02-22-20 695,0,0,0,0,-0.058304,0,1.02655,0,-0.189789,0,0,1.045573586,0.553189,-0.402765,0.262521
02-22-20 744,0,0,0,0,-0.058304,0,1.02655,0,-0.189789,0,0,1.045573586,0.350801,0.875011,-0.084992
02-22-20 792,0,0,0,0,-0.051453,0.006851,1.002975,0.023575,-0.064026,0.125763,0.128136837,1.006332743,0.350801,0.875011,-0.084992
02-22-20 854,0,0,0,0,-0.051453,0,1.002975,0,-0.064026,0,0,1.006332743,0.350801,0.875011,-0.084992
02-22-20 899,0,0,0,0,-0.051453,0,1.002975,0,-0.064026,0,0,1.006332743,0.350801,0.875011,-0.084992
02-22-20 952,0,0,0,0,-0.051453,0,1.002975,0,-0.064026,0,0,1.006332743,-0.159361,1.511359,-0.228551
02-22-21 008,0,0,0,0,0.011734,0.063187,0.95694,0.046035,-0.168259,0.104233,0.130293271,0.971690764,-0.159361,1.511359,-0.228551
02-22-21 056,0,0,0,0,0.011734,0,0.95694,0,-0.168259,0,0,0.971690764,-0.159361,1.511359,-0.228551
02-22-21 107,0,0,0.56,0,0.011734,0,0.95694,0,-0.168259,0,0,0.971690764,-0.159361,1.511359,-0.228551
02-22-21 154,0,0,1.12,0,0.011734,0,0.95694,0,-0.168259,0,0,0.971690764,-1.71675,4.610701,-0.867894
02-22-21 212,0,0,1.48,0,0.476425,0.464691,1.066315,0.109375,-0.15802,0.010239,0.477499166,1.178549439,-1.71675,4.610701,-0.867894
02-22-21 261,0,0,1.36,0,0.476425,0,1.066315,0,-0.15802,0,0,1.178549439,-1.71675,4.610701,-0.867894
02-22-21 310,0,0,1.2,0,0.476425,0,1.066315,0,-0.15802,0,0,1.178549439,-1.71675,4.610701,-0.867894
02-22-21 369,0,0,0.96,0,0.476425,0,1.066315,0,-0.15802,0,0,1.178549439,-0.532361,0.845778,0.438764
02-22-21 420,0,0,0.76,0.04,0.030304,0.446121,0.808456,0.257859,0.05748,0.2155,0.558529731,0.811063121,-0.532361,0.845778,0.438764
02-22-21 468,0,0,0.32,0.08,0.030304,0,0.808456,0,0.05748,0,0,0.811063121,-0.532361,0.845778,0.438764
02-22-21 515,0,0,0.08,0,0.030304,0,0.808456,0,0.05748,0,0,0.811063121,-0.532361,0.845778,0.438764
02-22-21 580,0,0,0,0,-0.328842,0.359146,1.09256,0.284104,0.416077,0.358597,0.581629384,1.214472925,0.588431,1.433221,0.368257
02-22-21 622,0,0,0,0,-0.328842,0,1.09256,0,0.416077,0,0,1.214472925,0.588431,1.433221,0.368257
02-22-21 671,0,0,0,0,-0.328842,0,1.09256,0,0.416077,0,0,1.214472925,0.588431,1.433221,0.368257
02-22-21 720,0,0,0,0,-0.328842,0,1.09256,0,0.416077,0,0,1.214472925,0.588431,1.433221,0.368257
02-22-21 787,0,0,0,0,0.141785,0.470627,0.997742,0.094818,-0.274597,0.690674,0.841136612,1.044507347,0.965046,1.927587,-0.202805
02-22-21 829,0,0,0,0,0.141785,0,0.997742,0,-0.274597,0,0,1.044507347,0.965046,1.927587,-0.202805
02-22-21 876,0,0,0,0,0.141785,0,0.997742,0,-0.274597,0,0,1.044507347,0.965046,1.927587,-0.202805
02-22-21 940,0,0,0,0,0.141785,0,0.997742,0,-0.274597,0,0,1.044507347,0.965046,1.927587,-0.202805
02-22-21 986,0,0,0,0,-0.002686,0.144471,0.961197,0.036545,-0.325562,0.050965,0.157495518,1.014838659,-0.21177,1.608583,-0.190802
02-22-22 036,0,0,0,0,-0.002686,0,0.961197,0,-0.325562,0,0,1.014838659,-0.21177,1.608583,-0.190802
02-22-22 081,0,0,0,0,-0.002686,0,0.961197,0,-0.325562,0,0,1.014838659,-0.21177,1.608583,-0.190802
02-22-22 141,0,0,0,0,-0.002686,0,0.961197,0,-0.325562,0,0,1.014838659,-0.21177,1.608583,-0.190802
02-22-22 190,0,0,0,0,0.007584,0.01027,0.948792,0.012405,-0.188278,0.137284,0.138225372,0.967322274,0.089097,0.830278,-0.068555
02-22-22 238,0,0,0,0,0.007584,0,0.948792,0,-0.188278,0,0,0.967322274,0.089097,0.830278,-0.068555
02-22-22 286,0,0,0,0,0.007584,0,0.948792,0,-0.188278,0,0,0.967322274,0.089097,0.830278,-0.068555
02-22-22 346,0,0,0,0,0.007584,0,0.948792,0,-0.188278,0,0,0.967322274,0.089097,0.830278,-0.068555
02-22-22 394,0,0,0,0,0.009705,0.002121,1.021301,0.072509,-0.182968,0.00531,0.072734104,1.037606481,0.193669,0.425942,0.316066
02-22-22 444,0,0,0,0,0.009705,0,1.021301,0,-0.182968,0,0,1.037606481,0.193669,0.425942,0.316066
02-22-22 501,0,0,0,0,0.009705,0,1.021301,0,-0.182968,0,0,1.037606481,0.193669,0.425942,0.316066
02-22-22 550,0,0,0.04,0,0.009705,0,1.021301,0,-0.182968,0,0,1.037606481,0.193669,0.425942,0.316066
02-22-22 601,0,0,0.04,0,0.100571,0.090866,0.971725,0.049576,0.099136,0.282104,0.30049472,0.981932762,-0.291396,0.042382,-0.051075
02-22-22 648,0,0,0.12,0.04,0.100571,0,0.971725,0,0.099136,0,0,0.981932762,-0.291396,0.042382,-0.051075
02-22-22 714,0,0,0.12,0.04,0.100571,0,0.971725,0,0.099136,0,0,0.981932762,-0.291396,0.042382,-0.051075
02-22-22 760,0,0,0.2,0,0.100571,0,0.971725,0,0.099136,0,0,0.981932762,-0.589438,1.487309,-0.623201
02-22-22 807,0,0,0.2,0.04,0.200821,0.10025,1.023605,0.05188,-0.017273,0.116409,0.162150092,1.043261533,-0.589438,1.487309,-0.623201
02-22-22 853,0,0,0.16,0,0.200821,0,1.023605,0,-0.017273,0,0,1.043261533,-0.589438,1.487309,-0.623201
02-22-22 912,0,0,0.12,0.04,0.200821,0,1.023605,0,-0.017273,0,0,1.043261533,-0.589438,1.487309,-0.623201
02-22-22 960,0,0,0.12,0,0.200821,0,1.023605,0,-0.017273,0,0,1.043261533,-0.079875,-0.650576,-0.45974
02-22-23 009,0,0,0.08,0,0.022461,0.17836,0.990768,0.032837,0.16864,0.185913,0.259719467,1.005268708,-0.079875,-0.650576,-0.45974
02-22-23 082,0,0,0,0,0.022461,0,0.990768,0,0.16864,0,0,1.005268708,-0.079875,-0.650576,-0.45974
02-22-23 117,0,0,0,0,0.022461,0,0.990768,0,0.16864,0,0,1.005268708,-0.079875,-0.650576,-0.45974
02-22-23 169,0,0,0,0,0.022461,0,0.990768,0,0.16864,0,0,1.005268708,0.01154,0.063406,0.353821
02-22-23 214,0,0,0,0,-0.066315,0.088776,1.020355,0.029587,0.241333,0.072693,0.118494055,1.050601553,0.01154,0.063406,0.353821
02-22-23 273,0,0,0,0,-0.066315,0,1.020355,0,0.241333,0,0,1.050601553,0.01154,0.063406,0.353821
02-22-23 322,0,0,0,0,-0.066315,0,1.020355,0,0.241333,0,0,1.050601553,0.01154,0.063406,0.353821
02-22-23 372,0,0,0,0,-0.066315,0,1.020355,0,0.241333,0,0,1.050601553,0.027417,0.780955,0.005961
02-22-23 420,0,0,0,0,-0.003494,0.062821,0.948685,0.07167,-0.247849,0.489182,0.49837947,0.980532796,0.027417,0.780955,0.005961
02-22-23 478,0,0,0,0,-0.003494,0,0.948685,0,-0.247849,0,0,0.980532796,0.027417,0.780955,0.005961
02-22-23 527,0,0,0,0,-0.003494,0,0.948685,0,-0.247849,0,0,0.980532796,0.027417,0.780955,0.005961
02-22-23 576,0,0,0,0,-0.003494,0,0.948685,0,-0.247849,0,0,0.980532796,0.638077,0.394064,0.065582
02-22-23 634,0,0,0,0,-0.042786,0.039292,1.035828,0.087143,-0.154327,0.093522,0.133731553,1.048135063,0.638077,0.394064,0.065582
02-22-23 683,0,0,0,0,-0.042786,0,1.035828,0,-0.154327,0,0,1.048135063,0.638077,0.394064,0.065582
02-22-23 733,0,0,0,0,-0.042786,0,1.035828,0,-0.154327,0,0,1.048135063,0.638077,0.394064,0.065582
02-22-23 781,0,0,0,0,-0.042786,0,1.035828,0,-0.154327,0,0,1.048135063,0.516047,0.265236,0.257693
02-22-23 839,0,0,0,0,0.033463,0.076249,1.031128,0.0047,-0.149872,0.004455,0.076523506,1.042500044,0.516047,0.265236,0.257693
02-22-23 888,0,0,0,0,0.033463,0,1.031128,0,-0.149872,0,0,1.042500044,0.516047,0.265236,0.257693
02-22-23 937,0,0,0,0,0.033463,0,1.031128,0,-0.149872,0,0,1.042500044,0.516047,0.265236,0.257693
02-22-23 987,0,0,0.08,0,0.033463,0,1.031128,0,-0.149872,0,0,1.042500044,-0.071605,0.390524,0.193948
02-22-24 047,0,0,0.52,0.04,-0.238373,0.271836,1.366684,0.335556,0.126907,0.276779,0.512932018,1.393108836,-0.071605,0.390524,0.193948
02-22-24 094,0,0,0.48,0.04,-0.238373,0,1.366684,0,0.126907,0,0,1.393108836,-0.071605,0.390524,0.193948
02-22-24 143,0,0,0.56,0.08,-0.238373,0,1.366684,0,0.126907,0,0,1.393108836,-0.071605,0.390524,0.193948
02-22-24 201,0,0,0.28,0.08,-0.238373,0,1.366684,0,0.126907,0,0,1.393108836,-1.532016,0.816225,-0.583109
02-22-24 251,0,0,0.16,0.16,-0.066406,0.171967,1.005142,0.361542,-0.16037,0.287277,0.492760938,1.020018987,-1.532016,0.816225,-0.583109
02-22-24 300,0,0,0.08,0.12,-0.066406,0,1.005142,0,-0.16037,0,0,1.020018987,-1.532016,0.816225,-0.583109
02-22-24 351,0,0,0,0.08,-0.066406,0,1.005142,0,-0.16037,0,0,1.020018987,-1.532016,0.816225,-0.583109
02-22-24 406,0,0,0,0,0.182724,0.24913,0.801163,0.203979,0.128601,0.288971,0.432640068,0.831738198,-0.311766,-0.619344,-0.490862
02-22-24 455,0,0,0,0,0.182724,0,0.801163,0,0.128601,0,0,0.831738198,-0.311766,-0.619344,-0.490862
02-22-24 504,0,0,0,0,0.182724,0,0.801163,0,0.128601,0,0,0.831738198,-0.311766,-0.619344,-0.490862
02-22-24 563,0,0,0,0,0.182724,0,0.801163,0,0.128601,0,0,0.831738198,0.498877,-0.189563,0.279449
02-22-24 611,0,0,0,0,-0.270905,0.453629,1.112717,0.311554,0.486084,0.357483,0.656231102,1.244108635,0.498877,-0.189563,0.279449
02-22-24 661,0,0,0,0,-0.270905,0,1.112717,0,0.486084,0,0,1.244108635,0.498877,-0.189563,0.279449
02-22-24 709,0,0,0,0,-0.270905,0,1.112717,0,0.486084,0,0,1.244108635,0.498877,-0.189563,0.279449
02-22-24 767,0,0,0,0,-0.270905,0,1.112717,0,0.486084,0,0,1.244108635,0.613226,0.463604,0.124922
02-22-24 816,0,0,0,0,0.074524,0.345429,1.071289,0.041428,-0.106735,0.592819,0.687365871,1.079169268,0.613226,0.463604,0.124922
02-22-24 865,0,0,0,0,0.074524,0,1.071289,0,-0.106735,0,0,1.079169268,0.613226,0.463604,0.124922
02-22-24 920,0,0,0,0,0.074524,0,1.071289,0,-0.106735,0,0,1.079169268,0.613226,0.463604,0.124922
02-22-24 972,0,0,0,0,0.074524,0,1.071289,0,-0.106735,0,0,1.079169268,0.245395,1.449977,0.146351
02-22-25 026,0,0,0,0,-0.087189,0.161713,0.975189,0.0961,0.060242,0.166977,0.251530561,0.98093048,0.245395,1.449977,0.146351
02-22-25 070,0,0,0,0,-0.087189,0,0.975189,0,0.060242,0,0,0.98093048,0.245395,1.449977,0.146351
02-22-25 119,0,0,0,0,-0.087189,0,0.975189,0,0.060242,0,0,0.98093048,0.245395,1.449977,0.146351
02-22-25 179,0,0,0,0,-0.087189,0,0.975189,0,0.060242,0,0,0.98093048,0.395498,0.332277,0.493906
02-22-25 226,0,0,0,0,-0.035095,0.052094,1.093918,0.118729,-0.104828,0.16507,0.209901084,1.099489499,0.395498,0.332277,0.493906
02-22-25 286,0,0,0,0,-0.035095,0,1.093918,0,-0.104828,0,0,1.099489499,0.395498,0.332277,0.493906
02-22-25 334,0,0,0.12,0,-0.035095,0,1.093918,0,-0.104828,0,0,1.099489499,0.395498,0.332277,0.493906
02-22-25 391,0,0,0.92,0,-0.035095,0,1.093918,0,-0.104828,0,0,1.099489499,-1.66081,-0.006808,-0.378389
02-22-25 431,0,0,1,0.04,0.247849,0.282944,1.092346,0.001572,-0.162262,0.057434,0.288718622,1.131802928,-1.66081,-0.006808,-0.378389
02-22-25 490,0,0,0.92,0.04,0.247849,0,1.092346,0,-0.162262,0,0,1.131802928,-1.66081,-0.006808,-0.378389
02-22-25 539,0,0,0.68,0.08,0.247849,0,1.092346,0,-0.162262,0,0,1.131802928,-1.66081,-0.006808,-0.378389
02-22-25 587,0,0,0.36,0.04,0.247849,0,1.092346,0,-0.162262,0,0,1.131802928,-0.60904,0.478341,-1.133015
02-22-25 636,0,0,0.08,0.12,0.281433,0.033584,0.835419,0.256927,-0.035233,0.127029,0.288575355,0.882253254,-0.60904,0.478341,-1.133015
02-22-25 695,0,0,0,0,0.281433,0,0.835419,0,-0.035233,0,0,0.882253254,-0.60904,0.478341,-1.133015
02-22-25 744,0,0,0,0,0.281433,0,0.835419,0,-0.035233,0,0,0.882253254,-0.60904,0.478341,-1.133015
02-22-25 797,0,0,0,0,0.281433,0,0.835419,0,-0.035233,0,0,0.882253254,-0.00447,-0.604584,0.448871
02-22-25 843,0,0,0,0,-0.119568,0.401001,1.011215,0.175796,0.123047,0.15828,0.465573403,1.025667025,-0.00447,-0.604584,0.448871
02-22-25 900,0,0,0,0,-0.119568,0,1.011215,0,0.123047,0,0,1.025667025,-0.00447,-0.604584,0.448871
02-22-25 949,0,0,0,0,-0.119568,0,1.011215,0,0.123047,0,0,1.025667025,-0.00447,-0.604584,0.448871
02-22-25 998,0,0,0,0,-0.119568,0,1.011215,0,0.123047,0,0,1.025667025,-0.020991,-0.528578,0.432339
02-22-26 046,0,0,0,0,0.086838,0.206406,0.570236,0.440979,-0.375122,0.498169,0.696590459,0.688059917,-0.020991,-0.528578,0.432339
02-22-26 105,0,0,0,0,0.086838,0,0.570236,0,-0.375122,0,0,0.688059917,-0.020991,-0.528578,0.432339
02-22-26 154,0,0,0,0,0.086838,0,0.570236,0,-0.375122,0,0,0.688059917,-0.020991,-0.528578,0.432339
02-22-26 203,0,0,0,0,0.086838,0,0.570236,0,-0.375122,0,0,0.688059917,0.843626,-0.331206,0.010044
02-22-26 261,0,0,0,0,-0.030258,0.117096,0.997177,0.426941,-0.393265,0.018143,0.443079292,1.072350165,0.843626,-0.331206,0.010044
02-22-26 310,0,0,0,0,-0.030258,0,0.997177,0,-0.393265,0,0,1.072350165,0.843626,-0.331206,0.010044
02-22-26 359,0,0,0,0,-0.030258,0,0.997177,0,-0.393265,0,0,1.072350165,0.843626,-0.331206,0.010044
02-22-26 408,0,0,0,0,-0.030258,0,0.997177,0,-0.393265,0,0,1.072350165,0.6063,0.480416,0.350658
02-22-26 467,0,0,0,0,-0.042587,0.012329,1.03511,0.037933,-0.119461,0.273804,0.276693959,1.042850562,0.6063,0.480416,0.350658
02-22-26 515,0,0,0,0,-0.042587,0,1.03511,0,-0.119461,0,0,1.042850562,0.6063,0.480416,0.350658
02-22-26 564,0,0,0,0,-0.042587,0,1.03511,0,-0.119461,0,0,1.042850562,0.6063,0.480416,0.350658
02-22-26 623,0,0,0.48,0.12,-0.042587,0,1.03511,0,-0.119461,0,0,1.042850562,-0.093885,0.357463,0.167407
02-22-26 671,0,0,0.84,0,-0.411072,0.368485,1.525787,0.490677,0.169922,0.289383,0.678445012,1.589301622,-0.093885,0.357463,0.167407
02-22-26 721,0,0,0.92,0.2,-0.411072,0,1.525787,0,0.169922,0,0,1.589301622,-0.093885,0.357463,0.167407
02-22-26 769,0,0,0.8,0.2,-0.411072,0,1.525787,0,0.169922,0,0,1.589301622,-0.093885,0.357463,0.167407
02-22-26 828,0,0,0.36,0.16,-0.411072,0,1.525787,0,0.169922,0,0,1.589301622,-1.487261,0.759412,-0.628575
02-22-26 877,0,0,0.16,0.12,-0.032837,0.378235,0.966751,0.559036,-0.163147,0.333069,0.752673849,0.980970289,-1.487261,0.759412,-0.628575
02-22-26 925,0,0,0,0.04,-0.032837,0,0.966751,0,-0.163147,0,0,0.980970289,-1.487261,0.759412,-0.628575
02-22-26 984,0,0,0.6,0.36,-0.032837,0,0.966751,0,-0.163147,0,0,0.980970289,-0.061291,-0.644938,0.076002
02-22-27 033,0,0,0,0,0.048691,0.081528,0.795624,0.171127,0.116684,0.279831,0.337989132,0.805607546,-0.061291,-0.644938,0.076002
02-22-27 083,0,0,0,0,0.048691,0,0.795624,0,0.116684,0,0,0.805607546,-0.061291,-0.644938,0.076002
02-22-27 132,0,0,0,0,0.048691,0,0.795624,0,0.116684,0,0,0.805607546,-0.061291,-0.644938,0.076002
02-22-27 189,0,0,0,0,0.048691,0,0.795624,0,0.116684,0,0,0.805607546,0.331152,-0.16535,-0.39198
02-22-27 239,0,0,0,0,0.450928,0.402237,1.341644,0.54602,0.759125,0.642441,0.93416427,1.606118131,0.331152,-0.16535,-0.39198
02-22-27 287,0,0,0,0,0.450928,0,1.341644,0,0.759125,0,0,1.606118131,0.331152,-0.16535,-0.39198
02-22-27 336,0,0,0,0,0.450928,0,1.341644,0,0.759125,0,0,1.606118131,0.331152,-0.16535,-0.39198
02-22-27 397,0,0,0,0,0.450928,0,1.341644,0,0.759125,0,0,1.606118131,0.807885,-0.785848,0.091059
02-22-27 444,0,0,0,0,0.096222,0.354706,1.046265,0.295379,0.198425,0.5607,0.726257248,1.069252825,0.807885,-0.785848,0.091059
02-22-27 495,0,0,0,0,0.096222,0,1.046265,0,0.198425,0,0,1.069252825,0.807885,-0.785848,0.091059
02-22-27 540,0,0,0,0,0.096222,0,1.046265,0,0.198425,0,0,1.069252825,0.807885,-0.785848,0.091059
02-22-27 600,0,0,0,0,0.096222,0,1.046265,0,0.198425,0,0,1.069252825,0.575314,0.557317,-0.012452
02-22-27 649,0,0,0,0,0.096588,0.000366,1.005966,0.040299,-0.165802,0.364227,0.366449793,1.02410309,0.575314,0.557317,-0.012452
02-22-27 706,0,0,0,0,0.096588,0,1.005966,0,-0.165802,0,0,1.02410309,0.575314,0.557317,-0.012452
02-22-27 756,0,0,0,0,0.096588,0,1.005966,0,-0.165802,0,0,1.02410309,0.575314,0.557317,-0.012452
02-22-27 805,0,0,0,0,0.096588,0,1.005966,0,-0.165802,0,0,1.02410309,0.204908,0.459719,0.372236
02-22-27 853,0,0,0,0,-0.054367,0.150955,1.072098,0.066132,-0.051422,0.11438,0.20060817,1.074706525,0.204908,0.459719,0.372236
02-22-27 902,0,0,0.16,0.12,-0.054367,0,1.072098,0,-0.051422,0,0,1.074706525,0.204908,0.459719,0.372236
02-22-27 962,0,0,0.36,0.04,-0.054367,0,1.072098,0,-0.051422,0,0,1.074706525,0.204908,0.459719,0.372236
02-22-28 011,0,0,0.24,0.16,-0.054367,0,1.072098,0,-0.051422,0,0,1.074706525,-2.14404,-0.185856,-0.495713
02-22-28 058,0,0,0.24,0.28,0.330887,0.385254,1.257553,0.185455,-0.084045,0.032623,0.42881052,1.303069191,-2.14404,-0.185856,-0.495713
02-22-28 110,0,0,0.16,0.28,0.330887,0,1.257553,0,-0.084045,0,0,1.303069191,-2.14404,-0.185856,-0.495713
02-22-28 166,0,0,0.04,0.24,0.330887,0,1.257553,0,-0.084045,0,0,1.303069191,-2.14404,-0.185856,-0.495713
02-22-28 219,0,0,0.04,0.2,0.330887,0,1.257553,0,-0.084045,0,0,1.303069191,-0.644681,-0.369915,-0.742671
02-22-28 267,0,0,0,0.12,0.200653,0.130234,0.630753,0.6268,0.087585,0.17163,0.662794079,0.667669159,-0.644681,-0.369915,-0.742671
02-22-28 322,0,0,0,0,0.200653,0,0.630753,0,0.087585,0,0,0.667669159,-0.644681,-0.369915,-0.742671
02-22-28 371,0,0,0,0,0.200653,0,0.630753,0,0.087585,0,0,0.667669159,-0.644681,-0.369915,-0.742671
02-22-28 420,0,0,0,0,0.200653,0,0.630753,0,0.087585,0,0,0.667669159,0.51475,0.380643,0.420257
02-22-28 469,0,0,0,0,-0.330048,0.530701,1.061417,0.430664,0.364014,0.276429,0.737243531,1.169634098,0.51475,0.380643,0.420257
02-22-28 527,0,0,0,0,-0.330048,0,1.061417,0,0.364014,0,0,1.169634098,0.51475,0.380643,0.420257
02-22-28 576,0,0,0,0,-0.330048,0,1.061417,0,0.364014,0,0,1.169634098,0.51475,0.380643,0.420257
02-22-28 625,0,0,0,0,-0.330048,0,1.061417,0,0.364014,0,0,1.169634098,0.499574,0.806364,0.046602
02-22-28 674,0,0,0,0,-0.011169,0.318879,1.023834,0.037583,-0.04364,0.407654,0.518920112,1.0248245,0.499574,0.806364,0.046602
02-22-28 732,0,0,0,0,-0.011169,0,1.023834,0,-0.04364,0,0,1.0248245,0.499574,0.806364,0.046602
02-22-28 781,0,0,0,0,-0.011169,0,1.023834,0,-0.04364,0,0,1.0248245,0.499574,0.806364,0.046602
02-22-28 830,0,0,0,0,-0.011169,0,1.023834,0,-0.04364,0,0,1.0248245,-0.449504,1.186144,-0.098505
02-22-28 888,0,0,0,0,0.096237,0.107406,0.961243,0.062591,0.058914,0.102554,0.16115522,0.967843233,-0.449504,1.186144,-0.098505
02-22-28 942,0,0,0,0,0.096237,0,0.961243,0,0.058914,0,0,0.967843233,-0.449504,1.186144,-0.098505
02-22-28 987,0,0,0,0,0.096237,0,0.961243,0,0.058914,0,0,0.967843233,0.211397,0.623868,0.153
02-22-29 035,0,0,0,0,0.096237,0,0.961243,0,0.058914,0,0,0.967843233,0.211397,0.623868,0.153
02-22-29 093,0,0,0,0,-0.062469,0.158706,1.00415,0.042907,-0.171539,0.230453,0.283085129,1.020610223,0.211397,0.623868,0.153
